global_round,task_idx,round_in_task,dataset,is_task_switch_round,is_switch_window_round,num_selected_clients,selected_client_ids,personalization_enabled,freeze_mask,probe_enabled_flag,probe_rows_logged,acc_current_before,acc_current_after,delta_agg_current,acc_old_mean_before,acc_old_mean_after,delta_agg_old_mean,delta_pers_old_mean,delta_pers_old_std,pers_rows_logged,acc_before_json,acc_after_json,delta_agg_json,probe_grad_alignment_mean,probe_update_alignment_mean,probe_top_eig_proj_gap_mean,probe_risk_gap_loss_after_mean,before_local_lambda_max_global_old_mean,before_local_opt_drift_global_old_mean,before_local_lambda_max_client_old_mean,before_local_opt_drift_client_old_mean,after_local_lambda_max_global_old_mean,after_local_opt_drift_global_old_mean,after_local_lambda_max_client_old_mean,after_local_opt_drift_client_old_mean,after_agg_lambda_max_global_old_mean,after_agg_opt_drift_global_old_mean,after_agg_lambda_max_client_old_mean,after_agg_opt_drift_client_old_mean,theory_rows_logged,update_norm_mean,update_norm_std,update_P_norm_mean,update_S_norm_mean,update_P_ratio_mean
1,1,1,permuted-mnist-task1-npz,0,0,1,4,1,none,1,0,0.11963589076723016,0.22670134373645426,0.1070654529692241,nan,nan,nan,nan,nan,0,"{""1"": 0.11963589076723016}","{""1"": 0.22670134373645426}","{""1"": 0.1070654529692241}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.6787304469005524,0.0,1.7010853041334695,2.0692765874124164,0.63503414690384
2,1,2,permuted-mnist-task1-npz,0,0,1,0,1,none,1,0,0.22670134373645426,0.47854356306892065,0.2518422193324664,nan,nan,nan,nan,nan,0,"{""1"": 0.22670134373645426}","{""1"": 0.47854356306892065}","{""1"": 0.2518422193324664}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,4.2049533549303515,0.0,2.3344318359993426,3.4974363068128573,0.555162361851563
3,1,3,permuted-mnist-task1-npz,0,0,1,0,1,none,1,0,0.47854356306892065,0.564802774165583,0.08625921109666235,nan,nan,nan,nan,nan,0,"{""1"": 0.47854356306892065}","{""1"": 0.564802774165583}","{""1"": 0.08625921109666235}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.3826263085181214,0.0,0.6136064166151065,2.3022587368780814,0.257533636064181
4,1,4,permuted-mnist-task1-npz,0,0,1,3,1,none,1,0,0.564802774165583,0.3424360641525791,-0.2223667100130039,nan,nan,nan,nan,nan,0,"{""1"": 0.564802774165583}","{""1"": 0.3424360641525791}","{""1"": -0.2223667100130039}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.358361894806208,0.0,1.836763557299675,1.4792465857488981,0.7788302386262169
5,1,5,permuted-mnist-task1-npz,0,0,1,1,1,none,1,0,0.3424360641525791,0.2717815344603381,-0.07065452969224101,nan,nan,nan,nan,nan,0,"{""1"": 0.3424360641525791}","{""1"": 0.2717815344603381}","{""1"": -0.07065452969224101}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,3.195714823803193,0.0,2.58111732686905,1.8842575673224307,0.807680744114857
6,1,6,permuted-mnist-task1-npz,0,0,1,2,1,none,1,0,0.2717815344603381,0.28261811876896403,0.01083658430862594,nan,nan,nan,nan,nan,0,"{""1"": 0.2717815344603381}","{""1"": 0.28261811876896403}","{""1"": 0.01083658430862594}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.076307069408513,0.0,1.568950218744821,1.3599434758755036,0.7556445970157099
7,1,7,permuted-mnist-task1-npz,0,0,1,0,1,none,1,0,0.28261811876896403,0.6315561335067187,0.34893801473775465,nan,nan,nan,nan,nan,0,"{""1"": 0.28261811876896403}","{""1"": 0.6315561335067187}","{""1"": 0.34893801473775465}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,3.454326780230852,0.0,2.531310098429123,2.3504983918758144,0.7327940462712168
8,1,8,permuted-mnist-task1-npz,0,0,1,1,1,none,1,0,0.6315561335067187,0.4885132206328565,-0.14304291287386217,nan,nan,nan,nan,nan,0,"{""1"": 0.6315561335067187}","{""1"": 0.4885132206328565}","{""1"": -0.14304291287386217}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.2251994403958864,0.0,1.8647094786895635,1.2142368424749193,0.8379965610439728
9,1,9,permuted-mnist-task1-npz,0,0,1,3,1,none,1,0,0.4885132206328565,0.4009536194191591,-0.08755960121369744,nan,nan,nan,nan,nan,0,"{""1"": 0.4885132206328565}","{""1"": 0.4009536194191591}","{""1"": -0.08755960121369744}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.2935757117500413,0.0,1.9932642401752707,1.1346308714151088,0.8690640688087439
10,1,10,permuted-mnist-task1-npz,0,0,1,1,1,none,1,0,0.4009536194191591,0.4633723450368444,0.0624187256176853,nan,nan,nan,nan,nan,0,"{""1"": 0.4009536194191591}","{""1"": 0.4633723450368444}","{""1"": 0.0624187256176853}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1.9819892599178606,0.0,1.7414173510930522,0.9464391347264789,0.878620982620432
11,1,11,permuted-mnist-task1-npz,0,0,1,4,1,none,1,0,0.4633723450368444,0.4763762462071955,0.013003901170351106,nan,nan,nan,nan,nan,0,"{""1"": 0.4633723450368444}","{""1"": 0.4763762462071955}","{""1"": 0.013003901170351106}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,3.2388277420984855,0.0,1.6035916383594273,2.8139827647607407,0.4951148273541528
12,1,12,permuted-mnist-task1-npz,0,0,1,3,1,none,1,0,0.4763762462071955,0.44776766363242304,-0.028608582574772445,nan,nan,nan,nan,nan,0,"{""1"": 0.4763762462071955}","{""1"": 0.44776766363242304}","{""1"": -0.028608582574772445}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.1803885966361443,0.0,1.8559932489431648,1.1442829598566653,0.8512213152305507
13,1,13,permuted-mnist-task1-npz,0,0,1,3,1,none,1,0,0.44776766363242304,0.37104464672735155,-0.0767230169050715,nan,nan,nan,nan,nan,0,"{""1"": 0.44776766363242304}","{""1"": 0.37104464672735155}","{""1"": -0.0767230169050715}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.5048174879818677,0.0,0.1702348331021099,0.4752481433640955,0.3372205542686891
14,1,14,permuted-mnist-task1-npz,0,0,1,4,1,none,1,0,0.37104464672735155,0.5296922410056351,0.1586475942782835,nan,nan,nan,nan,nan,0,"{""1"": 0.37104464672735155}","{""1"": 0.5296922410056351}","{""1"": 0.1586475942782835}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.7661171488890584,0.0,1.8967384773156797,2.0134019047493545,0.6857043195284666
15,1,15,permuted-mnist-task1-npz,0,0,1,3,1,none,1,0,0.5296922410056351,0.4750758560901604,-0.05461638491547466,nan,nan,nan,nan,nan,0,"{""1"": 0.5296922410056351}","{""1"": 0.4750758560901604}","{""1"": -0.05461638491547466}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1.901734996728166,0.0,1.8750819188342605,0.3172755828006711,0.9859848622753713
16,1,16,permuted-mnist-task1-npz,0,0,1,0,1,none,1,0,0.4750758560901604,0.657997399219766,0.18292154312960557,nan,nan,nan,nan,nan,0,"{""1"": 0.4750758560901604}","{""1"": 0.657997399219766}","{""1"": 0.18292154312960557}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,3.512997905603597,0.0,1.8337073883743253,2.9964431412253876,0.5219779338464305
17,1,17,permuted-mnist-task1-npz,0,0,1,4,1,none,1,0,0.657997399219766,0.505851755526658,-0.152145643693108,nan,nan,nan,nan,nan,0,"{""1"": 0.657997399219766}","{""1"": 0.505851755526658}","{""1"": -0.152145643693108}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.534730406688238,0.0,1.6393526593197476,1.9332307397129787,0.6467562210929578
18,1,18,permuted-mnist-task1-npz,0,0,1,3,1,none,1,0,0.505851755526658,0.45123537061118335,-0.0546163849154746,nan,nan,nan,nan,nan,0,"{""1"": 0.505851755526658}","{""1"": 0.45123537061118335}","{""1"": -0.0546163849154746}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.0264309356971517,0.0,1.9899456574697445,0.38280362781423655,0.9819953014012603
19,1,19,permuted-mnist-task1-npz,0,0,1,0,1,none,1,0,0.45123537061118335,0.6688339835283919,0.2175986129172085,nan,nan,nan,nan,nan,0,"{""1"": 0.45123537061118335}","{""1"": 0.6688339835283919}","{""1"": 0.2175986129172085}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,3.1170668369496943,0.0,1.8015971042323724,2.54368896291058,0.5779783361959621
20,1,20,permuted-mnist-task1-npz,0,0,1,1,1,none,1,0,0.6688339835283919,0.5851755526657998,-0.08365843086259206,nan,nan,nan,nan,nan,0,"{""1"": 0.6688339835283919}","{""1"": 0.5851755526657998}","{""1"": -0.08365843086259206}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.0540205333400197,0.0,1.7371786671177356,1.0959975501311428,0.8457455214880852
21,1,21,permuted-mnist-task1-npz,0,0,1,0,1,none,1,0,0.5851755526657998,0.6783701777199826,0.09319462505418286,nan,nan,nan,nan,nan,0,"{""1"": 0.5851755526657998}","{""1"": 0.6783701777199826}","{""1"": 0.09319462505418286}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.670218727780536,0.0,1.7401085154085036,2.0253617970112696,0.651672650372809
22,1,22,permuted-mnist-task1-npz,0,0,1,4,1,none,1,0,0.6783701777199826,0.5435630689206762,-0.13480710879930646,nan,nan,nan,nan,nan,0,"{""1"": 0.6783701777199826}","{""1"": 0.5435630689206762}","{""1"": -0.13480710879930646}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.718243647786492,0.0,1.6435531734067457,2.1650823298240254,0.6046379156425186
23,1,23,permuted-mnist-task1-npz,0,0,1,3,1,none,1,0,0.5435630689206762,0.5591677503250976,0.015604681404421394,nan,nan,nan,nan,nan,0,"{""1"": 0.5435630689206762}","{""1"": 0.5591677503250976}","{""1"": 0.015604681404421394}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.235325369021591,0.0,2.1087942312901014,0.7413948984644438,0.9433947560896622
24,1,24,permuted-mnist-task1-npz,0,0,1,4,1,none,1,0,0.5591677503250976,0.5405288253142609,-0.018638925010836638,nan,nan,nan,nan,nan,0,"{""1"": 0.5591677503250976}","{""1"": 0.5405288253142609}","{""1"": -0.018638925010836638}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.726006366937388,0.0,2.0637821056149144,1.7809868424912205,0.7570716380727951
25,1,25,permuted-mnist-task1-npz,0,0,1,1,1,none,1,0,0.5405288253142609,0.5834416991764196,0.042912873862158696,nan,nan,nan,nan,nan,0,"{""1"": 0.5405288253142609}","{""1"": 0.5834416991764196}","{""1"": 0.042912873862158696}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1.699447115434596,0.0,1.5307339947150498,0.7382234997496863,0.9007247008817321
26,1,26,permuted-mnist-task1-npz,0,0,1,3,1,none,1,0,0.5834416991764196,0.6007802340702211,0.01733853489380144,nan,nan,nan,nan,nan,0,"{""1"": 0.5834416991764196}","{""1"": 0.6007802340702211}","{""1"": 0.01733853489380144}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1.845316658582218,0.0,1.8046821825353716,0.38511789166489035,0.9779796731044283
27,1,27,permuted-mnist-task1-npz,0,0,1,3,1,none,1,0,0.6007802340702211,0.5747724317295189,-0.026007802340702213,nan,nan,nan,nan,nan,0,"{""1"": 0.6007802340702211}","{""1"": 0.5747724317295189}","{""1"": -0.026007802340702213}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.09269316846267787,0.0,0.05625297806148589,0.07367242319120748,0.6068729658704978
28,1,28,permuted-mnist-task1-npz,0,0,1,3,1,none,1,0,0.5747724317295189,0.5721716514954487,-0.002600780234070177,nan,nan,nan,nan,nan,0,"{""1"": 0.5747724317295189}","{""1"": 0.5721716514954487}","{""1"": -0.002600780234070177}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.02890371518606141,0.0,0.013866214144100974,0.02536045853029655,0.47973812550948847
29,1,29,permuted-mnist-task1-npz,0,0,1,0,1,none,1,0,0.5721716514954487,0.6991764195925444,0.1270047680970957,nan,nan,nan,nan,nan,0,"{""1"": 0.5721716514954487}","{""1"": 0.6991764195925444}","{""1"": 0.1270047680970957}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,3.07857507815091,0.0,1.779159184644126,2.5124126069394594,0.5779164514357621
30,1,30,permuted-mnist-task1-npz,0,0,1,2,1,none,1,0,0.6991764195925444,0.35717381881231036,-0.34200260078023403,nan,nan,nan,nan,nan,0,"{""1"": 0.6991764195925444}","{""1"": 0.35717381881231036}","{""1"": -0.34200260078023403}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.715538289314243,0.0,2.1891826697399805,1.6067443602645246,0.8061689567603226
31,1,31,permuted-mnist-task1-npz,0,0,1,3,1,none,1,0,0.35717381881231036,0.4906805374945817,0.13350671868227132,nan,nan,nan,nan,nan,0,"{""1"": 0.35717381881231036}","{""1"": 0.4906805374945817}","{""1"": 0.13350671868227132}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1.7196304633687662,0.0,1.6857040040296356,0.33989842798155445,0.9802710756393272
32,1,32,permuted-mnist-task1-npz,0,0,1,4,1,none,1,0,0.4906805374945817,0.5973125270914608,0.10663198959687908,nan,nan,nan,nan,nan,0,"{""1"": 0.4906805374945817}","{""1"": 0.5973125270914608}","{""1"": 0.10663198959687908}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.5597675435384515,0.0,1.8848036292795487,1.732029201834519,0.7363182778204094
33,1,33,permuted-mnist-task1-npz,0,0,1,3,1,none,1,0,0.5973125270914608,0.5682704811443433,-0.029042045947117456,nan,nan,nan,nan,nan,0,"{""1"": 0.5973125270914608}","{""1"": 0.5682704811443433}","{""1"": -0.029042045947117456}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1.8629608654973737,0.0,1.853874296450705,0.18377507810943092,0.9951225121171624
34,1,34,permuted-mnist-task1-npz,0,0,1,2,1,none,1,0,0.5682704811443433,0.3480710879930646,-0.22019939315127873,nan,nan,nan,nan,nan,0,"{""1"": 0.5682704811443433}","{""1"": 0.3480710879930646}","{""1"": -0.22019939315127873}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1.9172161477972467,0.0,1.774314940585975,0.7263086458165715,0.9254642167622148
35,1,35,permuted-mnist-task1-npz,0,0,1,2,1,none,1,0,0.3480710879930646,0.37711313394018203,0.029042045947117456,nan,nan,nan,nan,nan,0,"{""1"": 0.3480710879930646}","{""1"": 0.37711313394018203}","{""1"": 0.029042045947117456}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.25213117686477415,0.0,0.1254948592734755,0.21868052186499515,0.49773638006014864
36,1,36,permuted-mnist-task1-npz,0,0,1,1,1,none,1,0,0.37711313394018203,0.5808409189423493,0.20372778500216732,nan,nan,nan,nan,nan,0,"{""1"": 0.37711313394018203}","{""1"": 0.5808409189423493}","{""1"": 0.20372778500216732}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1.4350737527900532,0.0,1.3027741341764736,0.6018440256974115,0.9078098819957705
37,1,37,permuted-mnist-task1-npz,0,0,1,0,1,none,1,0,0.5808409189423493,0.7147811009969658,0.13394018205461644,nan,nan,nan,nan,nan,0,"{""1"": 0.5808409189423493}","{""1"": 0.7147811009969658}","{""1"": 0.13394018205461644}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.5915631865435724,0.0,1.7084579441709664,1.9486844800652026,0.6592383905749629
38,1,38,permuted-mnist-task1-npz,0,0,1,1,1,none,1,0,0.7147811009969658,0.6267880364109233,-0.0879930645860425,nan,nan,nan,nan,nan,0,"{""1"": 0.7147811009969658}","{""1"": 0.6267880364109233}","{""1"": -0.0879930645860425}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1.6442091343847962,0.0,1.5609217588530242,0.516669082037606,0.9493450232145288
39,1,39,permuted-mnist-task1-npz,0,0,1,0,1,none,1,0,0.6267880364109233,0.6631989596879063,0.03641092327698303,nan,nan,nan,nan,nan,0,"{""1"": 0.6267880364109233}","{""1"": 0.6631989596879063}","{""1"": 0.03641092327698303}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.5126308588057564,0.0,1.5840676564478675,1.9503957271330128,0.6304418537628477
40,1,40,permuted-mnist-task1-npz,0,0,1,1,1,none,1,0,0.6631989596879063,0.6159514521022974,-0.04724750758560892,nan,nan,nan,nan,nan,0,"{""1"": 0.6631989596879063}","{""1"": 0.6159514521022974}","{""1"": -0.04724750758560892}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1.6041296473262918,0.0,1.572175074274029,0.31858666209153313,0.9800798064504925
41,1,41,permuted-mnist-task1-npz,0,0,1,4,1,none,1,0,0.6159514521022974,0.5583008235804074,-0.05765062852188996,nan,nan,nan,nan,nan,0,"{""1"": 0.6159514521022974}","{""1"": 0.5583008235804074}","{""1"": -0.05765062852188996}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.593167944077982,0.0,1.590682874424857,2.0479863230024513,0.6134129793085273
42,1,42,permuted-mnist-task1-npz,0,0,1,2,1,none,1,0,0.5583008235804074,0.3116601647160815,-0.24664065886432596,nan,nan,nan,nan,nan,0,"{""1"": 0.5583008235804074}","{""1"": 0.3116601647160815}","{""1"": -0.24664065886432596}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1.9249406184260436,0.0,1.5797238418368151,1.0999404383869031,0.820661077393483
43,1,43,permuted-mnist-task1-npz,0,0,1,0,1,none,1,0,0.3116601647160815,0.7156480277416558,0.4039878630255743,nan,nan,nan,nan,nan,0,"{""1"": 0.3116601647160815}","{""1"": 0.7156480277416558}","{""1"": 0.4039878630255743}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,3.0107875377091267,0.0,2.049598436306408,2.2054450451359955,0.6807516009134417
44,1,44,permuted-mnist-task1-npz,0,0,1,2,1,none,1,0,0.7156480277416558,0.4399653229302124,-0.2756827048114434,nan,nan,nan,nan,nan,0,"{""1"": 0.7156480277416558}","{""1"": 0.4399653229302124}","{""1"": -0.2756827048114434}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.207622694057667,0.0,1.9816756398968616,0.972912954769231,0.8976514171692959
45,1,45,permuted-mnist-task1-npz,0,0,1,1,1,none,1,0,0.4399653229302124,0.623753792804508,0.18378846987429565,nan,nan,nan,nan,nan,0,"{""1"": 0.4399653229302124}","{""1"": 0.623753792804508}","{""1"": 0.18378846987429565}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1.6908506606768143,0.0,1.2455373077704672,1.143508973144993,0.736633539990555
46,1,46,permuted-mnist-task1-npz,0,0,1,3,1,none,1,0,0.623753792804508,0.6636324230602514,0.03987863025574334,nan,nan,nan,nan,nan,0,"{""1"": 0.623753792804508}","{""1"": 0.6636324230602514}","{""1"": 0.03987863025574334}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1.762556169656921,0.0,1.7430883225514273,0.261241939551305,0.9889547649932359
47,1,47,permuted-mnist-task1-npz,0,0,1,4,1,none,1,0,0.6636324230602514,0.5960121369744257,-0.06762028608582571,nan,nan,nan,nan,nan,0,"{""1"": 0.6636324230602514}","{""1"": 0.5960121369744257}","{""1"": -0.06762028608582571}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,3.1843714602249973,0.0,1.7583245612403247,2.6549042043046494,0.5521731943658152
48,1,48,permuted-mnist-task1-npz,0,0,1,0,1,none,1,0,0.5960121369744257,0.6801040312093628,0.08409189423493713,nan,nan,nan,nan,nan,0,"{""1"": 0.5960121369744257}","{""1"": 0.6801040312093628}","{""1"": 0.08409189423493713}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.2473081351403272,0.0,1.3824377737561973,1.7717956021956665,0.6151527474754855
49,1,49,permuted-mnist-task1-npz,0,0,1,2,1,none,1,0,0.6801040312093628,0.46553966189856955,-0.21456436931079326,nan,nan,nan,nan,nan,0,"{""1"": 0.6801040312093628}","{""1"": 0.46553966189856955}","{""1"": -0.21456436931079326}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.035720822039344,0.0,2.016272156345926,0.28072380880269887,0.9904463001587195
50,1,50,permuted-mnist-task1-npz,0,0,1,2,1,none,1,0,0.46553966189856955,0.4932813177286519,0.027741655830082368,nan,nan,nan,nan,nan,0,"{""1"": 0.46553966189856955}","{""1"": 0.4932813177286519}","{""1"": 0.027741655830082368}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.3627009681856169,0.0,0.11982899604719816,0.34233463749539644,0.33037958692611963
51,1,51,permuted-mnist-task1-npz,0,0,1,4,1,none,1,0,0.4932813177286519,0.5899436497615952,0.09666233203294328,nan,nan,nan,nan,nan,0,"{""1"": 0.4932813177286519}","{""1"": 0.5899436497615952}","{""1"": 0.09666233203294328}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.2526724581685995,0.0,1.4197291541197252,1.7489717930069228,0.6302421592499607
52,1,52,permuted-mnist-task1-npz,0,0,1,1,1,none,1,0,0.5899436497615952,0.6068487212830516,0.016905071521456372,nan,nan,nan,nan,nan,0,"{""1"": 0.5899436497615952}","{""1"": 0.6068487212830516}","{""1"": 0.016905071521456372}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1.5000292352985962,0.0,1.3401834819028806,0.6737922095016851,0.89343824131215
53,1,53,permuted-mnist-task1-npz,0,0,1,0,1,none,1,0,0.6068487212830516,0.741655830082358,0.13480710879930646,nan,nan,nan,nan,nan,0,"{""1"": 0.6068487212830516}","{""1"": 0.741655830082358}","{""1"": 0.13480710879930646}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1.7724334276083478,0.0,1.553571837484685,0.8531909522949337,0.8765191477911457
54,1,54,permuted-mnist-task1-npz,0,0,1,0,1,none,1,0,0.741655830082358,0.7338534893801474,-0.007802340702210642,nan,nan,nan,nan,nan,0,"{""1"": 0.741655830082358}","{""1"": 0.7338534893801474}","{""1"": -0.007802340702210642}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.2299718643039299,0.0,0.06199908396395145,0.22145693025745672,0.2695942138458473
55,1,55,permuted-mnist-task1-npz,0,0,1,2,1,none,1,0,0.7338534893801474,0.5123537061118335,-0.22149978326831388,nan,nan,nan,nan,nan,0,"{""1"": 0.7338534893801474}","{""1"": 0.5123537061118335}","{""1"": -0.22149978326831388}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1.9615574665667481,0.0,1.9521908051786598,0.19146476129997098,0.9952248855571497
56,1,56,permuted-mnist-task1-npz,0,0,1,2,1,none,1,0,0.5123537061118335,0.5101863892501084,-0.0021673168617251104,nan,nan,nan,nan,nan,0,"{""1"": 0.5123537061118335}","{""1"": 0.5101863892501084}","{""1"": -0.0021673168617251104}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.031769085771250795,0.0,0.014716478022458323,0.028154930036417974,0.46323265730588514
57,1,57,permuted-mnist-task1-npz,0,0,1,1,1,none,1,0,0.5101863892501084,0.6792371044646728,0.16905071521456438,nan,nan,nan,nan,nan,0,"{""1"": 0.5101863892501084}","{""1"": 0.6792371044646728}","{""1"": 0.16905071521456438}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1.3484154255005516,0.0,1.3438324625750175,0.11107867597967384,0.9966012233026558
58,1,58,permuted-mnist-task1-npz,0,0,1,2,1,none,1,0,0.6792371044646728,0.5071521456436932,-0.17208495882097963,nan,nan,nan,nan,nan,0,"{""1"": 0.6792371044646728}","{""1"": 0.5071521456436932}","{""1"": -0.17208495882097963}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1.3366697980336082,0.0,1.3365646585621416,0.016764917472891102,0.9999213422248178
59,1,59,permuted-mnist-task1-npz,0,0,1,3,1,none,1,0,0.5071521456436932,0.6848721283051582,0.17771998266146505,nan,nan,nan,nan,nan,0,"{""1"": 0.5071521456436932}","{""1"": 0.6848721283051582}","{""1"": 0.17771998266146505}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1.7610442740999268,0.0,1.7308610251936885,0.32464911336024355,0.9828605962092305
60,1,60,permuted-mnist-task1-npz,0,0,1,1,1,none,1,0,0.6848721283051582,0.705244906805375,0.020372778500216793,nan,nan,nan,nan,nan,0,"{""1"": 0.6848721283051582}","{""1"": 0.705244906805375}","{""1"": 0.020372778500216793}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1.692373558309357,0.0,1.6921463243682693,0.027732251831233148,0.9998657306237313
61,1,61,permuted-mnist-task1-npz,0,0,1,4,1,none,1,0,0.705244906805375,0.588209796272215,-0.11703511053315996,nan,nan,nan,nan,nan,0,"{""1"": 0.705244906805375}","{""1"": 0.588209796272215}","{""1"": -0.11703511053315996}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1.9142689548544132,0.0,1.3585942372019038,1.3485723303409365,0.7097196210364911
