global_round,task_idx,round_in_task,phase,scope,client_id,old_task_idx,old_dataset,exp_id,run_seed,lambda_max,opt_drift,batch_offsets,num_clients_used
110,2,10,after_local,client,2,1,permuted-mnist-task1-npz,A,0,7.646987438201904,8.418591881189663,3,1
110,2,10,after_agg,global,-1,1,permuted-mnist-task1-npz,A,0,41.20972442626953,8.418591881189663,2;1;1;5;0,5
111,2,11,before_local,global,-1,1,permuted-mnist-task1-npz,A,0,44.42270698547363,8.418591881189663,3;0;2;6;5,5
111,2,11,before_local,client,0,1,permuted-mnist-task1-npz,A,0,18.11174774169922,8.164565160668072,1,1
111,2,11,after_local,client,0,1,permuted-mnist-task1-npz,A,0,31.297935485839844,8.981912279531453,1,1
111,2,11,after_agg,global,-1,1,permuted-mnist-task1-npz,A,0,40.26615982055664,8.981912279531453,3;0;2;6;5,5
112,2,12,before_local,global,-1,1,permuted-mnist-task1-npz,A,0,43.30546264648437,8.981912279531453,4;1;3;7;4,5
112,2,12,before_local,client,3,1,permuted-mnist-task1-npz,A,0,50.61234664916992,9.066286395232748,5,1
112,2,12,after_local,client,3,1,permuted-mnist-task1-npz,A,0,11.246071815490723,9.132377470161352,5,1
112,2,12,after_agg,global,-1,1,permuted-mnist-task1-npz,A,0,63.71739120483399,9.132377470161352,4;1;3;7;4,5
113,2,13,before_local,global,-1,1,permuted-mnist-task1-npz,A,0,62.54748477935791,9.132377470161352,5;0;4;0;3,5
113,2,13,before_local,client,3,1,permuted-mnist-task1-npz,A,0,8.336647033691406,9.132377470161352,0,1
113,2,13,after_local,client,3,1,permuted-mnist-task1-npz,A,0,9.942432403564453,9.142761056280495,0,1
113,2,13,after_agg,global,-1,1,permuted-mnist-task1-npz,A,0,57.135542488098146,9.142761056280495,5;0;4;0;3,5
114,2,14,before_local,global,-1,1,permuted-mnist-task1-npz,A,0,61.266094017028806,9.142761056280495,6;1;0;1;2,5
114,2,14,before_local,client,2,1,permuted-mnist-task1-npz,A,0,7.381292343139648,9.2377228844361,2,1
114,2,14,after_local,client,2,1,permuted-mnist-task1-npz,A,0,9.610170364379883,9.267926738360497,2,1
114,2,14,after_agg,global,-1,1,permuted-mnist-task1-npz,A,0,61.39793930053711,9.267926738360497,6;1;0;1;2,5
115,2,15,before_local,global,-1,1,permuted-mnist-task1-npz,A,0,59.4925313949585,9.267926738360497,7;0;1;2;1,5
115,2,15,before_local,client,4,1,permuted-mnist-task1-npz,A,0,36.782474517822266,9.11076479823193,5,1
115,2,15,after_local,client,4,1,permuted-mnist-task1-npz,A,0,21.181480407714844,9.63670102563534,5,1
115,2,15,after_agg,global,-1,1,permuted-mnist-task1-npz,A,0,54.020074462890626,9.63670102563534,7;0;1;2;1,5
116,2,16,before_local,global,-1,1,permuted-mnist-task1-npz,A,0,52.70018997192383,9.63670102563534,0;1;2;3;0,5
116,2,16,before_local,client,2,1,permuted-mnist-task1-npz,A,0,8.579242706298828,9.764325015707978,4,1
116,2,16,after_local,client,2,1,permuted-mnist-task1-npz,A,0,13.824868202209473,9.79807576626665,4,1
116,2,16,after_agg,global,-1,1,permuted-mnist-task1-npz,A,0,37.88010215759277,9.79807576626665,0;1;2;3;0,5
117,2,17,before_local,global,-1,1,permuted-mnist-task1-npz,A,0,37.98283472061157,9.79807576626665,1;0;3;4;5,5
117,2,17,before_local,client,3,1,permuted-mnist-task1-npz,A,0,13.716647148132324,9.690206394623406,4,1
117,2,17,after_local,client,3,1,permuted-mnist-task1-npz,A,0,15.798624038696289,9.721450328180985,4,1
117,2,17,after_agg,global,-1,1,permuted-mnist-task1-npz,A,0,60.19833869934082,9.721450328180985,1;0;3;4;5,5
118,2,18,before_local,global,-1,1,permuted-mnist-task1-npz,A,0,57.023643493652344,9.721450328180985,2;1;4;5;4,5
118,2,18,before_local,client,0,1,permuted-mnist-task1-npz,A,0,49.471370697021484,9.615248835756383,6,1
118,2,18,after_local,client,0,1,permuted-mnist-task1-npz,A,0,68.43904876708984,10.2345340093971,6,1
118,2,18,after_agg,global,-1,1,permuted-mnist-task1-npz,A,0,71.34451141357422,10.2345340093971,2;1;4;5;4,5
119,2,19,before_local,global,-1,1,permuted-mnist-task1-npz,A,0,76.81273574829102,10.2345340093971,3;0;0;6;3,5
119,2,19,before_local,client,0,1,permuted-mnist-task1-npz,A,0,53.84830856323242,10.2345340093971,1,1
119,2,19,after_local,client,0,1,permuted-mnist-task1-npz,A,0,42.106475830078125,10.71235110455258,1,1
119,2,19,after_agg,global,-1,1,permuted-mnist-task1-npz,A,0,50.35461502075195,10.71235110455258,3;0;0;6;3,5
120,2,20,before_local,global,-1,1,permuted-mnist-task1-npz,A,0,53.10806503295898,10.71235110455258,4;1;1;7;2,5
120,2,20,before_local,client,3,1,permuted-mnist-task1-npz,A,0,16.455408096313477,10.794493912284876,5,1
120,2,20,after_local,client,3,1,permuted-mnist-task1-npz,A,0,12.019554138183594,10.829534017173964,5,1
120,2,20,after_agg,global,-1,1,permuted-mnist-task1-npz,A,0,99.85490703582764,10.829534017173964,4;1;1;7;2,5
121,2,21,before_local,global,-1,1,permuted-mnist-task1-npz,A,0,100.79913368225098,10.829534017173964,5;0;2;0;1,5
121,2,21,before_local,client,4,1,permuted-mnist-task1-npz,A,0,37.86962890625,10.778850270381897,5,1
121,2,21,after_local,client,4,1,permuted-mnist-task1-npz,A,0,28.04474449157715,11.249573570686442,5,1
121,2,21,after_agg,global,-1,1,permuted-mnist-task1-npz,A,0,62.50197982788086,11.249573570686442,5;0;2;0;1,5
122,2,22,before_local,global,-1,1,permuted-mnist-task1-npz,A,0,60.569651412963864,11.249573570686442,6;1;3;1;0,5
122,2,22,before_local,client,2,1,permuted-mnist-task1-npz,A,0,9.272148132324219,11.354259879016897,0,1
122,2,22,after_local,client,2,1,permuted-mnist-task1-npz,A,0,15.054163932800293,11.39937170238626,0,1
122,2,22,after_agg,global,-1,1,permuted-mnist-task1-npz,A,0,44.92242202758789,11.39937170238626,6;1;3;1;0,5
123,2,23,before_local,global,-1,1,permuted-mnist-task1-npz,A,0,45.38106803894043,11.39937170238626,7;0;4;2;5,5
123,2,23,before_local,client,3,1,permuted-mnist-task1-npz,A,0,16.110881805419922,11.307003544557558,6,1
123,2,23,after_local,client,3,1,permuted-mnist-task1-npz,A,0,13.692960739135742,11.321816074369089,6,1
123,2,23,after_agg,global,-1,1,permuted-mnist-task1-npz,A,0,65.36332740783692,11.321816074369089,7;0;4;2;5,5
124,2,24,before_local,global,-1,1,permuted-mnist-task1-npz,A,0,65.93402862548828,11.321816074369089,0;1;0;3;4,5
124,2,24,before_local,client,1,1,permuted-mnist-task1-npz,A,0,19.39897346496582,11.280124095951608,1,1
124,2,24,after_local,client,1,1,permuted-mnist-task1-npz,A,0,26.857017517089844,11.339227168172883,1,1
124,2,24,after_agg,global,-1,1,permuted-mnist-task1-npz,A,0,45.921282577514646,11.339227168172883,0;1;0;3;4,5
125,2,25,before_local,global,-1,1,permuted-mnist-task1-npz,A,0,42.86069297790527,11.339227168172883,1;0;1;4;3,5
125,2,25,before_local,client,3,1,permuted-mnist-task1-npz,A,0,14.266040802001953,11.368790584274716,4,1
125,2,25,after_local,client,3,1,permuted-mnist-task1-npz,A,0,12.171268463134766,11.378944103572177,4,1
125,2,25,after_agg,global,-1,1,permuted-mnist-task1-npz,A,0,63.30396709442139,11.378944103572177,1;0;1;4;3,5
126,2,26,before_local,global,-1,1,permuted-mnist-task1-npz,A,0,62.958639526367186,11.378944103572177,2;1;2;5;2,5
126,2,26,before_local,client,2,1,permuted-mnist-task1-npz,A,0,14.803520202636719,11.441200996868295,4,1
126,2,26,after_local,client,2,1,permuted-mnist-task1-npz,A,0,15.970487594604492,11.446597721731244,4,1
126,2,26,after_agg,global,-1,1,permuted-mnist-task1-npz,A,0,54.300015163421634,11.446597721731244,2;1;2;5;2,5
127,2,27,before_local,global,-1,1,permuted-mnist-task1-npz,A,0,60.53999710083008,11.446597721731244,3;0;3;6;1,5
127,2,27,before_local,client,1,1,permuted-mnist-task1-npz,A,0,25.996143341064453,11.353684281534134,0,1
127,2,27,after_local,client,1,1,permuted-mnist-task1-npz,A,0,30.709558486938477,11.393857673820508,0,1
127,2,27,after_agg,global,-1,1,permuted-mnist-task1-npz,A,0,53.06657600402832,11.393857673820508,3;0;3;6;1,5
128,2,28,before_local,global,-1,1,permuted-mnist-task1-npz,A,0,53.45773544311523,11.393857673820508,4;1;4;7;0,5
128,2,28,before_local,client,0,1,permuted-mnist-task1-npz,A,0,60.06195831298828,11.321038151815696,4,1
128,2,28,after_local,client,0,1,permuted-mnist-task1-npz,A,0,35.414005279541016,11.792104933300413,4,1
128,2,28,after_agg,global,-1,1,permuted-mnist-task1-npz,A,0,49.21451416015625,11.792104933300413,4;1;4;7;0,5
129,2,29,before_local,global,-1,1,permuted-mnist-task1-npz,A,0,53.11139144897461,11.792104933300413,5;0;0;0;5,5
129,2,29,before_local,client,0,1,permuted-mnist-task1-npz,A,0,40.45749282836914,11.792104933300413,7,1
129,2,29,after_local,client,0,1,permuted-mnist-task1-npz,A,0,75.2945785522461,11.990398693558848,7,1
129,2,29,after_agg,global,-1,1,permuted-mnist-task1-npz,A,0,78.40854949951172,11.990398693558848,5;0;0;0;5,5
130,2,30,before_local,global,-1,1,permuted-mnist-task1-npz,A,0,81.50246963500976,11.990398693558848,6;1;1;1;4,5
130,2,30,before_local,client,4,1,permuted-mnist-task1-npz,A,0,34.6395263671875,12.025220715188421,2,1
130,2,30,after_local,client,4,1,permuted-mnist-task1-npz,A,0,29.63250160217285,12.364035613501876,2,1
130,2,30,after_agg,global,-1,1,permuted-mnist-task1-npz,A,0,60.37587051391601,12.364035613501876,6;1;1;1;4,5
131,2,31,before_local,global,-1,1,permuted-mnist-task1-npz,A,0,61.195780181884764,12.364035613501876,7;0;2;2;3,5
131,2,31,before_local,client,2,1,permuted-mnist-task1-npz,A,0,11.756783485412598,12.451947875730374,4,1
131,2,31,after_local,client,2,1,permuted-mnist-task1-npz,A,0,13.920299530029297,12.462582058143783,4,1
131,2,31,after_agg,global,-1,1,permuted-mnist-task1-npz,A,0,50.26622905731201,12.462582058143783,7;0;2;2;3,5
132,2,32,before_local,global,-1,1,permuted-mnist-task1-npz,A,0,49.119265937805174,12.462582058143783,0;1;3;3;2,5
132,2,32,before_local,client,4,1,permuted-mnist-task1-npz,A,0,21.898887634277344,12.367273411419257,4,1
132,2,32,after_local,client,4,1,permuted-mnist-task1-npz,A,0,19.580718994140625,12.652551589229196,4,1
132,2,32,after_agg,global,-1,1,permuted-mnist-task1-npz,A,0,52.683964538574216,12.652551589229196,0;1;3;3;2,5
133,2,33,before_local,global,-1,1,permuted-mnist-task1-npz,A,0,48.63444137573242,12.652551589229196,1;0;4;4;1,5
133,2,33,before_local,client,1,1,permuted-mnist-task1-npz,A,0,38.02815246582031,12.663385030121278,0,1
133,2,33,after_local,client,1,1,permuted-mnist-task1-npz,A,0,21.654699325561523,12.703490863730288,0,1
133,2,33,after_agg,global,-1,1,permuted-mnist-task1-npz,A,0,35.25772266387939,12.703490863730288,1;0;4;4;1,5
134,2,34,before_local,global,-1,1,permuted-mnist-task1-npz,A,0,35.035613250732425,12.703490863730288,2;1;0;5;0,5
134,2,34,before_local,client,0,1,permuted-mnist-task1-npz,A,0,76.45165252685547,12.633218311982333,6,1
134,2,34,after_local,client,0,1,permuted-mnist-task1-npz,A,0,65.00743103027344,12.81368819969716,6,1
134,2,34,after_agg,global,-1,1,permuted-mnist-task1-npz,A,0,64.71151885986328,12.81368819969716,2;1;0;5;0,5
135,2,35,before_local,global,-1,1,permuted-mnist-task1-npz,A,0,62.871429443359375,12.81368819969716,3;0;1;6;5,5
135,2,35,before_local,client,1,1,permuted-mnist-task1-npz,A,0,24.821975708007812,12.873653494227517,0,1
135,2,35,after_local,client,1,1,permuted-mnist-task1-npz,A,0,23.615829467773438,12.89386452861148,0,1
135,2,35,after_agg,global,-1,1,permuted-mnist-task1-npz,A,0,45.31064987182617,12.89386452861148,3;0;1;6;5,5
136,2,36,before_local,global,-1,1,permuted-mnist-task1-npz,A,0,47.123177719116214,12.89386452861148,4;1;2;7;4,5
136,2,36,before_local,client,1,1,permuted-mnist-task1-npz,A,0,26.975419998168945,12.89386452861148,1,1
136,2,36,after_local,client,1,1,permuted-mnist-task1-npz,A,0,28.721050262451172,12.89743781186998,1,1
136,2,36,after_agg,global,-1,1,permuted-mnist-task1-npz,A,0,48.88801498413086,12.89743781186998,4;1;2;7;4,5
137,2,37,before_local,global,-1,1,permuted-mnist-task1-npz,A,0,50.321908187866214,12.89743781186998,5;0;3;0;3,5
137,2,37,before_local,client,3,1,permuted-mnist-task1-npz,A,0,29.79080581665039,12.902473497561248,0,1
137,2,37,after_local,client,3,1,permuted-mnist-task1-npz,A,0,15.544012069702148,12.919750802427771,0,1
137,2,37,after_agg,global,-1,1,permuted-mnist-task1-npz,A,0,73.61135368347168,12.919750802427771,5;0;3;0;3,5
138,2,38,before_local,global,-1,1,permuted-mnist-task1-npz,A,0,75.85723266601562,12.919750802427771,6;1;4;1;2,5
138,2,38,before_local,client,3,1,permuted-mnist-task1-npz,A,0,15.52022933959961,12.919750802427771,3,1
138,2,38,after_local,client,3,1,permuted-mnist-task1-npz,A,0,27.303119659423828,12.937181459066704,3,1
138,2,38,after_agg,global,-1,1,permuted-mnist-task1-npz,A,0,79.37582168579101,12.937181459066704,6;1;4;1;2,5
139,2,39,before_local,global,-1,1,permuted-mnist-task1-npz,A,0,83.3147186279297,12.937181459066704,7;0;0;2;1,5
139,2,39,before_local,client,3,1,permuted-mnist-task1-npz,A,0,27.274234771728516,12.937181459066704,6,1
139,2,39,after_local,client,3,1,permuted-mnist-task1-npz,A,0,27.19055938720703,12.93837978647303,6,1
139,2,39,after_agg,global,-1,1,permuted-mnist-task1-npz,A,0,78.6929271697998,12.93837978647303,7;0;0;2;1,5
140,2,40,before_local,global,-1,1,permuted-mnist-task1-npz,A,0,76.84560165405273,12.93837978647303,0;1;1;3;0,5
140,2,40,before_local,client,1,1,permuted-mnist-task1-npz,A,0,22.12887191772461,12.928285204628061,1,1
140,2,40,after_local,client,1,1,permuted-mnist-task1-npz,A,0,23.754735946655273,12.930632848840958,1,1
140,2,40,after_agg,global,-1,1,permuted-mnist-task1-npz,A,0,48.998256301879884,12.930632848840958,0;1;1;3;0,5
141,2,41,before_local,global,-1,1,permuted-mnist-task1-npz,A,0,49.159872436523436,12.930632848840958,1;0;2;4;5,5
141,2,41,before_local,client,1,1,permuted-mnist-task1-npz,A,0,27.351381301879883,12.930632848840958,0,1
141,2,41,after_local,client,1,1,permuted-mnist-task1-npz,A,0,27.272878646850586,12.933790343094403,0,1
141,2,41,after_agg,global,-1,1,permuted-mnist-task1-npz,A,0,50.859221649169925,12.933790343094403,1;0;2;4;5,5
142,2,42,before_local,global,-1,1,permuted-mnist-task1-npz,A,0,49.01638240814209,12.933790343094403,2;1;3;5;4,5
142,2,42,before_local,client,2,1,permuted-mnist-task1-npz,A,0,11.815909385681152,12.985303198348578,0,1
142,2,42,after_local,client,2,1,permuted-mnist-task1-npz,A,0,11.74319839477539,12.990271186116871,0,1
142,2,42,after_agg,global,-1,1,permuted-mnist-task1-npz,A,0,59.637708473205564,12.990271186116871,2;1;3;5;4,5
143,2,43,before_local,global,-1,1,permuted-mnist-task1-npz,A,0,58.86371002197266,12.990271186116871,3;0;4;6;3,5
143,2,43,before_local,client,3,1,permuted-mnist-task1-npz,A,0,23.370567321777344,12.94733178327124,2,1
143,2,43,after_local,client,3,1,permuted-mnist-task1-npz,A,0,23.28817367553711,12.948219092147303,2,1
143,2,43,after_agg,global,-1,1,permuted-mnist-task1-npz,A,0,84.8688133239746,12.948219092147303,3;0;4;6;3,5
144,2,44,before_local,global,-1,1,permuted-mnist-task1-npz,A,0,83.8932388305664,12.948219092147303,4;1;0;7;2,5
144,2,44,before_local,client,2,1,permuted-mnist-task1-npz,A,0,15.984648704528809,12.989227985496683,2,1
144,2,44,after_local,client,2,1,permuted-mnist-task1-npz,A,0,15.935037612915039,12.990388767516201,2,1
144,2,44,after_agg,global,-1,1,permuted-mnist-task1-npz,A,0,55.97400741577148,12.990388767516201,4;1;0;7;2,5
145,2,45,before_local,global,-1,1,permuted-mnist-task1-npz,A,0,55.952294921875,12.990388767516201,5;0;1;0;1,5
145,2,45,before_local,client,0,1,permuted-mnist-task1-npz,A,0,85.80130004882812,12.87962644343428,7,1
145,2,45,after_local,client,0,1,permuted-mnist-task1-npz,A,0,86.65447998046875,13.031636585131944,7,1
145,2,45,after_agg,global,-1,1,permuted-mnist-task1-npz,A,0,88.29557189941406,13.031636585131944,5;0;1;0;1,5
146,2,46,before_local,global,-1,1,permuted-mnist-task1-npz,A,0,90.43926620483398,13.031636585131944,6;1;2;1;0,5
146,2,46,before_local,client,3,1,permuted-mnist-task1-npz,A,0,57.497528076171875,13.099797653726661,3,1
146,2,46,after_local,client,3,1,permuted-mnist-task1-npz,A,0,42.1309700012207,13.104496871227619,3,1
146,2,46,after_agg,global,-1,1,permuted-mnist-task1-npz,A,0,96.51073760986328,13.104496871227619,6;1;2;1;0,5
147,2,47,before_local,global,-1,1,permuted-mnist-task1-npz,A,0,95.15679321289062,13.104496871227619,7;0;3;2;5,5
147,2,47,before_local,client,2,1,permuted-mnist-task1-npz,A,0,12.85001277923584,13.142199768366364,0,1
147,2,47,after_local,client,2,1,permuted-mnist-task1-npz,A,0,20.51764678955078,13.149327716621805,0,1
147,2,47,after_agg,global,-1,1,permuted-mnist-task1-npz,A,0,64.98026428222656,13.149327716621805,7;0;3;2;5,5
148,2,48,before_local,global,-1,1,permuted-mnist-task1-npz,A,0,65.71091995239257,13.149327716621805,0;1;4;3;4,5
148,2,48,before_local,client,4,1,permuted-mnist-task1-npz,A,0,39.11800003051758,13.065514967760043,2,1
148,2,48,after_local,client,4,1,permuted-mnist-task1-npz,A,0,34.58400344848633,13.19067939346276,2,1
148,2,48,after_agg,global,-1,1,permuted-mnist-task1-npz,A,0,68.74177169799805,13.19067939346276,0;1;4;3;4,5
149,2,49,before_local,global,-1,1,permuted-mnist-task1-npz,A,0,75.05328674316407,13.19067939346276,1;0;0;4;3,5
149,2,49,before_local,client,4,1,permuted-mnist-task1-npz,A,0,35.14200210571289,13.19067939346276,3,1
149,2,49,after_local,client,4,1,permuted-mnist-task1-npz,A,0,34.536434173583984,13.36328273919261,3,1
149,2,49,after_agg,global,-1,1,permuted-mnist-task1-npz,A,0,60.75779266357422,13.36328273919261,1;0;0;4;3,5
150,2,50,before_local,global,-1,1,permuted-mnist-task1-npz,A,0,61.703269958496094,13.36328273919261,2;1;1;5;2,5
150,2,50,before_local,client,4,1,permuted-mnist-task1-npz,A,0,29.750198364257812,13.36328273919261,4,1
150,2,50,after_local,client,4,1,permuted-mnist-task1-npz,A,0,22.45983123779297,13.516645170309156,4,1
150,2,50,after_agg,global,-1,1,permuted-mnist-task1-npz,A,0,64.51060256958007,13.516645170309156,2;1;1;5;2,5
151,2,51,before_local,global,-1,1,permuted-mnist-task1-npz,A,0,63.50485382080078,13.516645170309156,3;0;2;6;1,5
151,2,51,before_local,client,4,1,permuted-mnist-task1-npz,A,0,22.805885314941406,13.516645170309156,5,1
151,2,51,after_local,client,4,1,permuted-mnist-task1-npz,A,0,25.528575897216797,13.538636698358369,5,1
151,2,51,after_agg,global,-1,1,permuted-mnist-task1-npz,A,0,72.42896194458008,13.538636698358369,3;0;2;6;1,5
152,2,52,before_local,global,-1,1,permuted-mnist-task1-npz,A,0,70.53518295288086,13.538636698358369,4;1;3;7;0,5
152,2,52,before_local,client,3,1,permuted-mnist-task1-npz,A,0,36.96794128417969,13.57157068947858,5,1
152,2,52,after_local,client,3,1,permuted-mnist-task1-npz,A,0,13.593459129333496,13.586648170042636,5,1
152,2,52,after_agg,global,-1,1,permuted-mnist-task1-npz,A,0,69.41677761077881,13.586648170042636,4;1;3;7;0,5
153,2,53,before_local,global,-1,1,permuted-mnist-task1-npz,A,0,71.12821350097656,13.586648170042636,5;0;4;0;5,5
153,2,53,before_local,client,1,1,permuted-mnist-task1-npz,A,0,26.096097946166992,13.55730136546627,0,1
153,2,53,after_local,client,1,1,permuted-mnist-task1-npz,A,0,26.9560489654541,13.564204141351649,0,1
153,2,53,after_agg,global,-1,1,permuted-mnist-task1-npz,A,0,46.37001419067383,13.564204141351649,5;0;4;0;5,5
154,2,54,before_local,global,-1,1,permuted-mnist-task1-npz,A,0,43.49684371948242,13.564204141351649,6;1;0;1;4,5
154,2,54,before_local,client,0,1,permuted-mnist-task1-npz,A,0,37.218021392822266,13.513065396199458,2,1
154,2,54,after_local,client,0,1,permuted-mnist-task1-npz,A,0,45.458946228027344,14.152741309469565,2,1
154,2,54,after_agg,global,-1,1,permuted-mnist-task1-npz,A,0,57.06797866821289,14.152741309469565,6;1;0;1;4,5
155,2,55,before_local,global,-1,1,permuted-mnist-task1-npz,A,0,55.78793182373047,14.152741309469565,7;0;1;2;3,5
155,2,55,before_local,client,0,1,permuted-mnist-task1-npz,A,0,38.759178161621094,14.152741309469565,5,1
155,2,55,after_local,client,0,1,permuted-mnist-task1-npz,A,0,59.55448913574219,14.351508389652851,5,1
155,2,55,after_agg,global,-1,1,permuted-mnist-task1-npz,A,0,74.97127380371094,14.351508389652851,7;0;1;2;3,5
156,2,56,before_local,global,-1,1,permuted-mnist-task1-npz,A,0,68.64965896606445,14.351508389652851,0;1;2;3;2,5
156,2,56,before_local,client,4,1,permuted-mnist-task1-npz,A,0,22.597394943237305,14.37725460133884,4,1
156,2,56,after_local,client,4,1,permuted-mnist-task1-npz,A,0,28.95672035217285,14.562325140922418,4,1
156,2,56,after_agg,global,-1,1,permuted-mnist-task1-npz,A,0,67.28451614379883,14.562325140922418,0;1;2;3;2,5
157,2,57,before_local,global,-1,1,permuted-mnist-task1-npz,A,0,65.07799911499023,14.562325140922418,1;0;3;4;1,5
157,2,57,before_local,client,1,1,permuted-mnist-task1-npz,A,0,44.578895568847656,14.558951340468205,0,1
157,2,57,after_local,client,1,1,permuted-mnist-task1-npz,A,0,33.723846435546875,14.602348629468645,0,1
157,2,57,after_agg,global,-1,1,permuted-mnist-task1-npz,A,0,54.021049880981444,14.602348629468645,1;0;3;4;1,5
158,2,58,before_local,global,-1,1,permuted-mnist-task1-npz,A,0,53.78259201049805,14.602348629468645,2;1;4;5;0,5
158,2,58,before_local,client,0,1,permuted-mnist-task1-npz,A,0,42.46846008300781,14.552486375326975,6,1
158,2,58,after_local,client,0,1,permuted-mnist-task1-npz,A,0,85.8853759765625,14.641459921237804,6,1
158,2,58,after_agg,global,-1,1,permuted-mnist-task1-npz,A,0,79.29686813354492,14.641459921237804,2;1;4;5;0,5
159,2,59,before_local,global,-1,1,permuted-mnist-task1-npz,A,0,76.02958679199219,14.641459921237804,3;0;0;6;5,5
159,2,59,before_local,client,0,1,permuted-mnist-task1-npz,A,0,72.617919921875,14.641459921237804,1,1
159,2,59,after_local,client,0,1,permuted-mnist-task1-npz,A,0,42.89436340332031,14.712515147249176,1,1
