global_round,task_idx,round_in_task,dataset,client_id,old_task_idx,old_dataset,exp_id,run_seed,global_acc_old_task,personalized_acc_old_task,delta_pers,test_samples
127,2,27,permuted-mnist-task2-npz,1,1,permuted-mnist-task1-npz,D,0,0.72,0.728,0.008000000000000007,125
127,2,27,permuted-mnist-task2-npz,1,0,OLD_TASKS_MEAN,D,0,nan,nan,0.008000000000000007,0
128,2,28,permuted-mnist-task2-npz,0,1,permuted-mnist-task1-npz,D,0,0.004559270516717325,0.7173252279635258,0.7127659574468085,658
128,2,28,permuted-mnist-task2-npz,0,0,OLD_TASKS_MEAN,D,0,nan,nan,0.7127659574468085,0
129,2,29,permuted-mnist-task2-npz,0,1,permuted-mnist-task1-npz,D,0,0.7218844984802432,0.7218844984802432,0.0,658
129,2,29,permuted-mnist-task2-npz,0,0,OLD_TASKS_MEAN,D,0,nan,nan,0.0,0
130,2,30,permuted-mnist-task2-npz,4,1,permuted-mnist-task1-npz,D,0,0.13125,0.8145833333333333,0.6833333333333333,480
130,2,30,permuted-mnist-task2-npz,4,0,OLD_TASKS_MEAN,D,0,nan,nan,0.6833333333333333,0
131,2,31,permuted-mnist-task2-npz,2,1,permuted-mnist-task1-npz,D,0,0.029411764705882353,0.9362745098039216,0.9068627450980392,408
131,2,31,permuted-mnist-task2-npz,2,0,OLD_TASKS_MEAN,D,0,nan,nan,0.9068627450980392,0
132,2,32,permuted-mnist-task2-npz,4,1,permuted-mnist-task1-npz,D,0,0.041666666666666664,0.8104166666666667,0.76875,480
132,2,32,permuted-mnist-task2-npz,4,0,OLD_TASKS_MEAN,D,0,nan,nan,0.76875,0
133,2,33,permuted-mnist-task2-npz,1,1,permuted-mnist-task1-npz,D,0,0.2,0.728,0.528,125
133,2,33,permuted-mnist-task2-npz,1,0,OLD_TASKS_MEAN,D,0,nan,nan,0.528,0
134,2,34,permuted-mnist-task2-npz,0,1,permuted-mnist-task1-npz,D,0,0.0060790273556231,0.723404255319149,0.7173252279635259,658
134,2,34,permuted-mnist-task2-npz,0,0,OLD_TASKS_MEAN,D,0,nan,nan,0.7173252279635259,0
135,2,35,permuted-mnist-task2-npz,1,1,permuted-mnist-task1-npz,D,0,0.016,0.728,0.712,125
135,2,35,permuted-mnist-task2-npz,1,0,OLD_TASKS_MEAN,D,0,nan,nan,0.712,0
136,2,36,permuted-mnist-task2-npz,1,1,permuted-mnist-task1-npz,D,0,0.728,0.728,0.0,125
136,2,36,permuted-mnist-task2-npz,1,0,OLD_TASKS_MEAN,D,0,nan,nan,0.0,0
137,2,37,permuted-mnist-task2-npz,3,1,permuted-mnist-task1-npz,D,0,0.0,0.9732704402515723,0.9732704402515723,636
137,2,37,permuted-mnist-task2-npz,3,0,OLD_TASKS_MEAN,D,0,nan,nan,0.9732704402515723,0
138,2,38,permuted-mnist-task2-npz,3,1,permuted-mnist-task1-npz,D,0,0.9732704402515723,0.9732704402515723,0.0,636
138,2,38,permuted-mnist-task2-npz,3,0,OLD_TASKS_MEAN,D,0,nan,nan,0.0,0
139,2,39,permuted-mnist-task2-npz,3,1,permuted-mnist-task1-npz,D,0,0.9732704402515723,0.9732704402515723,0.0,636
139,2,39,permuted-mnist-task2-npz,3,0,OLD_TASKS_MEAN,D,0,nan,nan,0.0,0
140,2,40,permuted-mnist-task2-npz,1,1,permuted-mnist-task1-npz,D,0,0.0,0.736,0.736,125
140,2,40,permuted-mnist-task2-npz,1,0,OLD_TASKS_MEAN,D,0,nan,nan,0.736,0
141,2,41,permuted-mnist-task2-npz,1,1,permuted-mnist-task1-npz,D,0,0.752,0.752,0.0,125
141,2,41,permuted-mnist-task2-npz,1,0,OLD_TASKS_MEAN,D,0,nan,nan,0.0,0
142,2,42,permuted-mnist-task2-npz,2,1,permuted-mnist-task1-npz,D,0,0.8897058823529411,0.9362745098039216,0.04656862745098045,408
142,2,42,permuted-mnist-task2-npz,2,0,OLD_TASKS_MEAN,D,0,nan,nan,0.04656862745098045,0
143,2,43,permuted-mnist-task2-npz,3,1,permuted-mnist-task1-npz,D,0,0.0,0.9732704402515723,0.9732704402515723,636
143,2,43,permuted-mnist-task2-npz,3,0,OLD_TASKS_MEAN,D,0,nan,nan,0.9732704402515723,0
144,2,44,permuted-mnist-task2-npz,2,1,permuted-mnist-task1-npz,D,0,0.0024509803921568627,0.9362745098039216,0.9338235294117647,408
144,2,44,permuted-mnist-task2-npz,2,0,OLD_TASKS_MEAN,D,0,nan,nan,0.9338235294117647,0
145,2,45,permuted-mnist-task2-npz,0,1,permuted-mnist-task1-npz,D,0,0.0,0.7249240121580547,0.7249240121580547,658
145,2,45,permuted-mnist-task2-npz,0,0,OLD_TASKS_MEAN,D,0,nan,nan,0.7249240121580547,0
146,2,46,permuted-mnist-task2-npz,3,1,permuted-mnist-task1-npz,D,0,0.020440251572327043,0.9732704402515723,0.9528301886792452,636
146,2,46,permuted-mnist-task2-npz,3,0,OLD_TASKS_MEAN,D,0,nan,nan,0.9528301886792452,0
147,2,47,permuted-mnist-task2-npz,2,1,permuted-mnist-task1-npz,D,0,0.0024509803921568627,0.9362745098039216,0.9338235294117647,408
147,2,47,permuted-mnist-task2-npz,2,0,OLD_TASKS_MEAN,D,0,nan,nan,0.9338235294117647,0
148,2,48,permuted-mnist-task2-npz,4,1,permuted-mnist-task1-npz,D,0,0.04583333333333333,0.8083333333333333,0.7625000000000001,480
148,2,48,permuted-mnist-task2-npz,4,0,OLD_TASKS_MEAN,D,0,nan,nan,0.7625000000000001,0
149,2,49,permuted-mnist-task2-npz,4,1,permuted-mnist-task1-npz,D,0,0.8,0.8,0.0,480
149,2,49,permuted-mnist-task2-npz,4,0,OLD_TASKS_MEAN,D,0,nan,nan,0.0,0
150,2,50,permuted-mnist-task2-npz,4,1,permuted-mnist-task1-npz,D,0,0.7958333333333333,0.7958333333333333,0.0,480
150,2,50,permuted-mnist-task2-npz,4,0,OLD_TASKS_MEAN,D,0,nan,nan,0.0,0
151,2,51,permuted-mnist-task2-npz,4,1,permuted-mnist-task1-npz,D,0,0.7958333333333333,0.7958333333333333,0.0,480
151,2,51,permuted-mnist-task2-npz,4,0,OLD_TASKS_MEAN,D,0,nan,nan,0.0,0
152,2,52,permuted-mnist-task2-npz,3,1,permuted-mnist-task1-npz,D,0,0.0,0.9732704402515723,0.9732704402515723,636
152,2,52,permuted-mnist-task2-npz,3,0,OLD_TASKS_MEAN,D,0,nan,nan,0.9732704402515723,0
153,2,53,permuted-mnist-task2-npz,1,1,permuted-mnist-task1-npz,D,0,0.0,0.752,0.752,125
153,2,53,permuted-mnist-task2-npz,1,0,OLD_TASKS_MEAN,D,0,nan,nan,0.752,0
154,2,54,permuted-mnist-task2-npz,0,1,permuted-mnist-task1-npz,D,0,0.00911854103343465,0.7264437689969605,0.7173252279635258,658
154,2,54,permuted-mnist-task2-npz,0,0,OLD_TASKS_MEAN,D,0,nan,nan,0.7173252279635258,0
155,2,55,permuted-mnist-task2-npz,0,1,permuted-mnist-task1-npz,D,0,0.7325227963525835,0.7325227963525835,0.0,658
155,2,55,permuted-mnist-task2-npz,0,0,OLD_TASKS_MEAN,D,0,nan,nan,0.0,0
156,2,56,permuted-mnist-task2-npz,4,1,permuted-mnist-task1-npz,D,0,0.18958333333333333,0.7916666666666666,0.6020833333333333,480
156,2,56,permuted-mnist-task2-npz,4,0,OLD_TASKS_MEAN,D,0,nan,nan,0.6020833333333333,0
157,2,57,permuted-mnist-task2-npz,1,1,permuted-mnist-task1-npz,D,0,0.2,0.752,0.552,125
157,2,57,permuted-mnist-task2-npz,1,0,OLD_TASKS_MEAN,D,0,nan,nan,0.552,0
158,2,58,permuted-mnist-task2-npz,0,1,permuted-mnist-task1-npz,D,0,0.010638297872340425,0.7386018237082067,0.7279635258358663,658
158,2,58,permuted-mnist-task2-npz,0,0,OLD_TASKS_MEAN,D,0,nan,nan,0.7279635258358663,0
159,2,59,permuted-mnist-task2-npz,0,1,permuted-mnist-task1-npz,D,0,0.7462006079027356,0.7462006079027356,0.0,658
159,2,59,permuted-mnist-task2-npz,0,0,OLD_TASKS_MEAN,D,0,nan,nan,0.0,0
160,2,60,permuted-mnist-task2-npz,1,1,permuted-mnist-task1-npz,D,0,0.032,0.752,0.72,125
160,2,60,permuted-mnist-task2-npz,1,0,OLD_TASKS_MEAN,D,0,nan,nan,0.72,0
161,2,61,permuted-mnist-task2-npz,4,1,permuted-mnist-task1-npz,D,0,0.052083333333333336,0.7916666666666666,0.7395833333333333,480
161,2,61,permuted-mnist-task2-npz,4,0,OLD_TASKS_MEAN,D,0,nan,nan,0.7395833333333333,0
162,2,62,permuted-mnist-task2-npz,1,1,permuted-mnist-task1-npz,D,0,0.2,0.752,0.552,125
162,2,62,permuted-mnist-task2-npz,1,0,OLD_TASKS_MEAN,D,0,nan,nan,0.552,0
163,2,63,permuted-mnist-task2-npz,0,1,permuted-mnist-task1-npz,D,0,0.016717325227963525,0.7477203647416414,0.7310030395136778,658
163,2,63,permuted-mnist-task2-npz,0,0,OLD_TASKS_MEAN,D,0,nan,nan,0.7310030395136778,0
164,2,64,permuted-mnist-task2-npz,3,1,permuted-mnist-task1-npz,D,0,0.02358490566037736,0.9716981132075472,0.9481132075471698,636
164,2,64,permuted-mnist-task2-npz,3,0,OLD_TASKS_MEAN,D,0,nan,nan,0.9481132075471698,0
165,2,65,permuted-mnist-task2-npz,0,1,permuted-mnist-task1-npz,D,0,0.037993920972644375,0.7537993920972644,0.71580547112462,658
165,2,65,permuted-mnist-task2-npz,0,0,OLD_TASKS_MEAN,D,0,nan,nan,0.71580547112462,0
166,2,66,permuted-mnist-task2-npz,2,1,permuted-mnist-task1-npz,D,0,0.0,0.9362745098039216,0.9362745098039216,408
166,2,66,permuted-mnist-task2-npz,2,0,OLD_TASKS_MEAN,D,0,nan,nan,0.9362745098039216,0
167,2,67,permuted-mnist-task2-npz,0,1,permuted-mnist-task1-npz,D,0,0.0,0.7583586626139818,0.7583586626139818,658
167,2,67,permuted-mnist-task2-npz,0,0,OLD_TASKS_MEAN,D,0,nan,nan,0.7583586626139818,0
168,2,68,permuted-mnist-task2-npz,0,1,permuted-mnist-task1-npz,D,0,0.7583586626139818,0.7583586626139818,0.0,658
168,2,68,permuted-mnist-task2-npz,0,0,OLD_TASKS_MEAN,D,0,nan,nan,0.0,0
169,2,69,permuted-mnist-task2-npz,1,1,permuted-mnist-task1-npz,D,0,0.04,0.752,0.712,125
169,2,69,permuted-mnist-task2-npz,1,0,OLD_TASKS_MEAN,D,0,nan,nan,0.712,0
170,2,70,permuted-mnist-task2-npz,0,1,permuted-mnist-task1-npz,D,0,0.0182370820668693,0.7583586626139818,0.7401215805471125,658
170,2,70,permuted-mnist-task2-npz,0,0,OLD_TASKS_MEAN,D,0,nan,nan,0.7401215805471125,0
171,2,71,permuted-mnist-task2-npz,4,1,permuted-mnist-task1-npz,D,0,0.29375,0.7895833333333333,0.4958333333333333,480
171,2,71,permuted-mnist-task2-npz,4,0,OLD_TASKS_MEAN,D,0,nan,nan,0.4958333333333333,0
172,2,72,permuted-mnist-task2-npz,3,1,permuted-mnist-task1-npz,D,0,0.0,0.9716981132075472,0.9716981132075472,636
172,2,72,permuted-mnist-task2-npz,3,0,OLD_TASKS_MEAN,D,0,nan,nan,0.9716981132075472,0
173,2,73,permuted-mnist-task2-npz,4,1,permuted-mnist-task1-npz,D,0,0.0125,0.7854166666666667,0.7729166666666667,480
173,2,73,permuted-mnist-task2-npz,4,0,OLD_TASKS_MEAN,D,0,nan,nan,0.7729166666666667,0
174,2,74,permuted-mnist-task2-npz,2,1,permuted-mnist-task1-npz,D,0,0.024509803921568627,0.9362745098039216,0.9117647058823529,408
174,2,74,permuted-mnist-task2-npz,2,0,OLD_TASKS_MEAN,D,0,nan,nan,0.9117647058823529,0
175,2,75,permuted-mnist-task2-npz,2,1,permuted-mnist-task1-npz,D,0,0.9362745098039216,0.9362745098039216,0.0,408
175,2,75,permuted-mnist-task2-npz,2,0,OLD_TASKS_MEAN,D,0,nan,nan,0.0,0
176,2,76,permuted-mnist-task2-npz,3,1,permuted-mnist-task1-npz,D,0,0.0,0.9716981132075472,0.9716981132075472,636
176,2,76,permuted-mnist-task2-npz,3,0,OLD_TASKS_MEAN,D,0,nan,nan,0.9716981132075472,0
177,2,77,permuted-mnist-task2-npz,2,1,permuted-mnist-task1-npz,D,0,0.0024509803921568627,0.9362745098039216,0.9338235294117647,408
177,2,77,permuted-mnist-task2-npz,2,0,OLD_TASKS_MEAN,D,0,nan,nan,0.9338235294117647,0
178,2,78,permuted-mnist-task2-npz,2,1,permuted-mnist-task1-npz,D,0,0.9362745098039216,0.9362745098039216,0.0,408
178,2,78,permuted-mnist-task2-npz,2,0,OLD_TASKS_MEAN,D,0,nan,nan,0.0,0
179,2,79,permuted-mnist-task2-npz,2,1,permuted-mnist-task1-npz,D,0,0.9362745098039216,0.9362745098039216,0.0,408
179,2,79,permuted-mnist-task2-npz,2,0,OLD_TASKS_MEAN,D,0,nan,nan,0.0,0
180,2,80,permuted-mnist-task2-npz,4,1,permuted-mnist-task1-npz,D,0,0.04791666666666667,0.78125,0.7333333333333333,480
180,2,80,permuted-mnist-task2-npz,4,0,OLD_TASKS_MEAN,D,0,nan,nan,0.7333333333333333,0
181,2,81,permuted-mnist-task2-npz,1,1,permuted-mnist-task1-npz,D,0,0.192,0.776,0.5840000000000001,125
181,2,81,permuted-mnist-task2-npz,1,0,OLD_TASKS_MEAN,D,0,nan,nan,0.5840000000000001,0
182,2,82,permuted-mnist-task2-npz,4,1,permuted-mnist-task1-npz,D,0,0.0625,0.7770833333333333,0.7145833333333333,480
182,2,82,permuted-mnist-task2-npz,4,0,OLD_TASKS_MEAN,D,0,nan,nan,0.7145833333333333,0
183,2,83,permuted-mnist-task2-npz,0,1,permuted-mnist-task1-npz,D,0,0.1519756838905775,0.7583586626139818,0.6063829787234043,658
183,2,83,permuted-mnist-task2-npz,0,0,OLD_TASKS_MEAN,D,0,nan,nan,0.6063829787234043,0
184,2,84,permuted-mnist-task2-npz,0,1,permuted-mnist-task1-npz,D,0,0.7598784194528876,0.7598784194528876,0.0,658
184,2,84,permuted-mnist-task2-npz,0,0,OLD_TASKS_MEAN,D,0,nan,nan,0.0,0
185,2,85,permuted-mnist-task2-npz,1,1,permuted-mnist-task1-npz,D,0,0.04,0.776,0.736,125
185,2,85,permuted-mnist-task2-npz,1,0,OLD_TASKS_MEAN,D,0,nan,nan,0.736,0
186,2,86,permuted-mnist-task2-npz,4,1,permuted-mnist-task1-npz,D,0,0.0625,0.7729166666666667,0.7104166666666667,480
186,2,86,permuted-mnist-task2-npz,4,0,OLD_TASKS_MEAN,D,0,nan,nan,0.7104166666666667,0
187,2,87,permuted-mnist-task2-npz,1,1,permuted-mnist-task1-npz,D,0,0.168,0.784,0.616,125
187,2,87,permuted-mnist-task2-npz,1,0,OLD_TASKS_MEAN,D,0,nan,nan,0.616,0
188,2,88,permuted-mnist-task2-npz,3,1,permuted-mnist-task1-npz,D,0,0.0,0.9716981132075472,0.9716981132075472,636
188,2,88,permuted-mnist-task2-npz,3,0,OLD_TASKS_MEAN,D,0,nan,nan,0.9716981132075472,0
189,2,89,permuted-mnist-task2-npz,2,1,permuted-mnist-task1-npz,D,0,0.0024509803921568627,0.9362745098039216,0.9338235294117647,408
189,2,89,permuted-mnist-task2-npz,2,0,OLD_TASKS_MEAN,D,0,nan,nan,0.9338235294117647,0
190,2,90,permuted-mnist-task2-npz,3,1,permuted-mnist-task1-npz,D,0,0.0,0.9716981132075472,0.9716981132075472,636
190,2,90,permuted-mnist-task2-npz,3,0,OLD_TASKS_MEAN,D,0,nan,nan,0.9716981132075472,0
191,2,91,permuted-mnist-task2-npz,0,1,permuted-mnist-task1-npz,D,0,0.037993920972644375,0.7553191489361702,0.7173252279635258,658
191,2,91,permuted-mnist-task2-npz,0,0,OLD_TASKS_MEAN,D,0,nan,nan,0.7173252279635258,0
192,2,92,permuted-mnist-task2-npz,3,1,permuted-mnist-task1-npz,D,0,0.02358490566037736,0.9716981132075472,0.9481132075471698,636
192,2,92,permuted-mnist-task2-npz,3,0,OLD_TASKS_MEAN,D,0,nan,nan,0.9481132075471698,0
193,2,93,permuted-mnist-task2-npz,0,1,permuted-mnist-task1-npz,D,0,0.037993920972644375,0.7537993920972644,0.71580547112462,658
193,2,93,permuted-mnist-task2-npz,0,0,OLD_TASKS_MEAN,D,0,nan,nan,0.71580547112462,0
194,2,94,permuted-mnist-task2-npz,2,1,permuted-mnist-task1-npz,D,0,0.0,0.9362745098039216,0.9362745098039216,408
194,2,94,permuted-mnist-task2-npz,2,0,OLD_TASKS_MEAN,D,0,nan,nan,0.9362745098039216,0
195,2,95,permuted-mnist-task2-npz,3,1,permuted-mnist-task1-npz,D,0,0.0,0.9716981132075472,0.9716981132075472,636
195,2,95,permuted-mnist-task2-npz,3,0,OLD_TASKS_MEAN,D,0,nan,nan,0.9716981132075472,0
196,2,96,permuted-mnist-task2-npz,4,1,permuted-mnist-task1-npz,D,0,0.0125,0.7645833333333333,0.7520833333333333,480
196,2,96,permuted-mnist-task2-npz,4,0,OLD_TASKS_MEAN,D,0,nan,nan,0.7520833333333333,0
197,2,97,permuted-mnist-task2-npz,4,1,permuted-mnist-task1-npz,D,0,0.7604166666666666,0.7604166666666666,0.0,480
197,2,97,permuted-mnist-task2-npz,4,0,OLD_TASKS_MEAN,D,0,nan,nan,0.0,0
198,2,98,permuted-mnist-task2-npz,1,1,permuted-mnist-task1-npz,D,0,0.152,0.784,0.632,125
198,2,98,permuted-mnist-task2-npz,1,0,OLD_TASKS_MEAN,D,0,nan,nan,0.632,0
199,2,99,permuted-mnist-task2-npz,3,1,permuted-mnist-task1-npz,D,0,0.0,0.9732704402515723,0.9732704402515723,636
199,2,99,permuted-mnist-task2-npz,3,0,OLD_TASKS_MEAN,D,0,nan,nan,0.9732704402515723,0
200,2,100,permuted-mnist-task2-npz,2,1,permuted-mnist-task1-npz,D,0,0.0024509803921568627,0.9362745098039216,0.9338235294117647,408
200,2,100,permuted-mnist-task2-npz,2,0,OLD_TASKS_MEAN,D,0,nan,nan,0.9338235294117647,0
201,3,1,permuted-mnist-task3-npz,3,1,permuted-mnist-task1-npz,D,0,0.0,0.9732704402515723,0.9732704402515723,636
201,3,1,permuted-mnist-task3-npz,3,2,permuted-mnist-task2-npz,D,0,0.0,0.9779874213836478,0.9779874213836478,636
201,3,1,permuted-mnist-task3-npz,3,0,OLD_TASKS_MEAN,D,0,nan,nan,0.97562893081761,0
202,3,2,permuted-mnist-task3-npz,4,1,permuted-mnist-task1-npz,D,0,0.03958333333333333,0.75625,0.7166666666666667,480
202,3,2,permuted-mnist-task3-npz,4,2,permuted-mnist-task2-npz,D,0,0.04375,0.8041666666666667,0.7604166666666667,480
202,3,2,permuted-mnist-task3-npz,4,0,OLD_TASKS_MEAN,D,0,nan,nan,0.7385416666666667,0
203,3,3,permuted-mnist-task3-npz,2,1,permuted-mnist-task1-npz,D,0,0.0024509803921568627,0.9362745098039216,0.9338235294117647,408
203,3,3,permuted-mnist-task3-npz,2,2,permuted-mnist-task2-npz,D,0,0.0,0.9264705882352942,0.9264705882352942,408
203,3,3,permuted-mnist-task3-npz,2,0,OLD_TASKS_MEAN,D,0,nan,nan,0.9301470588235294,0
204,3,4,permuted-mnist-task3-npz,0,1,permuted-mnist-task1-npz,D,0,0.36322188449848025,0.7507598784194529,0.38753799392097266,658
204,3,4,permuted-mnist-task3-npz,0,2,permuted-mnist-task2-npz,D,0,0.3768996960486322,0.770516717325228,0.39361702127659576,658
204,3,4,permuted-mnist-task3-npz,0,0,OLD_TASKS_MEAN,D,0,nan,nan,0.3905775075987842,0
205,3,5,permuted-mnist-task3-npz,3,1,permuted-mnist-task1-npz,D,0,0.04716981132075472,0.04874213836477988,0.0015723270440251569,636
205,3,5,permuted-mnist-task3-npz,3,2,permuted-mnist-task2-npz,D,0,0.04874213836477988,0.05345911949685535,0.004716981132075471,636
205,3,5,permuted-mnist-task3-npz,3,0,OLD_TASKS_MEAN,D,0,nan,nan,0.0031446540880503138,0
206,3,6,permuted-mnist-task3-npz,3,1,permuted-mnist-task1-npz,D,0,0.04874213836477988,0.04874213836477988,0.0,636
206,3,6,permuted-mnist-task3-npz,3,2,permuted-mnist-task2-npz,D,0,0.05345911949685535,0.05345911949685535,0.0,636
206,3,6,permuted-mnist-task3-npz,3,0,OLD_TASKS_MEAN,D,0,nan,nan,0.0,0
207,3,7,permuted-mnist-task3-npz,0,1,permuted-mnist-task1-npz,D,0,0.36322188449848025,0.3951367781155015,0.03191489361702127,658
207,3,7,permuted-mnist-task3-npz,0,2,permuted-mnist-task2-npz,D,0,0.3404255319148936,0.3981762917933131,0.05775075987841949,658
207,3,7,permuted-mnist-task3-npz,0,0,OLD_TASKS_MEAN,D,0,nan,nan,0.04483282674772038,0
208,3,8,permuted-mnist-task3-npz,2,1,permuted-mnist-task1-npz,D,0,0.0024509803921568627,0.0024509803921568627,0.0,408
208,3,8,permuted-mnist-task3-npz,2,2,permuted-mnist-task2-npz,D,0,0.0024509803921568627,0.0024509803921568627,0.0,408
