global_round,task_idx,round_in_task,dataset,is_task_switch_round,is_switch_window_round,num_selected_clients,selected_client_ids,personalization_enabled,freeze_mask,probe_enabled_flag,probe_rows_logged,acc_current_before,acc_current_after,delta_agg_current,acc_old_mean_before,acc_old_mean_after,delta_agg_old_mean,delta_pers_old_mean,delta_pers_old_std,pers_rows_logged,acc_before_json,acc_after_json,delta_agg_json,probe_grad_alignment_mean,probe_update_alignment_mean,probe_top_eig_proj_gap_mean,probe_risk_gap_loss_after_mean,before_local_lambda_max_global_old_mean,before_local_opt_drift_global_old_mean,before_local_lambda_max_client_old_mean,before_local_opt_drift_client_old_mean,after_local_lambda_max_global_old_mean,after_local_opt_drift_global_old_mean,after_local_lambda_max_client_old_mean,after_local_opt_drift_client_old_mean,after_agg_lambda_max_global_old_mean,after_agg_opt_drift_global_old_mean,after_agg_lambda_max_client_old_mean,after_agg_opt_drift_client_old_mean,theory_rows_logged,update_norm_mean,update_norm_std,update_P_norm_mean,update_S_norm_mean,update_P_ratio_mean
1,1,1,permuted-mnist-task1-npz,0,0,1,4,0,none,1,0,0.11963589076723016,0.22756827048114434,0.10793237971391417,nan,nan,nan,nan,nan,0,"{""1"": 0.11963589076723016}","{""1"": 0.22756827048114434}","{""1"": 0.10793237971391417}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.789680091014902,0.0,1.7319532274456717,2.1869277601570274,0.6208429536502718
2,1,2,permuted-mnist-task1-npz,0,0,1,0,0,none,1,0,0.22756827048114434,0.4503684438664933,0.22280017338534894,nan,nan,nan,nan,nan,0,"{""1"": 0.22756827048114434}","{""1"": 0.4503684438664933}","{""1"": 0.22280017338534894}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,4.109450582073905,0.0,2.124743558332376,3.5175344913493927,0.517038352426073
3,1,3,permuted-mnist-task1-npz,0,0,1,0,0,none,1,0,0.4503684438664933,0.4967490247074122,0.04638058084091895,nan,nan,nan,nan,nan,0,"{""1"": 0.4503684438664933}","{""1"": 0.4967490247074122}","{""1"": 0.04638058084091895}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.491846906249714,0.0,0.7016273691962721,2.3910290753106684,0.281569211750635
4,1,4,permuted-mnist-task1-npz,0,0,1,3,0,none,1,0,0.4967490247074122,0.39358474208929345,-0.10316428261811877,nan,nan,nan,nan,nan,0,"{""1"": 0.4967490247074122}","{""1"": 0.39358474208929345}","{""1"": -0.10316428261811877}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.3042730112257934,0.0,1.1903831278807788,1.9729830508953592,0.5165981296838692
5,1,5,permuted-mnist-task1-npz,0,0,1,1,0,none,1,0,0.39358474208929345,0.19635890767230169,-0.19722583441699176,nan,nan,nan,nan,nan,0,"{""1"": 0.39358474208929345}","{""1"": 0.19635890767230169}","{""1"": -0.19722583441699176}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,4.692167012376038,0.0,1.889175994719888,4.2950489325505945,0.4026233486013186
6,1,6,permuted-mnist-task1-npz,0,0,1,2,0,none,1,0,0.19635890767230169,0.19635890767230169,0.0,nan,nan,nan,nan,nan,0,"{""1"": 0.19635890767230169}","{""1"": 0.19635890767230169}","{""1"": 0.0}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.347550160856123,0.0,1.273016722615561,1.972414809738749,0.5422745566172545
7,1,7,permuted-mnist-task1-npz,0,0,1,0,0,none,1,0,0.19635890767230169,0.46033810143042914,0.26397919375812745,nan,nan,nan,nan,nan,0,"{""1"": 0.19635890767230169}","{""1"": 0.46033810143042914}","{""1"": 0.26397919375812745}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,5.806600970233248,0.0,1.8697354955568406,5.497336082519288,0.32200171927457455
8,1,8,permuted-mnist-task1-npz,0,0,1,1,0,none,1,0,0.46033810143042914,0.2566103164282618,-0.20372778500216732,nan,nan,nan,nan,nan,0,"{""1"": 0.46033810143042914}","{""1"": 0.2566103164282618}","{""1"": -0.20372778500216732}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.6787867180733236,0.0,1.051320182405744,2.463863664043204,0.3924613241182178
9,1,9,permuted-mnist-task1-npz,0,0,1,3,0,none,1,0,0.2566103164282618,0.3025574338968357,0.045947117468573884,nan,nan,nan,nan,nan,0,"{""1"": 0.2566103164282618}","{""1"": 0.3025574338968357}","{""1"": 0.045947117468573884}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,3.1330404198707535,0.0,1.5179971928859535,2.7407347180882486,0.48451248290888327
10,1,10,permuted-mnist-task1-npz,0,0,1,1,0,none,1,0,0.3025574338968357,0.26527958387516254,-0.037277850021673165,nan,nan,nan,nan,nan,0,"{""1"": 0.3025574338968357}","{""1"": 0.26527958387516254}","{""1"": -0.037277850021673165}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,3.6944158244438614,0.0,1.6700023966332331,3.2954211080134317,0.4520342257044589
11,1,11,permuted-mnist-task1-npz,0,0,1,4,0,none,1,0,0.26527958387516254,0.4360641525791071,0.17078456870394454,nan,nan,nan,nan,nan,0,"{""1"": 0.26527958387516254}","{""1"": 0.4360641525791071}","{""1"": 0.17078456870394454}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,3.4136018229467804,0.0,1.2988124416236209,3.156859776282322,0.3804815291849255
12,1,12,permuted-mnist-task1-npz,0,0,1,3,0,none,1,0,0.4360641525791071,0.30039011703511054,-0.13567403554399654,nan,nan,nan,nan,nan,0,"{""1"": 0.4360641525791071}","{""1"": 0.30039011703511054}","{""1"": -0.13567403554399654}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,8.053109211401067,0.0,2.8354471796894574,7.537427098283858,0.35209347163389565
13,1,13,permuted-mnist-task1-npz,0,0,1,3,0,none,1,0,0.30039011703511054,0.30039011703511054,0.0,nan,nan,nan,nan,nan,0,"{""1"": 0.30039011703511054}","{""1"": 0.30039011703511054}","{""1"": 0.0}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.7425248585149606,0.0,0.14897955701364682,0.7274257742922503,0.20063915073685643
14,1,14,permuted-mnist-task1-npz,0,0,1,4,0,none,1,0,0.30039011703511054,0.3342002600780234,0.033810143042912855,nan,nan,nan,nan,nan,0,"{""1"": 0.30039011703511054}","{""1"": 0.3342002600780234}","{""1"": 0.033810143042912855}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,4.95006715989069,0.0,1.5760528349328369,4.692464421700867,0.31839019229939536
15,1,15,permuted-mnist-task1-npz,0,0,1,3,0,none,1,0,0.3342002600780234,0.3025574338968357,-0.03164282618118769,nan,nan,nan,nan,nan,0,"{""1"": 0.3342002600780234}","{""1"": 0.3025574338968357}","{""1"": -0.03164282618118769}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,3.9492546560049395,0.0,2.0432198481396284,3.37962497773717,0.517368472309666
16,1,16,permuted-mnist-task1-npz,0,0,1,0,0,none,1,0,0.3025574338968357,0.5552665799739922,0.2527091460771565,nan,nan,nan,nan,nan,0,"{""1"": 0.3025574338968357}","{""1"": 0.5552665799739922}","{""1"": 0.2527091460771565}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,4.916558061847589,0.0,1.6270476516428856,4.6395322086177915,0.3309322560976994
17,1,17,permuted-mnist-task1-npz,0,0,1,4,0,none,1,0,0.5552665799739922,0.4360641525791071,-0.11920242739488512,nan,nan,nan,nan,nan,0,"{""1"": 0.5552665799739922}","{""1"": 0.4360641525791071}","{""1"": -0.11920242739488512}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.90171541565719,0.0,0.9014090242110087,2.758154115442706,0.31064694330355064
18,1,18,permuted-mnist-task1-npz,0,0,1,3,0,none,1,0,0.4360641525791071,0.33593411356740355,-0.10013003901170353,nan,nan,nan,nan,nan,0,"{""1"": 0.4360641525791071}","{""1"": 0.33593411356740355}","{""1"": -0.10013003901170353}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,3.719326939477039,0.0,1.4090134911930234,3.4421031164617486,0.37883561034587643
19,1,19,permuted-mnist-task1-npz,0,0,1,0,0,none,1,0,0.33593411356740355,0.5721716514954487,0.23623753792804514,nan,nan,nan,nan,nan,0,"{""1"": 0.33593411356740355}","{""1"": 0.5721716514954487}","{""1"": 0.23623753792804514}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,3.8666202341041154,0.0,1.198769252173013,3.6760990621619434,0.31003025370823734
20,1,20,permuted-mnist-task1-npz,0,0,1,1,0,none,1,0,0.5721716514954487,0.24057217165149544,-0.3315994798439532,nan,nan,nan,nan,nan,0,"{""1"": 0.5721716514954487}","{""1"": 0.24057217165149544}","{""1"": -0.3315994798439532}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,3.3892669638920876,0.0,1.4203348307013406,3.0773006874900743,0.4190684433633019
21,1,21,permuted-mnist-task1-npz,0,0,1,0,0,none,1,0,0.24057217165149544,0.5899436497615952,0.3493714781100997,nan,nan,nan,nan,nan,0,"{""1"": 0.24057217165149544}","{""1"": 0.5899436497615952}","{""1"": 0.3493714781100997}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,3.696671670439528,0.0,1.0651697388900487,3.5398862787359535,0.2881429117460988
22,1,22,permuted-mnist-task1-npz,0,0,1,4,0,none,1,0,0.5899436497615952,0.45990463805808407,-0.13003901170351112,nan,nan,nan,nan,nan,0,"{""1"": 0.5899436497615952}","{""1"": 0.45990463805808407}","{""1"": -0.13003901170351112}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.858589881778111,0.0,0.7451937324933897,2.7597504259002776,0.2606857798116884
23,1,23,permuted-mnist-task1-npz,0,0,1,3,0,none,1,0,0.45990463805808407,0.37971391417425226,-0.0801907238838318,nan,nan,nan,nan,nan,0,"{""1"": 0.45990463805808407}","{""1"": 0.37971391417425226}","{""1"": -0.0801907238838318}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,3.3122124772075288,0.0,1.5945436427650161,2.903133146358759,0.4814134521070544
24,1,24,permuted-mnist-task1-npz,0,0,1,4,0,none,1,0,0.37971391417425226,0.4568703944516688,0.07715648027741656,nan,nan,nan,nan,nan,0,"{""1"": 0.37971391417425226}","{""1"": 0.4568703944516688}","{""1"": 0.07715648027741656}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,3.5934311300288098,0.0,1.2955471272673342,3.3517614663471336,0.36053205985795167
25,1,25,permuted-mnist-task1-npz,0,0,1,1,0,none,1,0,0.4568703944516688,0.46987429562201993,0.013003901170351106,nan,nan,nan,nan,nan,0,"{""1"": 0.4568703944516688}","{""1"": 0.46987429562201993}","{""1"": 0.013003901170351106}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.1861829002679545,0.0,0.828035552214391,2.023302448397919,0.37875858973762994
26,1,26,permuted-mnist-task1-npz,0,0,1,3,0,none,1,0,0.46987429562201993,0.31816211530125704,-0.1517121803207629,nan,nan,nan,nan,nan,0,"{""1"": 0.46987429562201993}","{""1"": 0.31816211530125704}","{""1"": -0.1517121803207629}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,3.6642876850201866,0.0,1.8145049121639882,3.1834849084491283,0.4951862594144261
27,1,27,permuted-mnist-task1-npz,0,0,1,3,0,none,1,0,0.31816211530125704,0.34893801473775465,0.03077589943649761,nan,nan,nan,nan,nan,0,"{""1"": 0.31816211530125704}","{""1"": 0.34893801473775465}","{""1"": 0.03077589943649761}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.7973633395771396,0.0,0.15612166170687009,0.7819298702872876,0.19579739117360132
28,1,28,permuted-mnist-task1-npz,0,0,1,3,0,none,1,0,0.34893801473775465,0.3381014304291287,-0.01083658430862594,nan,nan,nan,nan,nan,0,"{""1"": 0.34893801473775465}","{""1"": 0.3381014304291287}","{""1"": -0.01083658430862594}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.36563170966067965,0.0,0.091858034038777,0.35390485824854456,0.25123103825916404
29,1,29,permuted-mnist-task1-npz,0,0,1,0,0,none,1,0,0.3381014304291287,0.6371911573472041,0.2990897269180754,nan,nan,nan,nan,nan,0,"{""1"": 0.3381014304291287}","{""1"": 0.6371911573472041}","{""1"": 0.2990897269180754}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,4.025766070133893,0.0,1.0504346651751821,3.886306661296763,0.26092789468514366
30,1,30,permuted-mnist-task1-npz,0,0,1,2,0,none,1,0,0.6371911573472041,0.3589076723016905,-0.2782834850455136,nan,nan,nan,nan,nan,0,"{""1"": 0.6371911573472041}","{""1"": 0.3589076723016905}","{""1"": -0.2782834850455136}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,3.159694815356419,0.0,1.274023389311887,2.891459100467528,0.4032108997108228
31,1,31,permuted-mnist-task1-npz,0,0,1,3,0,none,1,0,0.3589076723016905,0.44776766363242304,0.08885999133073252,nan,nan,nan,nan,nan,0,"{""1"": 0.3589076723016905}","{""1"": 0.44776766363242304}","{""1"": 0.08885999133073252}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.795671451133871,0.0,0.7789717237336424,2.6849547326367356,0.27863493166102465
32,1,32,permuted-mnist-task1-npz,0,0,1,4,0,none,1,0,0.44776766363242304,0.43259644560034677,-0.015171218032076272,nan,nan,nan,nan,nan,0,"{""1"": 0.44776766363242304}","{""1"": 0.43259644560034677}","{""1"": -0.015171218032076272}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,3.8841613056873685,0.0,1.2073679334080434,3.6917437237675363,0.31084392186283527
33,1,33,permuted-mnist-task1-npz,0,0,1,3,0,none,1,0,0.43259644560034677,0.3081924577373212,-0.12440398786302559,nan,nan,nan,nan,nan,0,"{""1"": 0.43259644560034677}","{""1"": 0.3081924577373212}","{""1"": -0.12440398786302559}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,3.8529951311533517,0.0,1.477483835341688,3.5584565470152154,0.383463717198894
34,1,34,permuted-mnist-task1-npz,0,0,1,2,0,none,1,0,0.3081924577373212,0.28998699609882966,-0.018205461638491516,nan,nan,nan,nan,nan,0,"{""1"": 0.3081924577373212}","{""1"": 0.28998699609882966}","{""1"": -0.018205461638491516}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,5.068132307960208,0.0,1.8640817166382713,4.712872207548703,0.3678044698458451
35,1,35,permuted-mnist-task1-npz,0,0,1,2,0,none,1,0,0.28998699609882966,0.3159947984395319,0.026007802340702213,nan,nan,nan,nan,nan,0,"{""1"": 0.28998699609882966}","{""1"": 0.3159947984395319}","{""1"": 0.026007802340702213}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1.0834836836238901,0.0,0.22346056949801116,1.060189731396611,0.20624267155588732
36,1,36,permuted-mnist-task1-npz,0,0,1,1,0,none,1,0,0.3159947984395319,0.5236237537928045,0.20762895535327258,nan,nan,nan,nan,nan,0,"{""1"": 0.3159947984395319}","{""1"": 0.5236237537928045}","{""1"": 0.20762895535327258}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.10947721639857,0.0,0.9105683445700689,1.9028293187702316,0.43165592758769666
37,1,37,permuted-mnist-task1-npz,0,0,1,0,0,none,1,0,0.5236237537928045,0.6697009102730819,0.14607715648027741,nan,nan,nan,nan,nan,0,"{""1"": 0.5236237537928045}","{""1"": 0.6697009102730819}","{""1"": 0.14607715648027741}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,3.4684040927034236,0.0,0.911545215507554,3.3464775914933518,0.2628140179585573
38,1,38,permuted-mnist-task1-npz,0,0,1,1,0,none,1,0,0.6697009102730819,0.5049848287819679,-0.16471608149111394,nan,nan,nan,nan,nan,0,"{""1"": 0.6697009102730819}","{""1"": 0.5049848287819679}","{""1"": -0.16471608149111394}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.4806402139648878,0.0,0.9620483111116652,2.2864905244122395,0.38782258938453806
39,1,39,permuted-mnist-task1-npz,0,0,1,0,0,none,1,0,0.5049848287819679,0.7568270481144344,0.2518422193324664,nan,nan,nan,nan,nan,0,"{""1"": 0.5049848287819679}","{""1"": 0.7568270481144344}","{""1"": 0.2518422193324664}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.896088835524533,0.0,0.8483838856514048,2.7690387006715653,0.2929412507118258
40,1,40,permuted-mnist-task1-npz,0,0,1,1,0,none,1,0,0.7568270481144344,0.6866059817945384,-0.070221066319896,nan,nan,nan,nan,nan,0,"{""1"": 0.7568270481144344}","{""1"": 0.6866059817945384}","{""1"": -0.070221066319896}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1.793014202705319,0.0,0.6687631150100504,1.6636273101584518,0.3729826088385917
41,1,41,permuted-mnist-task1-npz,0,0,1,4,0,none,1,0,0.6866059817945384,0.623753792804508,-0.06285218899003031,nan,nan,nan,nan,nan,0,"{""1"": 0.6866059817945384}","{""1"": 0.623753792804508}","{""1"": -0.06285218899003031}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,3.3590903161540573,0.0,0.918870843835377,3.2309695331942123,0.2735475254762282
42,1,42,permuted-mnist-task1-npz,0,0,1,2,0,none,1,0,0.623753792804508,0.48417858690940613,-0.13957520589510192,nan,nan,nan,nan,nan,0,"{""1"": 0.623753792804508}","{""1"": 0.48417858690940613}","{""1"": -0.13957520589510192}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.9857293639559894,0.0,1.230870977387606,2.7202089022378257,0.41225135547996616
43,1,43,permuted-mnist-task1-npz,0,0,1,0,0,none,1,0,0.48417858690940613,0.775899436497616,0.2917208495882098,nan,nan,nan,nan,nan,0,"{""1"": 0.48417858690940613}","{""1"": 0.775899436497616}","{""1"": 0.2917208495882098}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,3.52981254713708,0.0,1.220444558797226,3.31211287501326,0.345753362961652
44,1,44,permuted-mnist-task1-npz,0,0,1,2,0,none,1,0,0.775899436497616,0.46510619852622453,-0.3107932379713914,nan,nan,nan,nan,nan,0,"{""1"": 0.775899436497616}","{""1"": 0.46510619852622453}","{""1"": -0.3107932379713914}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.4237682656359287,0.0,0.9652396521121076,2.223277989702209,0.3982392482799743
45,1,45,permuted-mnist-task1-npz,0,0,1,1,0,none,1,0,0.46510619852622453,0.7286519289120069,0.2635457303857824,nan,nan,nan,nan,nan,0,"{""1"": 0.46510619852622453}","{""1"": 0.7286519289120069}","{""1"": 0.2635457303857824}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1.8665685530622986,0.0,0.6813708758078039,1.7377605971139953,0.36503929881899033
46,1,46,permuted-mnist-task1-npz,0,0,1,3,0,none,1,0,0.7286519289120069,0.5383615084525357,-0.1902904204594712,nan,nan,nan,nan,nan,0,"{""1"": 0.7286519289120069}","{""1"": 0.5383615084525357}","{""1"": -0.1902904204594712}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.6494963830348897,0.0,0.8210596224500745,2.5190657355648947,0.3098927130858259
47,1,47,permuted-mnist-task1-npz,0,0,1,4,0,none,1,0,0.5383615084525357,0.5561335067186822,0.017771998266146505,nan,nan,nan,nan,nan,0,"{""1"": 0.5383615084525357}","{""1"": 0.5561335067186822}","{""1"": 0.017771998266146505}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,4.379558280735652,0.0,1.417183635037671,4.143925829324366,0.3235905413728842
48,1,48,permuted-mnist-task1-npz,0,0,1,0,0,none,1,0,0.5561335067186822,0.7217165149544863,0.16558300823580407,nan,nan,nan,nan,nan,0,"{""1"": 0.5561335067186822}","{""1"": 0.7217165149544863}","{""1"": 0.16558300823580407}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.834560924210368,0.0,0.7583265994086502,2.7312408172275195,0.26752877065771025
49,1,49,permuted-mnist-task1-npz,0,0,1,2,0,none,1,0,0.7217165149544863,0.5400953619419159,-0.18162115301257042,nan,nan,nan,nan,nan,0,"{""1"": 0.7217165149544863}","{""1"": 0.5400953619419159}","{""1"": -0.18162115301257042}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.685302252292113,0.0,1.0686581349069975,2.4634971030756647,0.3979656792803928
50,1,50,permuted-mnist-task1-npz,0,0,1,2,0,none,1,0,0.5400953619419159,0.5370611183355006,-0.0030342436064152434,nan,nan,nan,nan,nan,0,"{""1"": 0.5400953619419159}","{""1"": 0.5370611183355006}","{""1"": -0.0030342436064152434}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.7216892714639958,0.0,0.12378369613688592,0.7109943748841646,0.17151937964327882
51,1,51,permuted-mnist-task1-npz,0,0,1,4,0,none,1,0,0.5370611183355006,0.622453402687473,0.08539228435197233,nan,nan,nan,nan,nan,0,"{""1"": 0.5370611183355006}","{""1"": 0.622453402687473}","{""1"": 0.08539228435197233}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,3.3515306595754826,0.0,1.2093036150009777,3.125754713476417,0.3608212896831419
52,1,52,permuted-mnist-task1-npz,0,0,1,1,0,none,1,0,0.622453402687473,0.6189856957087126,-0.00346770697876031,nan,nan,nan,nan,nan,0,"{""1"": 0.622453402687473}","{""1"": 0.6189856957087126}","{""1"": -0.00346770697876031}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.291241107878935,0.0,0.8571282929080031,2.124880444620568,0.3740890864606983
53,1,53,permuted-mnist-task1-npz,0,0,1,0,0,none,1,0,0.6189856957087126,0.7620286085825748,0.14304291287386217,nan,nan,nan,nan,nan,0,"{""1"": 0.6189856957087126}","{""1"": 0.7620286085825748}","{""1"": 0.14304291287386217}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,3.5296394435744465,0.0,1.1498770676606809,3.337085154877622,0.3257774869197067
54,1,54,permuted-mnist-task1-npz,0,0,1,0,0,none,1,0,0.7620286085825748,0.7620286085825748,0.0,nan,nan,nan,nan,nan,0,"{""1"": 0.7620286085825748}","{""1"": 0.7620286085825748}","{""1"": 0.0}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1.6080434689193586,0.0,0.3329790192402876,1.5731906339283808,0.20707090677334108
55,1,55,permuted-mnist-task1-npz,0,0,1,2,0,none,1,0,0.7620286085825748,0.5687039445166884,-0.19332466406588644,nan,nan,nan,nan,nan,0,"{""1"": 0.7620286085825748}","{""1"": 0.5687039445166884}","{""1"": -0.19332466406588644}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.7398460212232556,0.0,1.340837127068896,2.3893329652199027,0.4893841174584565
56,1,56,permuted-mnist-task1-npz,0,0,1,2,0,none,1,0,0.5687039445166884,0.49154746423927176,-0.07715648027741662,nan,nan,nan,nan,nan,0,"{""1"": 0.5687039445166884}","{""1"": 0.49154746423927176}","{""1"": -0.07715648027741662}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.6747328639192393,0.0,0.14299352334667606,0.6594067712221056,0.21192612809145672
57,1,57,permuted-mnist-task1-npz,0,0,1,1,0,none,1,0,0.49154746423927176,0.7446900736887733,0.2531426094495015,nan,nan,nan,nan,nan,0,"{""1"": 0.49154746423927176}","{""1"": 0.7446900736887733}","{""1"": 0.2531426094495015}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1.644370162327674,0.0,0.6626531820849113,1.5049398629268487,0.40298297625790974
58,1,58,permuted-mnist-task1-npz,0,0,1,2,0,none,1,0,0.7446900736887733,0.6571304724750758,-0.08755960121369744,nan,nan,nan,nan,nan,0,"{""1"": 0.7446900736887733}","{""1"": 0.6571304724750758}","{""1"": -0.08755960121369744}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1.0186864286755641,0.0,0.44339961129837124,0.9171253047802294,0.4352660434226241
59,1,59,permuted-mnist-task1-npz,0,0,1,3,0,none,1,0,0.6571304724750758,0.4664065886432596,-0.1907238838318162,nan,nan,nan,nan,nan,0,"{""1"": 0.6571304724750758}","{""1"": 0.4664065886432596}","{""1"": -0.1907238838318162}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,3.101281343107195,0.0,0.9670007664086698,2.9466685403807826,0.3118068499517407
60,1,60,permuted-mnist-task1-npz,0,0,1,1,0,none,1,0,0.4664065886432596,0.6137841352405722,0.14737754659731256,nan,nan,nan,nan,nan,0,"{""1"": 0.4664065886432596}","{""1"": 0.6137841352405722}","{""1"": 0.14737754659731256}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,3.6331175624778504,0.0,1.429359731988799,3.3401308326701673,0.39342512522869116
61,1,61,permuted-mnist-task1-npz,0,0,1,4,0,none,1,0,0.6137841352405722,0.6389250108365843,0.02514087559601208,nan,nan,nan,nan,nan,0,"{""1"": 0.6137841352405722}","{""1"": 0.6389250108365843}","{""1"": 0.02514087559601208}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.5043284998217716,0.0,0.7032969105690361,2.4035462738636038,0.28083253080368953
