global_round,task_idx,round_in_task,dataset,client_id,old_task_idx,old_dataset,exp_id,run_seed,global_acc_old_task,personalized_acc_old_task,delta_pers,test_samples
204,3,4,permuted-mnist-task3-npz,0,0,OLD_TASKS_MEAN,B,0,nan,nan,0.0,0
205,3,5,permuted-mnist-task3-npz,3,1,permuted-mnist-task1-npz,B,0,0.09276729559748427,0.09276729559748427,0.0,636
205,3,5,permuted-mnist-task3-npz,3,2,permuted-mnist-task2-npz,B,0,0.25157232704402516,0.25157232704402516,0.0,636
205,3,5,permuted-mnist-task3-npz,3,0,OLD_TASKS_MEAN,B,0,nan,nan,0.0,0
206,3,6,permuted-mnist-task3-npz,3,1,permuted-mnist-task1-npz,B,0,0.11320754716981132,0.11320754716981132,0.0,636
206,3,6,permuted-mnist-task3-npz,3,2,permuted-mnist-task2-npz,B,0,0.4308176100628931,0.4308176100628931,0.0,636
206,3,6,permuted-mnist-task3-npz,3,0,OLD_TASKS_MEAN,B,0,nan,nan,0.0,0
207,3,7,permuted-mnist-task3-npz,0,1,permuted-mnist-task1-npz,B,0,0.2765957446808511,0.2765957446808511,0.0,658
207,3,7,permuted-mnist-task3-npz,0,2,permuted-mnist-task2-npz,B,0,0.39361702127659576,0.39361702127659576,0.0,658
207,3,7,permuted-mnist-task3-npz,0,0,OLD_TASKS_MEAN,B,0,nan,nan,0.0,0
208,3,8,permuted-mnist-task3-npz,2,1,permuted-mnist-task1-npz,B,0,0.0024509803921568627,0.0024509803921568627,0.0,408
208,3,8,permuted-mnist-task3-npz,2,2,permuted-mnist-task2-npz,B,0,0.007352941176470588,0.007352941176470588,0.0,408
208,3,8,permuted-mnist-task3-npz,2,0,OLD_TASKS_MEAN,B,0,nan,nan,0.0,0
209,3,9,permuted-mnist-task3-npz,0,1,permuted-mnist-task1-npz,B,0,0.3130699088145897,0.3130699088145897,0.0,658
209,3,9,permuted-mnist-task3-npz,0,2,permuted-mnist-task2-npz,B,0,0.3981762917933131,0.3981762917933131,0.0,658
209,3,9,permuted-mnist-task3-npz,0,0,OLD_TASKS_MEAN,B,0,nan,nan,0.0,0
210,3,10,permuted-mnist-task3-npz,3,1,permuted-mnist-task1-npz,B,0,0.11477987421383648,0.11477987421383648,0.0,636
210,3,10,permuted-mnist-task3-npz,3,2,permuted-mnist-task2-npz,B,0,0.3977987421383648,0.3977987421383648,0.0,636
210,3,10,permuted-mnist-task3-npz,3,0,OLD_TASKS_MEAN,B,0,nan,nan,0.0,0
211,3,11,permuted-mnist-task3-npz,1,1,permuted-mnist-task1-npz,B,0,0.0,0.0,0.0,125
211,3,11,permuted-mnist-task3-npz,1,2,permuted-mnist-task2-npz,B,0,0.024,0.024,0.0,125
211,3,11,permuted-mnist-task3-npz,1,0,OLD_TASKS_MEAN,B,0,nan,nan,0.0,0
212,3,12,permuted-mnist-task3-npz,0,1,permuted-mnist-task1-npz,B,0,0.303951367781155,0.303951367781155,0.0,658
212,3,12,permuted-mnist-task3-npz,0,2,permuted-mnist-task2-npz,B,0,0.3981762917933131,0.3981762917933131,0.0,658
212,3,12,permuted-mnist-task3-npz,0,0,OLD_TASKS_MEAN,B,0,nan,nan,0.0,0
213,3,13,permuted-mnist-task3-npz,1,1,permuted-mnist-task1-npz,B,0,0.0,0.0,0.0,125
213,3,13,permuted-mnist-task3-npz,1,2,permuted-mnist-task2-npz,B,0,0.024,0.024,0.0,125
213,3,13,permuted-mnist-task3-npz,1,0,OLD_TASKS_MEAN,B,0,nan,nan,0.0,0
214,3,14,permuted-mnist-task3-npz,3,1,permuted-mnist-task1-npz,B,0,0.12735849056603774,0.12735849056603774,0.0,636
