exp_code,global_round,lambda_max,opt_drift
A,363,801.2871826171875,8.651197011746362
A,364,697.4981994628906,8.655317248517932
A,365,791.2833618164062,8.659418222177704
A,366,700.8501953125,8.663497062966902
A,367,696.0291015625,8.667556846599755
A,368,795.3947387695313,8.671596418880645
A,369,793.8800109863281,8.675615978513152
A,370,737.0058837890625,8.679616747978944
A,371,726.0993530273438,8.683597098799046
A,372,720.8335021972656,8.687560267805408
A,373,774.875927734375,8.691504700349572
A,374,781.5633422851563,8.695429988583172
A,375,807.178189086914,8.699338013499926
A,376,683.4796691894531,8.703228277222005
A,377,727.6491821289062,8.707101294080472
A,378,762.72197265625,8.710957232696694
A,379,794.2275390625,8.714796143525307
A,380,825.5813354492187,8.71861722526322
A,381,765.0942443847656,8.72242026878943
A,382,684.0262634277344,8.72620897336861
A,383,740.4892028808594,8.729981758735903
A,384,794.1451171875,8.733738663649529
A,385,819.5492370605468,8.737479339368484
A,386,747.45146484375,8.741204744741022
A,387,795.67021484375,8.74491585436383
A,388,722.7668518066406,8.748611239510014
A,389,785.0068481445312,8.752292451109744
A,390,826.3173461914063,8.755958466795587
A,391,711.8332214355469,8.759609976313822
A,392,787.3893615722657,8.763246428796378
A,393,819.9499633789062,8.76686891507405
A,394,730.0869445800781,8.770477118808483
A,395,839.418798828125,8.774071903594633
A,396,742.4145690917969,8.777652813130723
A,397,766.0600646972656,8.781218541418179
A,398,821.0183715820312,8.784770740643413
A,399,800.3233093261719,8.78830997572728
A,400,792.7255615234375,8.791835298359755
A,401,499.7246429443359,5.79564920736152
A,402,99.3178768157959,6.888465031908103
A,403,108.19578399658204,7.144766966869355
A,404,121.2941375732422,7.383052192375068
A,405,130.09093971252443,7.6031367469335684
A,406,148.63488807678226,7.799520685288601
A,407,149.55387344360352,7.982165974708258
A,408,164.98528976440429,8.157718803281737
A,409,156.14130020141602,8.326731394686608
A,410,175.83407974243164,8.484000677005275
A,411,159.56034698486332,8.627619959558507
A,412,184.47836685180664,8.765205746217688
A,413,173.54266128540038,8.898341192105661
A,414,171.79206085205078,9.019697367208037
A,415,198.71085662841796,9.125182790905388
A,416,227.83640670776364,9.222841639059652
A,417,188.16626167297363,9.312249894533803
A,418,222.05828704833985,9.391862081778866
A,419,225.8588966369629,9.465498201544655
A,420,259.77713775634766,9.511045902412521
A,421,251.25514907836913,9.549612589420436
A,422,263.80921211242674,9.59341190288816
A,423,250.52720031738284,9.634642497822835
A,424,275.11920166015625,9.668155903200798
A,425,302.2416564941406,9.698193612010783
A,426,319.94118804931645,9.725911628480969
A,427,309.4734512329102,9.751784138698946
A,428,339.0612106323242,9.77585843656948
A,429,342.0731826782227,9.798364266690688
A,430,343.26464996337893,9.819695585547175
A,431,359.5335350036621,9.83989106157966
A,432,334.6531188964844,9.859193015938878
A,433,345.9479675292969,9.877586077285232
A,434,372.153857421875,9.895256705229789
A,435,374.00949935913087,9.912133514123475
A,436,408.24767837524416,9.928575151912895
A,437,387.347445678711,9.94425720793106
A,438,374.4585441589356,9.959642580350117
A,439,386.6211898803711,9.974302576037486
A,440,385.50060119628904,9.988749734146378
A,441,407.00874481201174,10.002577727470861
A,442,395.9894149780273,10.01627720818262
A,443,395.74884033203125,10.029412408272602
A,444,447.39352493286134,10.042415830416603
A,445,421.0222671508789,10.055036726359365
A,446,421.10499114990233,10.067455739638891
A,447,411.8973083496094,10.079546008121362
A,448,396.23107757568357,10.09140842166902
A,449,426.87638931274415,10.102964935327712
A,450,441.3629638671875,10.114287190295869
A,451,439.62578430175785,10.1253434858165
A,452,462.0081497192383,10.136147564403624
A,453,437.1685363769531,10.146703615921613
A,454,436.6138580322265,10.157034281529835
A,455,453.9173522949219,10.167137741671183
A,456,454.9297180175781,10.177029719359073
A,457,425.01586532592773,10.186711313834344
A,458,447.26625061035156,10.196211594727862
A,459,461.54691238403325,10.20551592087282
A,460,494.7542694091797,10.214646559253488
A,461,489.9227691650391,10.223583351861272
A,462,450.85004806518555,10.232353792108267
A,463,454.55592193603513,10.240956620745553
A,464,468.0914291381836,10.249404404214363
A,465,461.84959945678713,10.257694328207196
A,466,487.30717926025386,10.265852037941238
A,467,466.9649322509766,10.273853798698298
A,468,515.1825744628907,10.28172420152127
A,469,504.0164596557617,10.289449068550475
A,470,475.19201965332036,10.297051509188613
A,471,494.24539489746087,10.304521489494789
A,472,456.7835891723633,10.311877816302912
A,473,477.2016067504883,10.319107080072353
A,474,525.1654830932617,10.326233684886606
A,475,487.75546722412105,10.333247003786262
A,476,546.5413192749023,10.340157049750356
A,477,498.13951110839844,10.346962901973361
A,478,470.62488555908203,10.353677898625103
A,479,521.7664825439454,10.360293891566712
A,480,510.6778259277344,10.366815481922469
A,481,509.8895568847656,10.373241284760702
A,482,507.1970520019531,10.379582164139602
A,483,487.1854866027832,10.385831081427046
A,484,557.0265563964844,10.392001082344281
A,485,547.1974380493164,10.39809114603544
A,486,532.5497833251953,10.404110765911266
A,487,501.999365234375,10.410048251343884
A,488,500.28181152343745,10.41590850710016
A,489,520.2271759033204,10.42158645264205
A,490,527.1419723510742,10.427180198719673
A,491,536.802766418457,10.43271218465108
A,492,568.5005249023438,10.43819548704087
A,493,538.5229705810548,10.443626695378892
A,494,534.3126220703125,10.449019520574058
A,495,533.5028594970704,10.454365635750694
A,496,528.8118682861328,10.459674458030356
A,497,527.9684226989746,10.464942773205777
A,498,555.5578430175781,10.47016510076291
A,499,536.9080688476563,10.475313129613685
A,500,583.6220855712891,10.480421046786194
A,501,575.1173828125,10.485487686652881
A,502,508.84790954589846,10.490522474701795
A,503,548.804541015625,10.495525914561401
A,504,569.5729156494141,10.500495937446859
A,505,550.4012832641602,10.505431718171636
A,506,574.2274627685547,10.510332170215339
A,507,516.3346542358398,10.515196003818552
A,508,567.9492935180665,10.520023160341943
A,509,608.9695587158203,10.524819651012155
A,510,572.9962280273437,10.529582672316945
A,511,570.1556121826172,10.53430465089124
A,512,535.8404174804688,10.538997205542827
A,513,543.8956954956054,10.54365148305097
A,514,577.0130661010742,10.548271245008005
A,515,574.575405883789,10.552857557980076
A,516,629.4513916015625,10.557406670202376
A,517,577.2235534667968,10.561924706075388
A,518,548.2870239257812,10.566408373562773
A,519,568.9041229248047,10.57085746230199
A,520,567.6674377441407,10.575264953251683
A,521,600.1055938720704,10.579635166423316
A,522,586.6066345214844,10.583968181781255
A,523,548.8388397216797,10.58826523128409
A,524,621.2861862182617,10.592528072801585
A,525,612.6085815429688,10.596757509837985
A,526,576.1956237792969,10.60095078595739
A,527,579.3841064453125,10.605108490196047
A,528,588.2752136230469,10.609234433290732
A,529,598.8236755371095,10.613323915959167
A,530,606.6104522705078,10.617381207812805
A,531,580.7474243164063,10.62140488907661
A,532,590.9749237060547,10.625395953732369
A,533,626.9579864501952,10.629354775041717
A,534,613.5571182250976,10.633285688983852
A,535,604.0616333007813,10.637184290294675
A,536,606.7523986816407,10.641050576079799
A,537,572.9280044555665,10.644888150669473
A,538,586.5670379638673,10.648695549866833
A,539,613.2748153686523,10.65247694842253
A,540,663.1648498535155,10.656227751111786
A,541,647.9216461181641,10.659950293368233
A,542,571.8193603515625,10.663646570285
A,543,585.3455383300782,10.66731505267903
A,544,609.8215148925781,10.67096007676909
A,545,641.2219192504883,10.674577606312308
A,546,654.4375610351562,10.67816878356777
A,547,571.856022644043,10.68173741021325
A,548,624.1808349609375,10.68528199010612
A,549,650.2812179565431,10.688802030374713
A,550,608.6439422607423,10.692299575479637
A,551,648.8324920654297,10.695773287521828
A,552,608.8737228393554,10.699224444345848
A,553,606.8587585449219,10.70265237177443
A,554,639.3248718261718,10.70605853018219
A,555,609.2514892578125,10.70944052364429
A,556,652.5213424682618,10.71280438368002
A,557,652.7393814086914,10.716146860096575
A,558,621.0742080688476,10.719468589171353
A,559,634.1743560791016,10.72276978595702
A,560,638.4786499023437,10.726049529754361
A,561,639.2816650390625,10.729310882421
A,562,609.8557983398437,10.73255149435601
A,563,620.4346862792968,10.73577249334449
A,564,691.2993255615235,10.738975832960687
A,565,667.8610580444335,10.74216180299753
A,566,634.4866119384766,10.745327797092882
A,567,603.4844635009765,10.748474795338797
A,568,614.45380859375,10.751604589207915
A,569,671.1240112304688,10.754716693690165
A,570,679.8091857910156,10.757809646816881
A,571,634.0824645996094,10.760886572048438
A,572,643.5578857421875,10.763944889815257
A,573,650.4899597167969,10.766986248543809
A,574,628.6034484863281,10.770011402404911
A,575,676.2436401367188,10.773017936565264
A,576,681.6731094360351,10.776009383827336
A,577,624.9863449096679,10.778985614708315
A,578,643.1183517456054,10.78194324369902
A,579,634.3281616210937,10.78488822297808
A,580,682.536798095703,10.787813716555732
A,581,723.7415649414063,10.790726325181682
A,582,635.7435882568359,10.79362390912381
A,583,632.8810607910157,10.79650378997886
A,584,666.8008911132813,10.799368663176175
A,585,665.4532745361328,10.802218777254366
A,586,674.9100555419923,10.805053662882107
A,587,638.0556518554688,10.807874825366934
A,588,690.1519409179688,10.810680686040977
A,589,703.6722045898438,10.813472753216455
A,590,659.979458618164,10.816251925246732
A,591,666.0983337402344,10.819017573555701
A,592,635.3491790771484,10.821771411171552
A,593,677.6812225341797,10.824512676774022
A,594,705.4567840576171,10.827239240791537
A,595,657.9553833007812,10.829952826810885
A,596,705.7980331420898,10.832652819497575
A,597,669.6394226074219,10.835340911866423
A,598,635.7699829101562,10.838016565128942
A,599,701.2920501708984,10.84067953719054
A,600,706.7917404174805,10.843332105408006
A,601,519.3328903198243,7.972995777057645
A,602,72.909556833903,8.594327270451062
A,603,92.95220489501952,8.811210371807972
A,604,115.76429112752278,9.020230662729132
A,605,124.78810577392578,9.211641649919288
A,606,143.75906219482422,9.39234618737636
A,607,143.82608642578126,9.56090206587817
A,608,164.10522766113283,9.715557881731181
A,609,172.65621541341145,9.854288575898432
A,610,180.93346608479817,9.995015951044234
A,611,200.89839680989584,10.101396814957432
A,612,186.32111053466795,10.211974787406614
A,613,179.26716512044274,10.307483235330055
A,614,199.776313273112,10.391519297511087
A,615,205.87122751871743,10.462250643347206
A,616,210.87044423421221,10.539655939058843
A,617,230.69979807535807,10.598672281662965
A,618,233.73784027099612,10.648482552023754
A,619,230.84504089355468,10.714532353826042
A,620,263.1537333170573,10.752860275544643
A,621,257.53901062011715,10.784425467398256
A,622,252.8088673909505,10.818010970610203
A,623,261.8646260579427,10.850826231639898
A,624,287.6971150716146,10.881397604274772
A,625,253.8990681966146,10.916216966528856
A,626,278.09344991048175,10.946318546997057
A,627,286.8072174072266,10.96992986631255
A,628,304.92151489257816,10.990940623439394
A,629,294.44639485677084,11.010374340661423
A,630,302.7770121256511,11.028548067542781
A,631,326.4363067626953,11.045954288204674
A,632,329.3443654378255,11.062275662490991
A,633,315.089198811849,11.07802842257538
A,634,319.12364501953124,11.092931028132453
A,635,332.26857096354166,11.107248450898188
A,636,331.89048461914064,11.120752511732945
A,637,326.1947865804037,11.133720496513215
A,638,327.9571665445963,11.146208666876584
A,639,360.1091979980469,11.157880828719337
A,640,351.4003102620443,11.169253068801927
A,641,353.5679595947266,11.180182387452788
A,642,347.30071512858075,11.191254177550102
A,643,351.468076578776,11.201775920788238
A,644,364.0397277832031,11.212044690579205
A,645,367.13711344401037,11.222106588447778
A,646,363.314126586914,11.231814373735295
A,647,387.808198038737,11.241439865311989
A,648,369.90227966308595,11.250828393682392
A,649,374.58847757975263,11.260122425439056
A,650,378.19260660807294,11.26915534688216
A,651,385.22227579752604,11.27791916162804
A,652,388.670893351237,11.286470216602645
A,653,392.7791483561198,11.294799288940894
A,654,387.8207753499349,11.302942619201152
A,655,414.9567199707031,11.310870367818547
A,656,397.92692769368495,11.31862642781536
A,657,404.6330942789714,11.326207175682109
A,658,397.9172688802084,11.333637313274432
A,659,406.9025115966797,11.340921087083634
A,660,411.43754374186193,11.348043062635258
A,661,420.00377197265624,11.355024186020565
A,662,407.5878000895182,11.361869573327882
A,663,424.95367940266925,11.368595637633426
A,664,421.1269856770834,11.375191187250154
A,665,428.6652364095052,11.381671206851076
A,666,418.5073547363281,11.38803723889247
A,667,421.9051300048828,11.39430054722616
A,668,411.2024241129557,11.400454887173751
A,669,439.02942911783856,11.406511636503069
A,670,437.37167561848963,11.4124724673449
A,671,444.30698242187503,11.418332147901603
A,672,433.6628458658854,11.424107563053502
A,673,429.9971211751302,11.429793185415164
A,674,430.522304280599,11.435400663646341
A,675,447.3723917643229,11.44092584980608
A,676,434.7097961425781,11.44636404162362
A,677,455.7051096598307,11.451727670027426
A,678,435.96767578124997,11.457013982034878
A,679,458.4986572265625,11.462229341673018
A,680,454.56553751627604,11.467382124196957
A,681,446.3531494140625,11.472461732435116
A,682,450.62605387369786,11.477472845179241
A,683,446.94505411783854,11.482414953625943
A,684,442.44651896158854,11.48729637800964
A,685,479.3120330810547,11.492122122628786
A,686,449.47361653645834,11.496886506471833
A,687,469.680425008138,11.501589694466604
A,688,463.0645751953125,11.506242842713808
A,689,459.0390869140626,11.510844506522032
A,690,467.1858296712239,11.51538887630899
A,691,461.0190979003906,11.519882256841571
A,692,446.101806640625,11.524329125553352
A,693,476.11000366210936,11.528730949904494
A,694,476.5392557779948,11.533089797278754
A,695,494.36016031901045,11.53740125558098
A,696,471.8883382161459,11.541670055066831
A,697,466.98363647460945,11.545892226839998
A,698,457.1433186848958,11.550070608453018
A,699,474.250048828125,11.554202997391554
A,700,480.30067952473956,11.558293068322302
A,701,492.4870340983073,11.562344662540037
A,702,477.1925862630208,11.56635685098117
A,703,487.69386800130206,11.570332219651966
A,704,482.05479939778644,11.574270233708633
A,705,489.90180867513027,11.578176034634504
A,706,483.9572041829427,11.58204084515738
A,707,483.38486328125003,11.58587560294423
A,708,463.4689270019532,11.589674730159244
A,709,503.9320526123047,11.593439830377191
A,710,502.6159240722656,11.59716880509545
A,711,501.126767985026,11.600864548855684
A,712,504.27913818359383,11.60452794592274
A,713,481.42802327473964,11.608161152444247
A,714,486.1151916503906,11.611769311977506
A,715,508.51593119303385,11.615344004948922
A,716,473.00426025390624,11.618893154791005
A,717,508.36114095052085,11.62241218786489
A,718,508.72707519531247,11.625902605916025
A,719,515.7321309407552,11.629365136531879
A,720,521.7128397623698,11.632805048289656
A,721,492.1273366292318,11.63621725839478
A,722,487.95240275065106,11.639602946804724
A,723,497.4052083333333,11.642963305938645
A,724,499.2747884114583,11.646300057794113
A,725,537.7031697591145,11.649610695175864
A,726,511.04214274088537,11.65289851089542
A,727,520.0743957519531,11.656163369321805
A,728,509.1748352050781,11.659402239765669
A,729,501.93647054036455,11.662619127112341
A,730,531.114013671875,11.66581693943854
A,731,512.034737141927,11.668989372878306
A,732,489.574355061849,11.672144348211079
A,733,525.1437235514323,11.675276602645985
A,734,522.0808125813802,11.678388418394489
A,735,546.2911397298177,11.68148495691394
A,736,537.2740356445312,11.684558325707824
A,737,507.93504638671874,11.687612003727823
A,738,505.2415120442708,11.69064381545158
A,739,524.5951965332032,11.69366067083341
A,740,516.1591593424479,11.696659369921447
A,741,533.9969299316407,11.699638072293558
A,742,541.3696085611979,11.702599787924386
A,743,535.9147745768229,11.705544494072079
A,744,537.1796732584636,11.708469047376681
A,745,532.2500183105468,11.711376485053663
A,746,513.7076110839844,11.714268519638123
A,747,523.9914001464844,11.717142533767543
A,748,518.4653238932292,11.719996245929766
A,749,549.402500406901,11.722836754012627
A,750,557.0573669433594,11.725657760910943
A,751,546.6457845052083,11.728463800694586
A,752,538.1926350911458,11.731254266947552
A,753,520.0770385742188,11.734032138236037
A,754,544.0057352701823,11.736794204548902
A,755,556.5131856282552,11.739540535121426
A,756,513.0279947916666,11.74227522623965
A,757,550.4955708821614,11.744994973624578
A,758,543.2951965332031,11.747704404110328
A,759,555.6964253743489,11.750394257215747
A,760,585.2634094238282,11.753072411918808
A,761,531.7406311035156,11.755737842895636
A,762,529.017264811198,11.758386070392456
A,763,542.7608764648438,11.761023564776814
A,764,524.9513224283854,11.763646060816567
A,765,577.1010762532552,11.766257972627605
A,766,568.9625040690104,11.768853912254068
A,767,558.0596761067708,11.771441894782887
A,768,554.3252624511719,11.774014557441461
A,769,546.0087727864583,11.7765758654447
A,770,560.2727986653646,11.77912324123493
A,771,546.7692993164063,11.781658552666785
A,772,541.5684346516928,11.78418153005447
A,773,564.6533589680989,11.78669228821317
A,774,566.280586751302,11.789193267812495
A,775,590.309051513672,11.791682185285042
A,776,562.3042215983073,11.794161093563
A,777,541.4345987955729,11.796626979635064
A,778,562.6322082519531,11.799082709599956
A,779,563.099961344401,11.801525642713756
A,780,555.1716552734375,11.803957126782272
A,781,572.7254597981771,11.806376565477125
A,782,564.6230407714844,11.8087869204765
A,783,570.5490234375001,11.811182999427919
A,784,594.5769185384114,11.813570368373034
A,785,576.0340372721354,11.815945840666068
A,786,550.8289957682292,11.818308731625324
A,787,562.7775309244793,11.82066168623968
A,788,538.9507975260417,11.823005874677989
A,789,582.2513142903646,11.82534108521637
A,790,616.1708516438803,11.827664947462692
A,791,578.869071451823,11.829977387648917
A,792,574.724452718099,11.83228156173495
A,793,560.8464680989583,11.834574169025847
A,794,566.0455647786458,11.83685529740598
A,795,591.7458374023437,11.839126879722642
A,796,563.7826273600261,11.841391869906003
A,797,582.6844868977865,11.843645950420646
A,798,579.7568562825521,11.845890743865388
A,799,594.3572530110678,11.848124529829981
A,800,607.0009419759115,11.850347017490323
B,201,24.284191608428955,0.1510962675700621
B,202,64.12679786682129,3.9334342526092825
B,203,122.64578475952148,4.195233796378639
B,204,103.25797119140626,4.496500306345223
B,205,134.19383239746094,4.795464000626841
B,206,114.83991241455078,5.078606603049747
B,207,124.3517059326172,5.340913821810948
B,208,136.0588851928711,5.578825792067121
B,209,127.85069580078124,5.797256967075295
B,210,147.3843246459961,5.999388154443928
B,211,142.80780487060548,6.185928313091188
B,212,153.31498107910156,6.347372904689136
B,213,154.43976898193358,6.494765151260864
B,214,176.19204864501953,6.624261336094668
B,215,175.60002899169922,6.745084577199648
B,216,178.97160949707032,6.852263677901414
B,217,199.9868698120117,6.95172296383005
B,218,200.98847351074215,7.053406712661452
B,219,201.87347106933595,7.124588198431378
B,220,195.0458541870117,7.19475446524202
B,221,189.12366333007813,7.256152759078279
B,222,232.5452453613281,7.301641571213512
B,223,220.6290252685547,7.347416666475966
B,224,239.56678771972656,7.383427566056325
B,225,242.6999938964844,7.414172015220397
B,226,250.31433715820316,7.442202307706202
B,227,266.1334533691406,7.4672552956390845
B,228,282.3563659667969,7.490517776777769
B,229,280.523486328125,7.512039448254596
B,230,301.2882507324219,7.532134961728937
B,231,313.1034790039063,7.551456457735725
B,232,317.4504669189453,7.569690755826408
B,233,317.6098114013672,7.587405887914461
B,234,347.67722473144534,7.6041225658514
B,235,289.3827819824219,7.620387343257563
B,236,341.12286376953125,7.635727921523923
B,237,362.2833190917969,7.65057778293872
B,238,360.1800170898438,7.664688067565482
B,239,342.5626861572265,7.678259002405451
B,240,374.3916809082031,7.691139525578429
B,241,329.90093383789065,7.703649064898686
B,242,378.2691711425781,7.71554504973441
B,243,388.8703918457031,7.727057007460172
B,244,392.0522399902344,7.738077889879748
B,245,374.53131103515625,7.748667316871
B,246,440.2497924804687,7.7589322001924
B,247,387.8697021484375,7.768803918941788
B,248,424.58087768554685,7.778390289968888
B,249,428.19508666992186,7.787693045580445
B,250,406.3835693359375,7.796703496319586
B,251,410.0779663085938,7.805435238398666
B,252,472.3900268554688,7.813942710703524
B,253,425.61607055664064,7.822265507844502
B,254,455.775390625,7.830335987723566
B,255,466.2373718261719,7.838183325305343
B,256,469.5636596679688,7.845841945942323
B,257,455.10236206054685,7.853352387749455
B,258,470.8165588378906,7.86066772956833
B,259,435.736376953125,7.867799008288143
B,260,465.2025207519531,7.874775245180219
B,261,520.2098999023438,7.881627415997015
B,262,522.6002380371094,7.888292149298876
B,263,478.9009582519531,7.894800111504426
B,264,527.9533386230469,7.9011439976837154
B,265,463.5564514160157,7.90736425363993
B,266,483.04344482421874,7.913439883870591
B,267,551.670263671875,7.919394203886342
B,268,517.1429443359375,7.925227577363217
B,269,512.92109375,7.930949613590174
B,270,564.9897033691407,7.936541734366662
B,271,493.9110229492188,7.9420178682616465
B,272,556.6933349609375,7.947393166959329
B,273,549.5835021972656,7.952673458460215
B,274,530.2043212890625,7.9578527296653405
B,275,523.5881286621094,7.962946149142649
B,276,572.6631164550781,7.967937280546197
B,277,543.4859130859375,7.97285234283969
B,278,590.346435546875,7.977681915539581
B,279,605.5875610351562,7.982438417860436
B,280,570.3610900878906,7.987118189348779
B,281,545.6006958007813,7.991720783752034
B,282,614.8959655761719,7.996245451262926
B,283,542.5521606445312,8.000699395940998
B,284,605.4259338378906,8.005091674572451
B,285,638.3048645019531,8.009414552605078
B,286,613.5723999023437,8.01367431531809
B,287,603.1588134765625,8.0178678207007
B,288,628.0742431640625,8.022002126816174
B,289,575.6558959960937,8.02608189747056
B,290,623.8452087402344,8.03010932729621
B,291,640.7779174804688,8.03408162154643
B,292,649.1697692871094,8.037999303872503
B,293,609.0108154296875,8.041873960894053
B,294,685.4459594726562,8.045694938028022
B,295,612.2553833007812,8.049468179786997
B,296,639.7706359863281,8.053195589270208
B,297,700.0735473632812,8.056882771176506
B,298,639.80390625,8.060520692703765
B,299,627.8108520507812,8.064122004050137
