global_round,task_idx,round_in_task,dataset,is_task_switch_round,is_switch_window_round,num_selected_clients,selected_client_ids,personalization_enabled,freeze_mask,probe_enabled_flag,probe_rows_logged,acc_current_before,acc_current_after,delta_agg_current,acc_old_mean_before,acc_old_mean_after,delta_agg_old_mean,delta_pers_old_mean,delta_pers_old_std,pers_rows_logged,acc_before_json,acc_after_json,delta_agg_json,probe_grad_alignment_mean,probe_update_alignment_mean,probe_top_eig_proj_gap_mean,probe_risk_gap_loss_after_mean,before_local_lambda_max_global_old_mean,before_local_opt_drift_global_old_mean,before_local_lambda_max_client_old_mean,before_local_opt_drift_client_old_mean,after_local_lambda_max_global_old_mean,after_local_opt_drift_global_old_mean,after_local_lambda_max_client_old_mean,after_local_opt_drift_client_old_mean,after_agg_lambda_max_global_old_mean,after_agg_opt_drift_global_old_mean,after_agg_lambda_max_client_old_mean,after_agg_opt_drift_client_old_mean,theory_rows_logged,update_norm_mean,update_norm_std,update_P_norm_mean,update_S_norm_mean,update_P_ratio_mean
249,2,49,cifar100-cl4-task2-npz,0,0,5,3;1;2;0;4,1,freeze_P,0,0,0.5064676616915423,0.5124378109452736,0.005970149253731294,0.0008183306055646482,0.0008183306055646482,0.0,0.0,0.0,10,"{""1"": 0.0008183306055646482, ""2"": 0.5064676616915423}","{""1"": 0.0008183306055646482, ""2"": 0.5124378109452736}","{""1"": 0.0, ""2"": 0.005970149253731294}",nan,nan,nan,nan,1927.4615966796875,10.78236120732657,1650.9673583984375,10.78236120732657,nan,nan,2906.11474609375,10.821586164523387,1991.0714599609375,10.801276401358946,nan,nan,12,0.49930320534595707,0.31641354456945403,0.0,0.49930320534595707,0.0
250,2,50,cifar100-cl4-task2-npz,0,0,5,2;0;4;1;3,1,freeze_P,0,0,0.5124378109452736,0.5144278606965174,0.0019900497512437276,0.0008183306055646482,0.0008183306055646482,0.0,0.0,0.0,10,"{""1"": 0.0008183306055646482, ""2"": 0.5124378109452736}","{""1"": 0.0008183306055646482, ""2"": 0.5144278606965174}","{""1"": 0.0, ""2"": 0.0019900497512437276}",nan,nan,nan,nan,1710.2586669921875,10.801276401358946,1924.6439697265625,10.801276401358946,nan,nan,2653.421044921875,10.842784976172396,1701.2435546875,10.820252689220546,nan,nan,12,0.513596722946166,0.3499927893865308,0.0,0.513596722946166,0.0
251,2,51,cifar100-cl4-task2-npz,0,0,5,4;1;0;2;3,1,freeze_P,0,0,0.5144278606965174,0.5074626865671642,-0.006965174129353158,0.0008183306055646482,0.0008183306055646482,0.0,0.0,0.0,10,"{""1"": 0.0008183306055646482, ""2"": 0.5144278606965174}","{""1"": 0.0008183306055646482, ""2"": 0.5074626865671642}","{""1"": 0.0, ""2"": -0.006965174129353158}",nan,nan,nan,nan,1710.0676513671874,10.820252689220546,1897.549267578125,10.820252689220546,nan,nan,2858.248193359375,10.87295473365673,1718.3060546875,10.842310355126651,nan,nan,12,0.5566096525056674,0.4358330852906516,0.0,0.5566096525056674,0.0
252,2,52,cifar100-cl4-task2-npz,0,0,5,1;4;2;3;0,1,freeze_P,0,0,0.5074626865671642,0.5074626865671642,0.0,0.0008183306055646482,0.0008183306055646482,0.0,0.0,0.0,10,"{""1"": 0.0008183306055646482, ""2"": 0.5074626865671642}","{""1"": 0.0008183306055646482, ""2"": 0.5074626865671642}","{""1"": 0.0, ""2"": 0.0}",nan,nan,nan,nan,1977.9511962890624,10.842310355126651,1767.7226318359376,10.842310355126651,nan,nan,2768.02919921875,10.872174466403523,2028.98017578125,10.859132834348555,nan,nan,12,0.43401356785061856,0.1909625266458993,0.0,0.43401356785061856,0.0
253,2,53,cifar100-cl4-task2-npz,0,0,5,4;0;1;2;3,1,freeze_P,0,0,0.5074626865671642,0.5024875621890548,-0.00497512437810943,0.0008183306055646482,0.0008183306055646482,0.0,0.0,0.0,10,"{""1"": 0.0008183306055646482, ""2"": 0.5074626865671642}","{""1"": 0.0008183306055646482, ""2"": 0.5024875621890548}","{""1"": 0.0, ""2"": -0.00497512437810943}",nan,nan,nan,nan,1705.9436279296874,10.859132834348555,1736.606201171875,10.859132834348555,nan,nan,2978.5650390625,10.882990299065842,1781.23125,10.87343596998593,nan,nan,12,0.4059485537132888,0.1536471922000029,0.0,0.4059485537132888,0.0
254,2,54,cifar100-cl4-task2-npz,0,0,5,0;2;3;4;1,1,freeze_P,0,0,0.5024875621890548,0.5084577114427861,0.005970149253731294,0.0008183306055646482,0.0008183306055646482,0.0,0.0,0.0,10,"{""1"": 0.0008183306055646482, ""2"": 0.5024875621890548}","{""1"": 0.0008183306055646482, ""2"": 0.5084577114427861}","{""1"": 0.0, ""2"": 0.005970149253731294}",nan,nan,nan,nan,1873.9500732421875,10.87343596998593,1945.898291015625,10.87343596998593,nan,nan,2979.219580078125,10.897127628236058,1948.474365234375,10.887406131066733,nan,nan,12,0.4038495601057697,0.15923342662580237,0.0,0.4038495601057697,0.0
255,2,55,cifar100-cl4-task2-npz,0,0,5,4;1;3;2;0,1,freeze_P,0,0,0.5084577114427861,0.5134328358208955,0.00497512437810943,0.0008183306055646482,0.0008183306055646482,0.0,0.0,0.0,10,"{""1"": 0.0008183306055646482, ""2"": 0.5084577114427861}","{""1"": 0.0008183306055646482, ""2"": 0.5134328358208955}","{""1"": 0.0, ""2"": 0.00497512437810943}",nan,nan,nan,nan,2036.330517578125,10.887406131066733,1921.0008056640625,10.887406131066733,nan,nan,2999.67294921875,10.911019690272767,2087.306640625,10.900899509355115,nan,nan,12,0.40409940609469375,0.17250556108782497,0.0,0.40409940609469375,0.0
256,2,56,cifar100-cl4-task2-npz,0,0,5,3;2;1;4;0,1,freeze_P,0,0,0.5134328358208955,0.5114427860696518,-0.0019900497512437276,0.0008183306055646482,0.0008183306055646482,0.0,0.0,0.0,10,"{""1"": 0.0008183306055646482, ""2"": 0.5134328358208955}","{""1"": 0.0008183306055646482, ""2"": 0.5114427860696518}","{""1"": 0.0, ""2"": -0.0019900497512437276}",nan,nan,nan,nan,1840.1599609375,10.900899509355115,2017.25205078125,10.900899509355115,nan,nan,2967.471044921875,10.934665255474018,1850.945556640625,10.917260109111595,nan,nan,12,0.45317029274217824,0.2774475746990589,0.0,0.45317029274217824,0.0
257,2,57,cifar100-cl4-task2-npz,0,0,5,4;3;0;2;1,1,freeze_P,0,0,0.5114427860696518,0.5074626865671642,-0.003980099502487566,0.0008183306055646482,0.0008183306055646482,0.0,0.0,0.0,10,"{""1"": 0.0008183306055646482, ""2"": 0.5114427860696518}","{""1"": 0.0008183306055646482, ""2"": 0.5074626865671642}","{""1"": 0.0, ""2"": -0.003980099502487566}",nan,nan,nan,nan,2014.0591064453124,10.917260109111595,2019.484716796875,10.917260109111595,nan,nan,3157.068896484375,10.943870570290713,1965.5673583984376,10.93074965096299,nan,nan,12,0.4376933292700567,0.2527004194576498,0.0,0.4376933292700567,0.0
258,2,58,cifar100-cl4-task2-npz,0,0,5,0;2;3;4;1,1,freeze_P,0,0,0.5074626865671642,0.5104477611940299,0.0029850746268657025,0.0008183306055646482,0.0008183306055646482,0.0,0.0,0.0,10,"{""1"": 0.0008183306055646482, ""2"": 0.5074626865671642}","{""1"": 0.0008183306055646482, ""2"": 0.5104477611940299}","{""1"": 0.0, ""2"": 0.0029850746268657025}",nan,nan,nan,nan,2172.7264404296875,10.93074965096299,1876.3837646484376,10.93074965096299,nan,nan,3031.66943359375,10.958340807429874,2187.909716796875,10.944791607677526,nan,nan,12,0.4305961802995181,0.24374940771411935,0.0,0.4305961802995181,0.0
259,2,59,cifar100-cl4-task2-npz,0,0,5,0;1;2;3;4,1,freeze_P,0,0,0.5104477611940299,0.5114427860696518,0.0009950248756218638,0.0008183306055646482,0.0008183306055646482,0.0,0.0,0.0,10,"{""1"": 0.0008183306055646482, ""2"": 0.5104477611940299}","{""1"": 0.0008183306055646482, ""2"": 0.5114427860696518}","{""1"": 0.0, ""2"": 0.0009950248756218638}",nan,nan,nan,nan,1891.7361328125,10.944791607677526,1971.3741455078125,10.944791607677526,nan,nan,3226.286962890625,10.960749870575912,1954.6170654296875,10.956022904742278,nan,nan,12,0.32601797184500547,0.04730237886995735,0.0,0.32601797184500547,0.0
260,2,60,cifar100-cl4-task2-npz,0,0,5,3;0;1;4;2,1,freeze_P,0,0,0.5114427860696518,0.5084577114427861,-0.0029850746268657025,0.0008183306055646482,0.0008183306055646482,0.0,0.0,0.0,10,"{""1"": 0.0008183306055646482, ""2"": 0.5114427860696518}","{""1"": 0.0008183306055646482, ""2"": 0.5084577114427861}","{""1"": 0.0, ""2"": -0.0029850746268657025}",nan,nan,nan,nan,2015.8752685546874,10.956022904742278,2243.556982421875,10.956022904742278,nan,nan,3159.08525390625,10.970056401650183,2067.509130859375,10.966485829923204,nan,nan,12,0.30217011889672724,0.023380642828253,0.0,0.30217011889672724,0.0
261,2,61,cifar100-cl4-task2-npz,0,0,5,4;1;3;2;0,1,freeze_P,0,0,0.5084577114427861,0.5104477611940299,0.0019900497512438386,0.0008183306055646482,0.0008183306055646482,0.0,0.0,0.0,10,"{""1"": 0.0008183306055646482, ""2"": 0.5084577114427861}","{""1"": 0.0008183306055646482, ""2"": 0.5104477611940299}","{""1"": 0.0, ""2"": 0.0019900497512438386}",nan,nan,nan,nan,2254.913525390625,10.966485829923204,2049.234228515625,10.966485829923204,nan,nan,3332.1544921875,10.980069536250321,2204.930517578125,10.976639659277994,nan,nan,12,0.2952214321685881,0.023560860396923858,0.0,0.2952214321685881,0.0
262,2,62,cifar100-cl4-task2-npz,0,0,5,1;0;3;2;4,1,freeze_P,0,0,0.5104477611940299,0.5104477611940299,0.0,0.0008183306055646482,0.0008183306055646482,0.0,0.0,0.0,10,"{""1"": 0.0008183306055646482, ""2"": 0.5104477611940299}","{""1"": 0.0008183306055646482, ""2"": 0.5104477611940299}","{""1"": 0.0, ""2"": 0.0}",nan,nan,nan,nan,2158.9978271484374,10.976639659277994,2237.4135986328124,10.976639659277994,nan,nan,3402.31748046875,10.98989772762031,2183.789697265625,10.986515567791363,nan,nan,12,0.29211978842577013,0.023460898653328278,0.0,0.29211978842577013,0.0
263,2,63,cifar100-cl4-task2-npz,0,0,5,1;3;4;0;2,1,freeze_P,0,0,0.5104477611940299,0.5124378109452736,0.0019900497512437276,0.0008183306055646482,0.0008183306055646482,0.0,0.0,0.0,10,"{""1"": 0.0008183306055646482, ""2"": 0.5104477611940299}","{""1"": 0.0008183306055646482, ""2"": 0.5124378109452736}","{""1"": 0.0, ""2"": 0.0019900497512437276}",nan,nan,nan,nan,2170.0981201171876,10.986515567791363,2237.163818359375,10.986515567791363,nan,nan,3471.28916015625,10.999353790113053,2249.945556640625,10.996106505090347,nan,nan,12,0.2854761594896367,0.02294633950797497,0.0,0.2854761594896367,0.0
264,2,64,cifar100-cl4-task2-npz,0,0,5,2;0;3;4;1,1,freeze_P,0,0,0.5124378109452736,0.5134328358208955,0.0009950248756218638,0.0008183306055646482,0.0008183306055646482,0.0,0.0,0.0,10,"{""1"": 0.0008183306055646482, ""2"": 0.5124378109452736}","{""1"": 0.0008183306055646482, ""2"": 0.5134328358208955}","{""1"": 0.0, ""2"": 0.0009950248756218638}",nan,nan,nan,nan,2483.389892578125,10.996106505090347,2161.7693359375,10.996106505090347,nan,nan,3280.607470703125,11.008545762025818,2471.012890625,11.005424392079158,nan,nan,12,0.2811327067304351,0.02250791448827782,0.0,0.2811327067304351,0.0
265,2,65,cifar100-cl4-task2-npz,0,0,5,1;2;3;0;4,1,freeze_P,0,0,0.5134328358208955,0.5124378109452736,-0.0009950248756218638,0.0008183306055646482,0.0008183306055646482,0.0,0.0,0.0,10,"{""1"": 0.0008183306055646482, ""2"": 0.5134328358208955}","{""1"": 0.0008183306055646482, ""2"": 0.5124378109452736}","{""1"": 0.0, ""2"": -0.0009950248756218638}",nan,nan,nan,nan,2118.2129150390624,11.005424392079158,2369.233837890625,11.005424392079158,nan,nan,3420.68388671875,11.01760965947384,2176.97216796875,11.014551639343132,nan,nan,12,0.2769937954237002,0.022678107647197417,0.0,0.2769937954237002,0.0
