global_round,task_idx,round_in_task,dataset,is_task_switch_round,is_switch_window_round,num_selected_clients,selected_client_ids,personalization_enabled,freeze_mask,probe_enabled_flag,probe_rows_logged,acc_current_before,acc_current_after,delta_agg_current,acc_old_mean_before,acc_old_mean_after,delta_agg_old_mean,delta_pers_old_mean,delta_pers_old_std,pers_rows_logged,acc_before_json,acc_after_json,delta_agg_json,probe_grad_alignment_mean,probe_update_alignment_mean,probe_top_eig_proj_gap_mean,probe_risk_gap_loss_after_mean,before_local_lambda_max_global_old_mean,before_local_opt_drift_global_old_mean,before_local_lambda_max_client_old_mean,before_local_opt_drift_client_old_mean,after_local_lambda_max_global_old_mean,after_local_opt_drift_global_old_mean,after_local_lambda_max_client_old_mean,after_local_opt_drift_client_old_mean,after_agg_lambda_max_global_old_mean,after_agg_opt_drift_global_old_mean,after_agg_lambda_max_client_old_mean,after_agg_opt_drift_client_old_mean,theory_rows_logged,update_norm_mean,update_norm_std,update_P_norm_mean,update_S_norm_mean,update_P_ratio_mean
1,1,1,cifar100-cl4-task1-npz,0,0,5,3;2;0;4;1,1,none,1,0,0.0,0.10147299509001637,0.10147299509001637,nan,nan,nan,nan,nan,0,"{""1"": 0.0}","{""1"": 0.10147299509001637}","{""1"": 0.10147299509001637}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1.74549872612861,0.30942147325457536,1.3208568086776393,1.136266275412368,0.7558343779860062
2,1,2,cifar100-cl4-task1-npz,0,0,5,1;0;2;4;3,1,none,1,0,0.10147299509001637,0.16612111292962356,0.0646481178396072,nan,nan,nan,nan,nan,0,"{""1"": 0.10147299509001637}","{""1"": 0.16612111292962356}","{""1"": 0.0646481178396072}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1.6752609787154005,0.2576527847759136,1.2682732538523354,1.0814948371148763,0.7667512802550428
3,1,3,cifar100-cl4-task1-npz,0,0,5,4;1;2;3;0,1,none,1,0,0.16612111292962356,0.30851063829787234,0.14238952536824878,nan,nan,nan,nan,nan,0,"{""1"": 0.16612111292962356}","{""1"": 0.30851063829787234}","{""1"": 0.14238952536824878}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1.5619572669567903,0.19635565021827428,1.2034464996055954,0.9867378131318508,0.7759010098534689
4,1,4,cifar100-cl4-task1-npz,0,0,5,4;3;1;2;0,1,none,1,0,0.30851063829787234,0.3453355155482815,0.03682487725040917,nan,nan,nan,nan,nan,0,"{""1"": 0.30851063829787234}","{""1"": 0.3453355155482815}","{""1"": 0.03682487725040917}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1.53071106989452,0.19543741894111102,1.179737643837983,0.9641464170493901,0.7770925892745011
5,1,5,cifar100-cl4-task1-npz,0,0,5,3;2;4;1;0,1,none,1,0,0.3453355155482815,0.38543371522094927,0.040098199672667756,nan,nan,nan,nan,nan,0,"{""1"": 0.3453355155482815}","{""1"": 0.38543371522094927}","{""1"": 0.040098199672667756}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1.523418555529342,0.17842458750936405,1.1764859698353525,0.9584171540964777,0.7770983579021946
6,1,6,cifar100-cl4-task1-npz,0,0,5,4;0;3;2;1,1,none,1,0,0.38543371522094927,0.4026186579378069,0.01718494271685761,nan,nan,nan,nan,nan,0,"{""1"": 0.38543371522094927}","{""1"": 0.4026186579378069}","{""1"": 0.01718494271685761}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1.5521337023513246,0.1774658165909911,1.1977971290324232,0.9795611944296734,0.775670224369922
7,1,7,cifar100-cl4-task1-npz,0,0,5,3;2;1;4;0,1,none,1,0,0.4026186579378069,0.4198036006546645,0.01718494271685761,nan,nan,nan,nan,nan,0,"{""1"": 0.4026186579378069}","{""1"": 0.4198036006546645}","{""1"": 0.01718494271685761}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1.5890219565016985,0.17455671175388163,1.2258442129869462,1.0041387048249208,0.7748510126457039
8,1,8,cifar100-cl4-task1-npz,0,0,5,3;1;2;0;4,1,none,1,0,0.4198036006546645,0.42225859247135844,0.002454991816693952,nan,nan,nan,nan,nan,0,"{""1"": 0.4198036006546645}","{""1"": 0.42225859247135844}","{""1"": 0.002454991816693952}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1.622582982600866,0.1606494749438849,1.2496093641207164,1.028726266902309,0.7729484405387339
9,1,9,cifar100-cl4-task1-npz,0,0,5,0;2;3;4;1,1,none,1,0,0.42225859247135844,0.4353518821603928,0.013093289689034338,nan,nan,nan,nan,nan,0,"{""1"": 0.42225859247135844}","{""1"": 0.4353518821603928}","{""1"": 0.013093289689034338}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1.6580741705891633,0.1467433086418386,1.2774101352885976,1.0512417557722666,0.7724711256957555
10,1,10,cifar100-cl4-task1-npz,0,0,5,1;4;0;3;2,1,none,1,0,0.4353518821603928,0.4459901800327332,0.010638297872340441,nan,nan,nan,nan,nan,0,"{""1"": 0.4353518821603928}","{""1"": 0.4459901800327332}","{""1"": 0.010638297872340441}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1.6940425192139554,0.12785305326905375,1.3009249281688038,1.080015652710408,0.7694758947254108
11,1,11,cifar100-cl4-task1-npz,0,0,5,2;3;4;1;0,1,none,1,0,0.4459901800327332,0.44435351882160395,-0.0016366612111292644,nan,nan,nan,nan,nan,0,"{""1"": 0.4459901800327332}","{""1"": 0.44435351882160395}","{""1"": -0.0016366612111292644}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1.724383144442052,0.10237788180335945,1.3159921495079516,1.1100807907324572,0.764261908362113
12,1,12,cifar100-cl4-task1-npz,0,0,5,3;0;1;4;2,1,none,1,0,0.44435351882160395,0.4525368248772504,0.008183306055646433,nan,nan,nan,nan,nan,0,"{""1"": 0.44435351882160395}","{""1"": 0.4525368248772504}","{""1"": 0.008183306055646433}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1.7785020668818436,0.09928490903875917,1.3512388797982013,1.1524437149593607,0.7605485180530451
13,1,13,cifar100-cl4-task1-npz,0,0,5,1;3;0;4;2,1,none,1,0,0.4525368248772504,0.4582651391162029,0.0057283142389525366,nan,nan,nan,nan,nan,0,"{""1"": 0.4525368248772504}","{""1"": 0.4582651391162029}","{""1"": 0.0057283142389525366}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1.8352613825065256,0.09912978319351619,1.3920924453499697,1.192376795193931,0.7590607379540565
14,1,14,cifar100-cl4-task1-npz,0,0,5,2;3;0;1;4,1,none,1,0,0.4582651391162029,0.4623567921440262,0.004091653027823272,nan,nan,nan,nan,nan,0,"{""1"": 0.4582651391162029}","{""1"": 0.4623567921440262}","{""1"": 0.004091653027823272}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1.892948498297119,0.10391354529923938,1.4243264046621207,1.2434759283085839,0.7528627542651701
15,1,15,cifar100-cl4-task1-npz,0,0,5,2;1;4;0;3,1,none,1,0,0.4623567921440262,0.4500818330605565,-0.012274959083469705,nan,nan,nan,nan,nan,0,"{""1"": 0.4623567921440262}","{""1"": 0.4500818330605565}","{""1"": -0.012274959083469705}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1.9592605696498828,0.10529100734365966,1.45602232155924,1.3064870523830172,0.7437760368595213
16,1,16,cifar100-cl4-task1-npz,0,0,5,4;2;0;1;3,1,none,1,0,0.4500818330605565,0.45499181669394434,0.004909983633387849,nan,nan,nan,nan,nan,0,"{""1"": 0.4500818330605565}","{""1"": 0.45499181669394434}","{""1"": 0.004909983633387849}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.0189315741193115,0.12109647667285071,1.487771552623347,1.3598571482278619,0.7375232700067549
17,1,17,cifar100-cl4-task1-npz,0,0,5,4;2;3;0;1,1,none,1,0,0.45499181669394434,0.4402618657937807,-0.014729950900163657,nan,nan,nan,nan,nan,0,"{""1"": 0.45499181669394434}","{""1"": 0.4402618657937807}","{""1"": -0.014729950900163657}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.0805045844767567,0.12761893882629866,1.516740816409924,1.4194296356280744,0.7296778365544759
18,1,18,cifar100-cl4-task1-npz,0,0,5,3;0;4;2;1,1,none,1,0,0.4402618657937807,0.44435351882160395,0.004091653027823272,nan,nan,nan,nan,nan,0,"{""1"": 0.4402618657937807}","{""1"": 0.44435351882160395}","{""1"": 0.004091653027823272}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.1216688312484564,0.1107153105671449,1.5228007708359566,1.4724141364244203,0.7187136812179002
19,1,19,cifar100-cl4-task1-npz,0,0,5,0;1;2;3;4,1,none,1,0,0.44435351882160395,0.455810147299509,0.011456628477905073,nan,nan,nan,nan,nan,0,"{""1"": 0.44435351882160395}","{""1"": 0.455810147299509}","{""1"": 0.011456628477905073}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.2204640769838346,0.09874733336981342,1.5494957350776082,1.5805689924785375,0.6998890761842841
20,1,20,cifar100-cl4-task1-npz,0,0,5,4;2;3;0;1,1,none,1,0,0.455810147299509,0.4574468085106383,0.0016366612111292644,nan,nan,nan,nan,nan,0,"{""1"": 0.455810147299509}","{""1"": 0.4574468085106383}","{""1"": 0.0016366612111292644}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.2630478653417088,0.11561853586793244,1.5743649120100454,1.6197905862218456,0.6965677440366549
21,1,21,cifar100-cl4-task1-npz,0,0,5,3;2;4;1;0,1,none,1,0,0.4574468085106383,0.4672667757774141,0.009819967266775809,nan,nan,nan,nan,nan,0,"{""1"": 0.4574468085106383}","{""1"": 0.4672667757774141}","{""1"": 0.009819967266775809}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.302074881147367,0.15237463779590882,1.5889416848121487,1.6609434600103625,0.691605058206884
22,1,22,cifar100-cl4-task1-npz,0,0,5,0;2;3;1;4,1,none,1,0,0.4672667757774141,0.4541734860883797,-0.013093289689034393,nan,nan,nan,nan,nan,0,"{""1"": 0.4672667757774141}","{""1"": 0.4541734860883797}","{""1"": -0.013093289689034393}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.3856773883655085,0.11799990117770527,1.6083021337218575,1.7555074442498064,0.6757827593401472
23,1,23,cifar100-cl4-task1-npz,0,0,5,4;2;0;3;1,1,none,1,0,0.4541734860883797,0.45662847790507366,0.002454991816693952,nan,nan,nan,nan,nan,0,"{""1"": 0.4541734860883797}","{""1"": 0.45662847790507366}","{""1"": 0.002454991816693952}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.4354021256666205,0.20953854813169037,1.6541154303692847,1.7813384610426568,0.681530229575458
24,1,24,cifar100-cl4-task1-npz,0,0,5,3;1;0;4;2,1,none,1,0,0.45662847790507366,0.48117839607201307,0.02454991816693941,nan,nan,nan,nan,nan,0,"{""1"": 0.45662847790507366}","{""1"": 0.48117839607201307}","{""1"": 0.02454991816693941}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.459420775855014,0.26490767965924006,1.6826017319414415,1.7856703538353416,0.6883556344552054
25,1,25,cifar100-cl4-task1-npz,0,0,5,3;1;2;0;4,1,none,1,0,0.48117839607201307,0.4672667757774141,-0.01391162029459897,nan,nan,nan,nan,nan,0,"{""1"": 0.48117839607201307}","{""1"": 0.4672667757774141}","{""1"": -0.01391162029459897}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.351945286885436,0.28052742865356656,1.6856945996226347,1.6321157614471549,0.7216804601815804
26,1,26,cifar100-cl4-task1-npz,0,0,5,1;4;0;2;3,1,none,1,0,0.4672667757774141,0.47708674304418985,0.009819967266775753,nan,nan,nan,nan,nan,0,"{""1"": 0.4672667757774141}","{""1"": 0.47708674304418985}","{""1"": 0.009819967266775753}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.3784427330220623,0.22991997596235325,1.6987094840523747,1.6574097845970364,0.7174936026646304
27,1,27,cifar100-cl4-task1-npz,0,0,5,0;3;4;2;1,1,none,1,0,0.47708674304418985,0.4746317512274959,-0.002454991816693952,nan,nan,nan,nan,nan,0,"{""1"": 0.47708674304418985}","{""1"": 0.4746317512274959}","{""1"": -0.002454991816693952}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.2553330871743653,0.18209836646620794,1.680168036736572,1.4987206605485393,0.747238605781162
28,1,28,cifar100-cl4-task1-npz,0,0,5,3;4;1;2;0,1,none,1,0,0.4746317512274959,0.4656301145662848,-0.009001636661211121,nan,nan,nan,nan,nan,0,"{""1"": 0.4746317512274959}","{""1"": 0.4656301145662848}","{""1"": -0.009001636661211121}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.2857343212156644,0.25427978173964677,1.6757723690043413,1.547583438691381,0.7378390326732869
29,1,29,cifar100-cl4-task1-npz,0,0,5,4;0;3;1;2,1,none,1,0,0.4656301145662848,0.4525368248772504,-0.013093289689034393,nan,nan,nan,nan,nan,0,"{""1"": 0.4656301145662848}","{""1"": 0.4525368248772504}","{""1"": -0.013093289689034393}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.2281895135001815,0.20930748906389532,1.6812253320661703,1.457704136952351,0.7569959121758848
30,1,30,cifar100-cl4-task1-npz,0,0,5,3;1;4;0;2,1,none,1,0,0.4525368248772504,0.4672667757774141,0.014729950900163713,nan,nan,nan,nan,nan,0,"{""1"": 0.4525368248772504}","{""1"": 0.4672667757774141}","{""1"": 0.014729950900163713}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.1545753008112465,0.1510748826698604,1.656585569976561,1.36661295403072,0.7712462561295267
31,1,31,cifar100-cl4-task1-npz,0,0,5,4;0;2;1;3,1,none,1,0,0.4672667757774141,0.47299509001636664,0.0057283142389525366,nan,nan,nan,nan,nan,0,"{""1"": 0.4672667757774141}","{""1"": 0.47299509001636664}","{""1"": 0.0057283142389525366}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.2498935994809246,0.12749589202009934,1.6499274592632773,1.5221655935394018,0.734982936189528
32,1,32,cifar100-cl4-task1-npz,0,0,5,3;1;0;4;2,1,none,1,0,0.47299509001636664,0.4787234042553192,0.0057283142389525366,nan,nan,nan,nan,nan,0,"{""1"": 0.47299509001636664}","{""1"": 0.4787234042553192}","{""1"": 0.0057283142389525366}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.2229712223529967,0.14279370893520307,1.6454236666951516,1.4906483602228355,0.7414895765168579
33,1,33,cifar100-cl4-task1-npz,0,0,5,4;1;2;3;0,1,none,1,0,0.4787234042553192,0.46808510638297873,-0.010638297872340441,nan,nan,nan,nan,nan,0,"{""1"": 0.4787234042553192}","{""1"": 0.46808510638297873}","{""1"": -0.010638297872340441}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.134360999840342,0.11204290454587382,1.6409832483519513,1.3541682427132733,0.7701781515845335
34,1,34,cifar100-cl4-task1-npz,0,0,5,3;2;1;4;0,1,none,1,0,0.46808510638297873,0.46808510638297873,0.0,nan,nan,nan,nan,nan,0,"{""1"": 0.46808510638297873}","{""1"": 0.46808510638297873}","{""1"": 0.0}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.17466902376497,0.3247797847567558,1.6152407238093236,1.4018970667121962,0.7588790448531284
35,1,35,cifar100-cl4-task1-npz,0,0,5,0;3;2;1;4,1,none,1,0,0.46808510638297873,0.46890343698854337,0.0008183306055646322,nan,nan,nan,nan,nan,0,"{""1"": 0.46808510638297873}","{""1"": 0.46890343698854337}","{""1"": 0.0008183306055646322}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.2354427858751516,0.39948758393058775,1.6338911382609567,1.443012131481892,0.7537883937246654
36,1,36,cifar100-cl4-task1-npz,0,0,5,1;2;3;4;0,1,none,1,0,0.46890343698854337,0.4828150572831424,0.013911620294599025,nan,nan,nan,nan,nan,0,"{""1"": 0.46890343698854337}","{""1"": 0.4828150572831424}","{""1"": 0.013911620294599025}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.0269106440064966,0.2040849199049406,1.6124973157843894,1.153521379378572,0.8067814301458351
37,1,37,cifar100-cl4-task1-npz,0,0,5,2;3;1;4;0,1,none,1,0,0.4828150572831424,0.4500818330605565,-0.0327332242225859,nan,nan,nan,nan,nan,0,"{""1"": 0.4828150572831424}","{""1"": 0.4500818330605565}","{""1"": -0.0327332242225859}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.0201665054374116,0.15670697451835963,1.6161368463734938,1.1503322199251884,0.8075125327536531
38,1,38,cifar100-cl4-task1-npz,0,0,5,2;4;1;3;0,1,none,1,0,0.4500818330605565,0.4787234042553192,0.028641571194762683,nan,nan,nan,nan,nan,0,"{""1"": 0.4500818330605565}","{""1"": 0.4787234042553192}","{""1"": 0.028641571194762683}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1.9270756439570937,0.2239500050185452,1.583102728157768,1.0229243584915544,0.8326203599481492
39,1,39,cifar100-cl4-task1-npz,0,0,5,1;4;0;2;3,1,none,1,0,0.4787234042553192,0.48936170212765956,0.010638297872340385,nan,nan,nan,nan,nan,0,"{""1"": 0.4787234042553192}","{""1"": 0.48936170212765956}","{""1"": 0.010638297872340385}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1.8944436243942753,0.26144972698348684,1.5596775597091206,0.975712413126883,0.8373034567475954
40,1,40,cifar100-cl4-task1-npz,0,0,5,3;2;1;4;0,1,none,1,0,0.48936170212765956,0.4828150572831424,-0.006546644844517169,nan,nan,nan,nan,nan,0,"{""1"": 0.48936170212765956}","{""1"": 0.4828150572831424}","{""1"": -0.006546644844517169}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.1317554577288265,0.6747818183400865,1.5732094397820318,1.2526830817132162,0.7862565106845534
41,1,41,cifar100-cl4-task1-npz,0,0,5,3;2;1;4;0,1,none,1,0,0.4828150572831424,0.4844517184942717,0.00163666121112932,nan,nan,nan,nan,nan,0,"{""1"": 0.4828150572831424}","{""1"": 0.4844517184942717}","{""1"": 0.00163666121112932}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1.9596545035580104,0.3719019818995268,1.571761651325094,1.0415538039774621,0.8233618005636917
42,1,42,cifar100-cl4-task1-npz,0,0,5,4;0;1;3;2,1,none,1,0,0.4844517184942717,0.4885433715220949,0.004091653027823217,nan,nan,nan,nan,nan,0,"{""1"": 0.4844517184942717}","{""1"": 0.4885433715220949}","{""1"": 0.004091653027823217}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1.8849920708535932,0.35224079892261,1.5683790679235259,0.9220773528635874,0.8504919184606093
43,1,43,cifar100-cl4-task1-npz,0,0,5,4;2;3;0;1,1,none,1,0,0.4885433715220949,0.4877250409165303,-0.0008183306055646322,nan,nan,nan,nan,nan,0,"{""1"": 0.4885433715220949}","{""1"": 0.4877250409165303}","{""1"": -0.0008183306055646322}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1.8125646023366422,0.2833804075232321,1.5601759210092172,0.8008345058439399,0.873450205617629
44,1,44,cifar100-cl4-task1-npz,0,0,5,2;4;1;3;0,1,none,1,0,0.4877250409165303,0.486088379705401,-0.00163666121112932,nan,nan,nan,nan,nan,0,"{""1"": 0.4877250409165303}","{""1"": 0.486088379705401}","{""1"": -0.00163666121112932}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1.7577487114951882,0.1663927917182665,1.552205800898991,0.7096733104496964,0.8891544490469355
45,1,45,cifar100-cl4-task1-npz,0,0,5,4;0;2;3;1,1,none,1,0,0.486088379705401,0.49018003273322425,0.004091653027823272,nan,nan,nan,nan,nan,0,"{""1"": 0.486088379705401}","{""1"": 0.49018003273322425}","{""1"": 0.004091653027823272}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1.6901610711052757,0.23285533574046927,1.542017016402451,0.5833296310022493,0.9204544087644775
46,1,46,cifar100-cl4-task1-npz,0,0,5,2;4;0;3;1,1,none,1,0,0.49018003273322425,0.4844517184942717,-0.0057283142389525366,nan,nan,nan,nan,nan,0,"{""1"": 0.49018003273322425}","{""1"": 0.4844517184942717}","{""1"": -0.0057283142389525366}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1.6443999875167812,0.2065202312026398,1.5335947032281214,0.48176238233527807,0.9385290431335594
47,1,47,cifar100-cl4-task1-npz,0,0,5,1;0;3;4;2,1,none,1,0,0.4844517184942717,0.4909983633387889,0.006546644844517169,nan,nan,nan,nan,nan,0,"{""1"": 0.4844517184942717}","{""1"": 0.4909983633387889}","{""1"": 0.006546644844517169}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1.6688886676769201,0.2671226644370607,1.5317944392462037,0.4644617567170261,0.9328358245032735
48,1,48,cifar100-cl4-task1-npz,0,0,5,3;1;4;0;2,1,none,1,0,0.4909983633387889,0.4877250409165303,-0.0032733224222585844,nan,nan,nan,nan,nan,0,"{""1"": 0.4909983633387889}","{""1"": 0.4877250409165303}","{""1"": -0.0032733224222585844}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1.61090462597024,0.19648621761078872,1.5217511463169753,0.35444268791286193,0.9514031517802097
49,1,49,cifar100-cl4-task1-npz,0,0,5,1;3;0;4;2,1,none,1,0,0.4877250409165303,0.48936170212765956,0.0016366612111292644,nan,nan,nan,nan,nan,0,"{""1"": 0.4877250409165303}","{""1"": 0.48936170212765956}","{""1"": 0.0016366612111292644}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1.5907286374844047,0.18330399144096193,1.5180385503337694,0.3109245334849456,0.9588842229831224
50,1,50,cifar100-cl4-task1-npz,0,0,5,3;0;2;1;4,1,none,1,0,0.48936170212765956,0.49345335515548283,0.004091653027823272,nan,nan,nan,nan,nan,0,"{""1"": 0.48936170212765956}","{""1"": 0.49345335515548283}","{""1"": 0.004091653027823272}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1.5470479820204386,0.15588469456812912,1.5121932654199957,0.2291801506410041,0.9777948072792148
51,1,51,cifar100-cl4-task1-npz,0,0,5,3;1;2;4;0,1,none,1,0,0.49345335515548283,0.4950900163666121,0.0016366612111292644,nan,nan,nan,nan,nan,0,"{""1"": 0.49345335515548283}","{""1"": 0.4950900163666121}","{""1"": 0.0016366612111292644}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1.523874587496966,0.15954000507589672,1.5066829616598025,0.17416620894379758,0.988279368665323
52,1,52,cifar100-cl4-task1-npz,0,0,5,4;3;1;0;2,1,none,1,0,0.4950900163666121,0.49754500818330605,0.002454991816693952,nan,nan,nan,nan,nan,0,"{""1"": 0.4950900163666121}","{""1"": 0.49754500818330605}","{""1"": 0.002454991816693952}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1.5290815534496198,0.16084911678882505,1.5053800908406734,0.18782942290117197,0.984220703585042
53,1,53,cifar100-cl4-task1-npz,0,0,5,2;4;3;0;1,1,none,1,0,0.49754500818330605,0.49427168576104746,-0.0032733224222585844,nan,nan,nan,nan,nan,0,"{""1"": 0.49754500818330605}","{""1"": 0.49427168576104746}","{""1"": -0.0032733224222585844}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1.5221005704224264,0.16199855051530432,1.4979643250324381,0.18617891713597817,0.9838476782664577
54,1,54,cifar100-cl4-task1-npz,0,0,5,1;2;4;0;3,1,none,1,0,0.49427168576104746,0.49754500818330605,0.0032733224222585844,nan,nan,nan,nan,nan,0,"{""1"": 0.49427168576104746}","{""1"": 0.49754500818330605}","{""1"": 0.0032733224222585844}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1.5031011022924088,0.16882567168972515,1.4931559878862877,0.13631325113432,0.992997476203074
55,1,55,cifar100-cl4-task1-npz,0,0,5,1;0;3;4;2,1,none,1,0,0.49754500818330605,0.5,0.002454991816693952,nan,nan,nan,nan,nan,0,"{""1"": 0.49754500818330605}","{""1"": 0.5}","{""1"": 0.002454991816693952}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1.537134879339487,0.16825200296214782,1.4893554657284611,0.23145411501731986,0.9699435494091562
56,1,56,cifar100-cl4-task1-npz,0,0,5,4;1;3;2;0,1,none,1,0,0.5,0.5,0.0,nan,nan,nan,nan,nan,0,"{""1"": 0.5}","{""1"": 0.5}","{""1"": 0.0}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1.508791051388475,0.1692929622078215,1.4898157737726854,0.1623799988040644,0.9869255217989826
57,1,57,cifar100-cl4-task1-npz,0,0,5,3;1;0;4;2,1,none,1,0,0.5,0.5,0.0,nan,nan,nan,nan,nan,0,"{""1"": 0.5}","{""1"": 0.5}","{""1"": 0.0}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1.5406583526013797,0.17137770322130266,1.4913106830019864,0.22949890249234478,0.969224226526587
58,1,58,cifar100-cl4-task1-npz,0,0,5,1;2;4;0;3,1,none,1,0,0.5,0.49754500818330605,-0.002454991816693952,nan,nan,nan,nan,nan,0,"{""1"": 0.5}","{""1"": 0.49754500818330605}","{""1"": -0.002454991816693952}",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1.5567676679962443,0.17934854573707631,1.4924162322179586,0.2554587363613995,0.9615630785695674
