global_round,task_idx,round_in_task,dataset,client_id,exp_id,run_seed,probe_status,probe_batch_offset,probe_batch_count,probe_seed,probe_steps,probe_batch_size,grad_alignment,update_alignment,risk_gap_loss_after_P_minus_G,risk_gap_loss_delta_P_minus_G,top_eig_proj_gap_P_minus_G,top_eig_enabled,G_loss_before,G_loss_after,G_loss_delta,G_mean_step_loss,G_U_norm,G_U_P_norm,G_U_S_norm,G_U_P_ratio,G_top_eigval,G_top_eig_proj_abs,G_top_eig_proj_ratio,P_loss_before,P_loss_after,P_loss_delta,P_mean_step_loss,P_U_norm,P_U_P_norm,P_U_S_norm,P_U_P_ratio,P_top_eigval,P_top_eig_proj_abs,P_top_eig_proj_ratio
402,3,2,cifar100-cl4-task3-npz,1,A,0,ok,4,5,4023688,5,64,0.9442054404889235,0.9332795656771846,-0.9352211475372312,-0.004674291610717418,0.13073357421324433,1,3.51471152305603,2.425712156295776,-1.088999366760254,3.2456979274749758,0.2519204455438294,0.1305631680860964,0.21544644351282122,0.5182714241542677,8.247041702270508,0.00904175106012458,0.03589137775323515,2.5841646671295164,1.490491008758545,-1.0936736583709714,2.1461719989776613,0.3149733136106392,0.07850391950997256,0.30503331442391307,0.24923990737439927,12.239459991455078,0.13977532527336892,0.443770199083602
402,3,2,cifar100-cl4-task3-npz,3,A,0,ok,3,5,4023883,5,64,0.7569990273135695,0.7664840285279965,-2.125032377243042,-0.6289189815521243,-0.03853248376425851,1,4.230738258361816,3.3987903594970703,-0.8319478988647457,4.038986396789551,0.2140467571536078,0.1603660430596044,0.14177004789933823,0.7492103369908596,11.062894821166992,0.15750232902028322,0.7358320702257326,2.7346248626708984,1.2737579822540284,-1.46086688041687,2.006925344467163,0.39686659502616084,0.10840464103835441,0.3817741846288251,0.2731513369900417,25.75691795349121,0.1189698452560247,0.2997737696804262
402,3,2,cifar100-cl4-task3-npz,2,A,0,ok,5,5,4023787,5,64,0.9533210207148607,0.9537271343026831,-0.9735171318054199,-0.46083679199218763,-0.010796704347714133,1,3.710347318649292,2.9278128147125244,-0.7825345039367675,3.5186532020568846,0.2154245245856661,0.10474073599718849,0.18824745420782596,0.4862061838045319,9.937105178833008,0.029773418368213032,0.13820842627326796,3.1976669788360597,1.9542956829071045,-1.2433712959289551,2.8232001781463625,0.29689318584456537,0.0892000739523517,0.28317646549074416,0.3004450024621004,15.146764755249023,0.0189767140204989,0.06391782861065923
402,3,2,cifar100-cl4-task3-npz,0,A,0,ok,4,5,4023594,5,64,0.9711140122705079,0.9725233299736282,-0.6114376068115237,-0.19810590744018564,0.0014112492917259453,1,3.6380218982696535,2.487357807159424,-1.1506640911102295,3.3457951068878176,0.26366156445042427,0.13275238124487262,0.2278030417756998,0.5034953862959813,10.42877197265625,0.02550309535890201,0.09672686290206713,3.2246901988983154,1.8759202003479003,-1.3487699985504151,2.800278663635254,0.31332658826243753,0.11784399591428231,0.29032110419177876,0.3761059556656644,13.589394569396973,0.026914344650627954,0.08589892007101531
402,3,2,cifar100-cl4-task3-npz,4,A,0,ok,5,5,4023983,5,64,0.9620350734607332,0.9678193686281518,-0.5133680343627929,-0.2251121997833252,0.026357160159348955,1,3.8178284645080565,3.1769786357879637,-0.6408498287200928,3.6593582153320314,0.196619955892307,0.09121821642999285,0.17417991860838528,0.4639316289923852,8.338919639587402,0.005169824611948343,0.026293548360559704,3.529572629928589,2.663610601425171,-0.865962028503418,3.294379472732544,0.2353700084254099,0.08271128338308807,0.22035853617979048,0.3514096121934258,10.561466217041016,0.0315269847712973,0.13394687185117007
403,3,3,cifar100-cl4-task3-npz,4,A,0,ok,0,5,4033986,5,64,0.7707629234076473,0.701043867019985,-0.5606557130813596,0.19471457004547132,0.03005256972744267,1,2.6827682495117187,2.2144985675811766,-0.4682696819305421,2.5493011474609375,0.18399681019158315,0.1493078332186941,0.10752672737610916,0.8114696828842777,26.11363983154297,0.014634841690655204,0.07953861937878953,1.9273979663848877,1.653842854499817,-0.27355511188507076,1.8626086235046386,0.14307475691199437,0.0873059271744694,0.11334928824493133,0.6102119553315843,23.794036865234375,0.04468741141809787,0.3123365673893141
403,3,3,cifar100-cl4-task3-npz,1,A,0,ok,4,5,4033696,5,64,0.4085359218368616,0.4850489659016131,-0.12993980646133418,0.7326604008674622,-0.03699086417979136,1,1.8213869333267212,0.9574650883674621,-0.863921844959259,1.4826441287994385,0.280622111711782,0.2266020537350365,0.1655302957909623,0.8074989256975045,29.463863372802734,0.050487154157061925,0.17991173431377572,0.9587867259979248,0.827525281906128,-0.13126144409179685,0.9389800190925598,0.10335385702328138,0.041355300901572196,0.0947193689217222,0.4001331163853557,36.282928466796875,0.013496289977270566,0.13058359362547617
403,3,3,cifar100-cl4-task3-npz,0,A,0,ok,0,5,4033600,5,64,0.5117816396233262,0.7182639439191151,-0.5543466567993164,0.3248478412628174,-0.00499109900849324,1,2.1980706214904786,1.4684965133666992,-0.7295741081237794,1.9278141021728517,0.24996191367442117,0.1832027300965622,0.17005210370043927,0.7329225776949898,23.382680892944336,0.0488466509653568,0.195416631731575,1.3188761234283448,0.9141498565673828,-0.404726266860962,1.1934218406677246,0.17770485395182892,0.07590987248965596,0.1606757803050759,0.42716825568425915,32.32170104980469,0.04385555195686356,0.24678924710791236
403,3,3,cifar100-cl4-task3-npz,2,A,0,ok,3,5,4033795,5,64,0.6723052441240536,0.7171011975102453,-0.4019518375396729,0.4758200407028199,0.011452933259124349,1,2.282535743713379,1.5365263938903808,-0.7460093498229983,2.0544288873672487,0.22957252830552835,0.18699009455317803,0.13318502277503336,0.8145142449426976,25.450645446777344,0.026393433169484722,0.11496781208830337,1.4047638654708863,1.134574556350708,-0.27018930912017836,1.3162904858589173,0.15099528197095094,0.06493415200438052,0.13631995848355805,0.4300409334408393,23.37570571899414,0.03784636642860907,0.2506464363622869
403,3,3,cifar100-cl4-task3-npz,3,A,0,ok,3,5,4033893,5,64,0.5325181967777245,0.7309341372284148,-0.20233429670333858,2.2492696166038515,0.0039013878882623587,1,3.7829658508300783,1.1188968658447265,-2.664068984985352,2.8458172082901,0.45414527628505574,0.3784834743531639,0.25099440554240954,0.833397360087845,38.72456359863281,0.20654791378135556,0.45480613987180285,1.3313619375228882,0.9165625691413879,-0.41479936838150033,1.0620763778686524,0.2470083665118145,0.12393636960742509,0.21366541464487554,0.5017496830456365,35.40977478027344,0.21044930166961792,0.8519940892301237
601,4,1,cifar100-cl4-task4-npz,1,A,0,ok,0,5,6015081,5,64,0.9976266067759655,0.9988926141678344,-0.009811019897461026,0.37067680358887145,0.15043693247967171,1,35.42896575927735,2.827039909362793,-32.60192584991455,16.33706636428833,2.113576251743574,0.9822549464830796,1.8714646114858648,0.46473598748676004,201.54388427734375,0.08150233300221295,0.038561393877446386,35.04847793579101,2.817228889465332,-32.23124904632568,16.26156053543091,2.097434296505606,0.9842574477727785,1.852152235822364,0.46926735650890905,247.56015014648438,0.23193926548188468,0.11058252638374165
601,4,1,cifar100-cl4-task4-npz,2,A,0,ok,1,5,6015179,5,64,0.9832320365117099,0.9928600715830807,-0.1304046630859368,0.9589927673339815,0.001448133743741864,1,35.039730834960935,4.346999740600586,-30.692731094360347,16.97368621826172,2.030975306430491,0.7690571499833986,1.8797371612514975,0.3786639589107877,325.252197265625,0.3952688253239854,0.1946205189227695,33.95033340454101,4.216595077514649,-29.733738327026366,16.537729263305664,2.005256061555537,0.7802930670991646,1.8472126574496512,0.3891239039534327,319.29595947265625,0.39671695906772725,0.19783887174873432
601,4,1,cifar100-cl4-task4-npz,4,A,0,ok,2,5,6015374,5,64,0.9073819150269516,0.9622189034124917,-0.2643977642059321,2.272470521926884,-0.10747253514833763,1,36.73384399414063,4.41120080947876,-32.32264318466187,17.967362117767333,2.131014997317918,0.7843115278296017,1.9814339116174131,0.368045991612618,314.42669677734375,0.22894997561626734,0.10743725613147233,34.19697570800781,4.1468030452728275,-30.050172662734987,17.00863561630249,2.0154733163835545,0.8233953265075208,1.839606703983136,0.40853695249340427,327.20477294921875,0.12147744046792971,0.060272518645741666
601,4,1,cifar100-cl4-task4-npz,3,A,0,ok,8,5,6015278,5,64,0.9920889310622006,0.9954728375766428,-0.05130691528320286,1.1566520690917912,-0.06677217606009417,1,36.34925079345703,4.011347866058349,-32.33790292739868,18.05355911254883,2.093546356332197,0.8193993721470428,1.9265308237961964,0.3913929919288741,249.1817626953125,0.24117534646697802,0.11519962468630673,35.141291809082034,3.9600409507751464,-31.18125085830689,17.654517650604248,2.056972150587714,0.8260606967545595,1.8838147874912798,0.40159060807806146,309.2630615234375,0.17440317040688386,0.08478650723130109
601,4,1,cifar100-cl4-task4-npz,0,A,0,ok,0,5,6014988,5,64,0.9876509033462687,0.9943128118821299,-0.00032935142517098726,0.8110971927642794,0.03388268093771951,1,35.69461288452148,2.4633272647857667,-33.231285619735715,16.016843032836913,2.103255894122181,0.995043790534916,1.8529903429531414,0.4730968748573203,318.03997802734375,0.21945702448950616,0.10434172028010032,34.88318634033203,2.4629979133605957,-32.420188426971436,15.734114933013917,2.077712287380221,1.0038052507629307,1.8191380837285331,0.4831300545602209,330.64532470703125,0.25333970542722567,0.12193222500588934
