global_round,task_idx,round_in_task,dataset,client_id,old_task_idx,old_dataset,exp_id,run_seed,global_acc_old_task,personalized_acc_old_task,delta_pers,test_samples
207,2,7,permuted-mnist-task2-npz,0,1,permuted-mnist-task1-npz,D,0,0.9148936170212766,0.9088145896656535,-0.006079027355623046,658
207,2,7,permuted-mnist-task2-npz,0,0,OLD_TASKS_MEAN,D,0,nan,nan,-0.006079027355623046,0
207,2,7,permuted-mnist-task2-npz,4,1,permuted-mnist-task1-npz,D,0,0.8083333333333333,0.925,0.1166666666666667,480
207,2,7,permuted-mnist-task2-npz,4,0,OLD_TASKS_MEAN,D,0,nan,nan,0.1166666666666667,0
207,2,7,permuted-mnist-task2-npz,3,1,permuted-mnist-task1-npz,D,0,0.2971698113207547,0.9984276729559748,0.7012578616352201,636
207,2,7,permuted-mnist-task2-npz,3,0,OLD_TASKS_MEAN,D,0,nan,nan,0.7012578616352201,0
207,2,7,permuted-mnist-task2-npz,1,1,permuted-mnist-task1-npz,D,0,0.576,0.936,0.3600000000000001,125
207,2,7,permuted-mnist-task2-npz,1,0,OLD_TASKS_MEAN,D,0,nan,nan,0.3600000000000001,0
207,2,7,permuted-mnist-task2-npz,2,1,permuted-mnist-task1-npz,D,0,0.5686274509803921,0.9828431372549019,0.4142156862745098,408
207,2,7,permuted-mnist-task2-npz,2,0,OLD_TASKS_MEAN,D,0,nan,nan,0.4142156862745098,0
208,2,8,permuted-mnist-task2-npz,4,1,permuted-mnist-task1-npz,D,0,0.80625,0.925,0.11875000000000002,480
208,2,8,permuted-mnist-task2-npz,4,0,OLD_TASKS_MEAN,D,0,nan,nan,0.11875000000000002,0
208,2,8,permuted-mnist-task2-npz,2,1,permuted-mnist-task1-npz,D,0,0.5661764705882353,0.9828431372549019,0.41666666666666663,408
208,2,8,permuted-mnist-task2-npz,2,0,OLD_TASKS_MEAN,D,0,nan,nan,0.41666666666666663,0
208,2,8,permuted-mnist-task2-npz,0,1,permuted-mnist-task1-npz,D,0,0.9133738601823708,0.9133738601823708,0.0,658
208,2,8,permuted-mnist-task2-npz,0,0,OLD_TASKS_MEAN,D,0,nan,nan,0.0,0
208,2,8,permuted-mnist-task2-npz,3,1,permuted-mnist-task1-npz,D,0,0.2971698113207547,0.9984276729559748,0.7012578616352201,636
208,2,8,permuted-mnist-task2-npz,3,0,OLD_TASKS_MEAN,D,0,nan,nan,0.7012578616352201,0
208,2,8,permuted-mnist-task2-npz,1,1,permuted-mnist-task1-npz,D,0,0.592,0.936,0.3440000000000001,125
208,2,8,permuted-mnist-task2-npz,1,0,OLD_TASKS_MEAN,D,0,nan,nan,0.3440000000000001,0
209,2,9,permuted-mnist-task2-npz,4,1,permuted-mnist-task1-npz,D,0,0.80625,0.9229166666666667,0.1166666666666667,480
209,2,9,permuted-mnist-task2-npz,4,0,OLD_TASKS_MEAN,D,0,nan,nan,0.1166666666666667,0
209,2,9,permuted-mnist-task2-npz,3,1,permuted-mnist-task1-npz,D,0,0.300314465408805,0.9984276729559748,0.6981132075471698,636
209,2,9,permuted-mnist-task2-npz,3,0,OLD_TASKS_MEAN,D,0,nan,nan,0.6981132075471698,0
209,2,9,permuted-mnist-task2-npz,2,1,permuted-mnist-task1-npz,D,0,0.5735294117647058,0.9852941176470589,0.41176470588235303,408
209,2,9,permuted-mnist-task2-npz,2,0,OLD_TASKS_MEAN,D,0,nan,nan,0.41176470588235303,0
209,2,9,permuted-mnist-task2-npz,0,1,permuted-mnist-task1-npz,D,0,0.9088145896656535,0.9133738601823708,0.004559270516717229,658
209,2,9,permuted-mnist-task2-npz,0,0,OLD_TASKS_MEAN,D,0,nan,nan,0.004559270516717229,0
209,2,9,permuted-mnist-task2-npz,1,1,permuted-mnist-task1-npz,D,0,0.608,0.936,0.32800000000000007,125
209,2,9,permuted-mnist-task2-npz,1,0,OLD_TASKS_MEAN,D,0,nan,nan,0.32800000000000007,0
210,2,10,permuted-mnist-task2-npz,0,1,permuted-mnist-task1-npz,D,0,0.9057750759878419,0.9179331306990881,0.012158054711246202,658
210,2,10,permuted-mnist-task2-npz,0,0,OLD_TASKS_MEAN,D,0,nan,nan,0.012158054711246202,0
210,2,10,permuted-mnist-task2-npz,3,1,permuted-mnist-task1-npz,D,0,0.3050314465408805,0.9984276729559748,0.6933962264150944,636
210,2,10,permuted-mnist-task2-npz,3,0,OLD_TASKS_MEAN,D,0,nan,nan,0.6933962264150944,0
210,2,10,permuted-mnist-task2-npz,1,1,permuted-mnist-task1-npz,D,0,0.608,0.936,0.32800000000000007,125
210,2,10,permuted-mnist-task2-npz,1,0,OLD_TASKS_MEAN,D,0,nan,nan,0.32800000000000007,0
210,2,10,permuted-mnist-task2-npz,2,1,permuted-mnist-task1-npz,D,0,0.5759803921568627,0.9828431372549019,0.4068627450980392,408
210,2,10,permuted-mnist-task2-npz,2,0,OLD_TASKS_MEAN,D,0,nan,nan,0.4068627450980392,0
210,2,10,permuted-mnist-task2-npz,4,1,permuted-mnist-task1-npz,D,0,0.8020833333333334,0.93125,0.12916666666666665,480
210,2,10,permuted-mnist-task2-npz,4,0,OLD_TASKS_MEAN,D,0,nan,nan,0.12916666666666665,0
211,2,11,permuted-mnist-task2-npz,1,1,permuted-mnist-task1-npz,D,0,0.616,0.936,0.32000000000000006,125
211,2,11,permuted-mnist-task2-npz,1,0,OLD_TASKS_MEAN,D,0,nan,nan,0.32000000000000006,0
211,2,11,permuted-mnist-task2-npz,3,1,permuted-mnist-task1-npz,D,0,0.32075471698113206,0.9984276729559748,0.6776729559748427,636
211,2,11,permuted-mnist-task2-npz,3,0,OLD_TASKS_MEAN,D,0,nan,nan,0.6776729559748427,0
211,2,11,permuted-mnist-task2-npz,2,1,permuted-mnist-task1-npz,D,0,0.5759803921568627,0.9852941176470589,0.4093137254901962,408
211,2,11,permuted-mnist-task2-npz,2,0,OLD_TASKS_MEAN,D,0,nan,nan,0.4093137254901962,0
211,2,11,permuted-mnist-task2-npz,4,1,permuted-mnist-task1-npz,D,0,0.8020833333333334,0.9333333333333333,0.13124999999999998,480
211,2,11,permuted-mnist-task2-npz,4,0,OLD_TASKS_MEAN,D,0,nan,nan,0.13124999999999998,0
211,2,11,permuted-mnist-task2-npz,0,1,permuted-mnist-task1-npz,D,0,0.9072948328267477,0.9148936170212766,0.0075987841945288626,658
211,2,11,permuted-mnist-task2-npz,0,0,OLD_TASKS_MEAN,D,0,nan,nan,0.0075987841945288626,0
212,2,12,permuted-mnist-task2-npz,2,1,permuted-mnist-task1-npz,D,0,0.5735294117647058,0.9828431372549019,0.40931372549019607,408
212,2,12,permuted-mnist-task2-npz,2,0,OLD_TASKS_MEAN,D,0,nan,nan,0.40931372549019607,0
212,2,12,permuted-mnist-task2-npz,0,1,permuted-mnist-task1-npz,D,0,0.9072948328267477,0.9118541033434651,0.00455927051671734,658
212,2,12,permuted-mnist-task2-npz,0,0,OLD_TASKS_MEAN,D,0,nan,nan,0.00455927051671734,0
212,2,12,permuted-mnist-task2-npz,3,1,permuted-mnist-task1-npz,D,0,0.32547169811320753,0.9984276729559748,0.6729559748427673,636
212,2,12,permuted-mnist-task2-npz,3,0,OLD_TASKS_MEAN,D,0,nan,nan,0.6729559748427673,0
212,2,12,permuted-mnist-task2-npz,4,1,permuted-mnist-task1-npz,D,0,0.8,0.93125,0.13124999999999998,480
212,2,12,permuted-mnist-task2-npz,4,0,OLD_TASKS_MEAN,D,0,nan,nan,0.13124999999999998,0
212,2,12,permuted-mnist-task2-npz,1,1,permuted-mnist-task1-npz,D,0,0.6,0.936,0.3360000000000001,125
212,2,12,permuted-mnist-task2-npz,1,0,OLD_TASKS_MEAN,D,0,nan,nan,0.3360000000000001,0
213,2,13,permuted-mnist-task2-npz,0,1,permuted-mnist-task1-npz,D,0,0.9072948328267477,0.9194528875379939,0.012158054711246202,658
213,2,13,permuted-mnist-task2-npz,0,0,OLD_TASKS_MEAN,D,0,nan,nan,0.012158054711246202,0
213,2,13,permuted-mnist-task2-npz,4,1,permuted-mnist-task1-npz,D,0,0.8020833333333334,0.9270833333333334,0.125,480
213,2,13,permuted-mnist-task2-npz,4,0,OLD_TASKS_MEAN,D,0,nan,nan,0.125,0
213,2,13,permuted-mnist-task2-npz,1,1,permuted-mnist-task1-npz,D,0,0.608,0.936,0.32800000000000007,125
213,2,13,permuted-mnist-task2-npz,1,0,OLD_TASKS_MEAN,D,0,nan,nan,0.32800000000000007,0
213,2,13,permuted-mnist-task2-npz,2,1,permuted-mnist-task1-npz,D,0,0.5784313725490197,0.9828431372549019,0.40441176470588225,408
213,2,13,permuted-mnist-task2-npz,2,0,OLD_TASKS_MEAN,D,0,nan,nan,0.40441176470588225,0
213,2,13,permuted-mnist-task2-npz,3,1,permuted-mnist-task1-npz,D,0,0.3113207547169811,0.9984276729559748,0.6871069182389937,636
213,2,13,permuted-mnist-task2-npz,3,0,OLD_TASKS_MEAN,D,0,nan,nan,0.6871069182389937,0
214,2,14,permuted-mnist-task2-npz,0,1,permuted-mnist-task1-npz,D,0,0.9072948328267477,0.9194528875379939,0.012158054711246202,658
214,2,14,permuted-mnist-task2-npz,0,0,OLD_TASKS_MEAN,D,0,nan,nan,0.012158054711246202,0
214,2,14,permuted-mnist-task2-npz,3,1,permuted-mnist-task1-npz,D,0,0.30974842767295596,0.9984276729559748,0.6886792452830188,636
214,2,14,permuted-mnist-task2-npz,3,0,OLD_TASKS_MEAN,D,0,nan,nan,0.6886792452830188,0
214,2,14,permuted-mnist-task2-npz,2,1,permuted-mnist-task1-npz,D,0,0.5857843137254902,0.9803921568627451,0.39460784313725483,408
214,2,14,permuted-mnist-task2-npz,2,0,OLD_TASKS_MEAN,D,0,nan,nan,0.39460784313725483,0
214,2,14,permuted-mnist-task2-npz,1,1,permuted-mnist-task1-npz,D,0,0.616,0.936,0.32000000000000006,125
214,2,14,permuted-mnist-task2-npz,1,0,OLD_TASKS_MEAN,D,0,nan,nan,0.32000000000000006,0
214,2,14,permuted-mnist-task2-npz,4,1,permuted-mnist-task1-npz,D,0,0.8020833333333334,0.93125,0.12916666666666665,480
214,2,14,permuted-mnist-task2-npz,4,0,OLD_TASKS_MEAN,D,0,nan,nan,0.12916666666666665,0
215,2,15,permuted-mnist-task2-npz,3,1,permuted-mnist-task1-npz,D,0,0.31761006289308175,0.9984276729559748,0.6808176100628931,636
215,2,15,permuted-mnist-task2-npz,3,0,OLD_TASKS_MEAN,D,0,nan,nan,0.6808176100628931,0
215,2,15,permuted-mnist-task2-npz,0,1,permuted-mnist-task1-npz,D,0,0.9057750759878419,0.9209726443768997,0.015197568389057836,658
215,2,15,permuted-mnist-task2-npz,0,0,OLD_TASKS_MEAN,D,0,nan,nan,0.015197568389057836,0
215,2,15,permuted-mnist-task2-npz,4,1,permuted-mnist-task1-npz,D,0,0.8020833333333334,0.93125,0.12916666666666665,480
215,2,15,permuted-mnist-task2-npz,4,0,OLD_TASKS_MEAN,D,0,nan,nan,0.12916666666666665,0
215,2,15,permuted-mnist-task2-npz,1,1,permuted-mnist-task1-npz,D,0,0.616,0.936,0.32000000000000006,125
215,2,15,permuted-mnist-task2-npz,1,0,OLD_TASKS_MEAN,D,0,nan,nan,0.32000000000000006,0
215,2,15,permuted-mnist-task2-npz,2,1,permuted-mnist-task1-npz,D,0,0.5857843137254902,0.9803921568627451,0.39460784313725483,408
215,2,15,permuted-mnist-task2-npz,2,0,OLD_TASKS_MEAN,D,0,nan,nan,0.39460784313725483,0
216,2,16,permuted-mnist-task2-npz,2,1,permuted-mnist-task1-npz,D,0,0.5857843137254902,0.9828431372549019,0.3970588235294117,408
216,2,16,permuted-mnist-task2-npz,2,0,OLD_TASKS_MEAN,D,0,nan,nan,0.3970588235294117,0
216,2,16,permuted-mnist-task2-npz,4,1,permuted-mnist-task1-npz,D,0,0.8041666666666667,0.9291666666666667,0.125,480
216,2,16,permuted-mnist-task2-npz,4,0,OLD_TASKS_MEAN,D,0,nan,nan,0.125,0
216,2,16,permuted-mnist-task2-npz,3,1,permuted-mnist-task1-npz,D,0,0.3238993710691824,0.9984276729559748,0.6745283018867925,636
216,2,16,permuted-mnist-task2-npz,3,0,OLD_TASKS_MEAN,D,0,nan,nan,0.6745283018867925,0
216,2,16,permuted-mnist-task2-npz,0,1,permuted-mnist-task1-npz,D,0,0.9042553191489362,0.9148936170212766,0.010638297872340385,658
216,2,16,permuted-mnist-task2-npz,0,0,OLD_TASKS_MEAN,D,0,nan,nan,0.010638297872340385,0
216,2,16,permuted-mnist-task2-npz,1,1,permuted-mnist-task1-npz,D,0,0.624,0.936,0.31200000000000006,125
216,2,16,permuted-mnist-task2-npz,1,0,OLD_TASKS_MEAN,D,0,nan,nan,0.31200000000000006,0
217,2,17,permuted-mnist-task2-npz,1,1,permuted-mnist-task1-npz,D,0,0.624,0.936,0.31200000000000006,125
217,2,17,permuted-mnist-task2-npz,1,0,OLD_TASKS_MEAN,D,0,nan,nan,0.31200000000000006,0
217,2,17,permuted-mnist-task2-npz,0,1,permuted-mnist-task1-npz,D,0,0.9027355623100304,0.9164133738601824,0.01367781155015202,658
217,2,17,permuted-mnist-task2-npz,0,0,OLD_TASKS_MEAN,D,0,nan,nan,0.01367781155015202,0
217,2,17,permuted-mnist-task2-npz,2,1,permuted-mnist-task1-npz,D,0,0.5759803921568627,0.9803921568627451,0.40441176470588236,408
217,2,17,permuted-mnist-task2-npz,2,0,OLD_TASKS_MEAN,D,0,nan,nan,0.40441176470588236,0
217,2,17,permuted-mnist-task2-npz,4,1,permuted-mnist-task1-npz,D,0,0.8041666666666667,0.93125,0.12708333333333333,480
217,2,17,permuted-mnist-task2-npz,4,0,OLD_TASKS_MEAN,D,0,nan,nan,0.12708333333333333,0
217,2,17,permuted-mnist-task2-npz,3,1,permuted-mnist-task1-npz,D,0,0.3238993710691824,0.9984276729559748,0.6745283018867925,636
217,2,17,permuted-mnist-task2-npz,3,0,OLD_TASKS_MEAN,D,0,nan,nan,0.6745283018867925,0
218,2,18,permuted-mnist-task2-npz,4,1,permuted-mnist-task1-npz,D,0,0.8020833333333334,0.93125,0.12916666666666665,480
218,2,18,permuted-mnist-task2-npz,4,0,OLD_TASKS_MEAN,D,0,nan,nan,0.12916666666666665,0
218,2,18,permuted-mnist-task2-npz,1,1,permuted-mnist-task1-npz,D,0,0.632,0.936,0.30400000000000005,125
218,2,18,permuted-mnist-task2-npz,1,0,OLD_TASKS_MEAN,D,0,nan,nan,0.30400000000000005,0
218,2,18,permuted-mnist-task2-npz,2,1,permuted-mnist-task1-npz,D,0,0.5808823529411765,0.9803921568627451,0.39950980392156854,408
218,2,18,permuted-mnist-task2-npz,2,0,OLD_TASKS_MEAN,D,0,nan,nan,0.39950980392156854,0
218,2,18,permuted-mnist-task2-npz,3,1,permuted-mnist-task1-npz,D,0,0.3333333333333333,0.9937106918238994,0.6603773584905661,636
218,2,18,permuted-mnist-task2-npz,3,0,OLD_TASKS_MEAN,D,0,nan,nan,0.6603773584905661,0
218,2,18,permuted-mnist-task2-npz,0,1,permuted-mnist-task1-npz,D,0,0.9012158054711246,0.9133738601823708,0.012158054711246202,658
218,2,18,permuted-mnist-task2-npz,0,0,OLD_TASKS_MEAN,D,0,nan,nan,0.012158054711246202,0
219,2,19,permuted-mnist-task2-npz,4,1,permuted-mnist-task1-npz,D,0,0.80625,0.9270833333333334,0.12083333333333335,480
219,2,19,permuted-mnist-task2-npz,4,0,OLD_TASKS_MEAN,D,0,nan,nan,0.12083333333333335,0
219,2,19,permuted-mnist-task2-npz,1,1,permuted-mnist-task1-npz,D,0,0.632,0.936,0.30400000000000005,125
219,2,19,permuted-mnist-task2-npz,1,0,OLD_TASKS_MEAN,D,0,nan,nan,0.30400000000000005,0
219,2,19,permuted-mnist-task2-npz,3,1,permuted-mnist-task1-npz,D,0,0.31761006289308175,0.9984276729559748,0.6808176100628931,636
219,2,19,permuted-mnist-task2-npz,3,0,OLD_TASKS_MEAN,D,0,nan,nan,0.6808176100628931,0
219,2,19,permuted-mnist-task2-npz,2,1,permuted-mnist-task1-npz,D,0,0.5808823529411765,0.9828431372549019,0.4019607843137254,408
