global_round,task_idx,round_in_task,dataset,is_task_switch_round,is_switch_window_round,num_selected_clients,selected_client_ids,personalization_enabled,freeze_mask,probe_enabled_flag,probe_rows_logged,local_eval_rows_logged,acc_current_before,acc_current_after,delta_agg_current,acc_old_mean_before,acc_old_mean_after,delta_agg_old_mean,delta_pers_old_mean,delta_pers_old_std,pers_rows_logged,acc_before_json,acc_after_json,delta_agg_json,local_eval_global_acc_current_mean,local_eval_global_acc_current_std,local_eval_global_acc_current_wmean,local_eval_personalized_acc_current_mean,local_eval_personalized_acc_current_std,local_eval_personalized_acc_current_wmean,local_eval_delta_acc_current_mean,local_eval_delta_acc_current_std,local_eval_delta_acc_current_wmean,local_eval_global_acc_old_mean,local_eval_global_acc_old_std,local_eval_global_acc_old_wmean,local_eval_personalized_acc_old_mean,local_eval_personalized_acc_old_std,local_eval_personalized_acc_old_wmean,local_eval_delta_acc_old_mean,local_eval_delta_acc_old_std,local_eval_delta_acc_old_wmean,local_eval_global_acc_seen_mean,local_eval_global_acc_seen_std,local_eval_global_acc_seen_wmean,local_eval_personalized_acc_seen_mean,local_eval_personalized_acc_seen_std,local_eval_personalized_acc_seen_wmean,local_eval_delta_acc_seen_mean,local_eval_delta_acc_seen_std,local_eval_delta_acc_seen_wmean,local_eval_num_clients,local_eval_num_task_evals,probe_grad_alignment_mean,probe_update_alignment_mean,probe_top_eig_proj_gap_mean,probe_risk_gap_loss_after_mean,before_local_lambda_max_global_old_mean,before_local_opt_drift_global_old_mean,before_local_lambda_max_client_old_mean,before_local_opt_drift_client_old_mean,after_local_lambda_max_global_old_mean,after_local_opt_drift_global_old_mean,after_local_lambda_max_client_old_mean,after_local_opt_drift_client_old_mean,after_agg_lambda_max_global_old_mean,after_agg_opt_drift_global_old_mean,after_agg_lambda_max_client_old_mean,after_agg_opt_drift_client_old_mean,theory_rows_logged,update_norm_mean,update_norm_std,update_P_norm_mean,update_S_norm_mean,update_P_ratio_mean
414,3,14,permuted-mnist-task3-npz,0,0,5,4;3;1;0;2,1,freeze_S,0,0,15,0.22280017338534894,0.22323363675769398,0.00043346337234503873,0.49544863459037713,0.4939315127871695,-0.0015171218032076217,0.4537993200732721,0.2925729242569616,15,"{""1"": 0.49501517121803207, ""2"": 0.49588209796272215, ""3"": 0.22280017338534894}","{""1"": 0.49154746423927176, ""2"": 0.4963155613350672, ""3"": 0.22323363675769398}","{""1"": -0.00346770697876031, ""2"": 0.0004334633723450665, ""3"": 0.00043346337234503873}",0.19875000348593871,0.10970342750220015,0.22280017338534894,0.7644019933947084,0.13573147545904385,0.7698309492847855,0.5656519899087696,0.22085315084675053,0.5470307758994365,0.4400816952513643,0.23941585968888687,0.49544863459037713,0.8938810153246365,0.07452495083080544,0.888816644993498,0.4537993200732721,0.2925729242569616,0.39336801040312086,0.3596377979962225,0.23487732498792,0.4045658141887011,0.8507213413479937,0.11648678719004643,0.8491547464239272,0.4910835433517713,0.27587112092929855,0.4445889322352261,5,15,nan,nan,nan,nan,5923.130541992187,22.978305168778018,5133.364477539062,23.80108494522769,nan,nan,5142.997729492187,23.886167951723326,5950.972241210938,23.23702615416381,nan,nan,24,3.9748577241960135,0.35035540604304716,3.9748577241960135,0.0,0.9999999999997463
415,3,15,permuted-mnist-task3-npz,0,0,5,3;2;0;1;4,1,freeze_S,0,0,15,0.22323363675769398,0.23016905071521457,0.006935413957520592,0.4939315127871695,0.49501517121803207,0.001083658430862583,0.45233120030428875,0.2924750890922272,15,"{""1"": 0.49154746423927176, ""2"": 0.4963155613350672, ""3"": 0.22323363675769398}","{""1"": 0.4919809276116168, ""2"": 0.4980494148244473, ""3"": 0.23016905071521457}","{""1"": 0.0004334633723450665, ""2"": 0.0017338534893800994, ""3"": 0.006935413957520592}",0.20157921998185063,0.1118625322873452,0.22323363675769398,0.7628119761111992,0.13456482078077825,0.7702644126571305,0.5612327561293485,0.22647896869475032,0.5470307758994365,0.441096574812181,0.23792088397359934,0.49393151278716946,0.8934277751164696,0.0754708804698033,0.8877329865626354,0.45233120030428875,0.2924750890922272,0.393801473775466,0.3612574565354043,0.2337888142708957,0.403698887444011,0.8498891754480463,0.11672340033323955,0.8485767952608004,0.488631718912642,0.2770574216340135,0.4448779078167895,5,15,nan,nan,nan,nan,6052.078149414063,23.23702615416381,5059.461413574219,24.010044366329332,nan,nan,5200.194665527344,24.09222702487899,5993.507226562499,23.481776057539392,nan,nan,24,3.962994387102441,0.33001357208094345,3.962994387102441,0.0,0.9999999999997458
416,3,16,permuted-mnist-task3-npz,0,0,5,1;3;0;2;4,1,freeze_S,0,0,15,0.23016905071521457,0.2340702210663199,0.003901170351105321,0.49501517121803207,0.4932813177286519,-0.0017338534893801272,0.44822772063462085,0.2883091597829776,15,"{""1"": 0.4919809276116168, ""2"": 0.4980494148244473, ""3"": 0.23016905071521457}","{""1"": 0.4880797572605115, ""2"": 0.4984828781967924, ""3"": 0.2340702210663199}","{""1"": -0.003901170351105321, ""2"": 0.0004334633723450665, ""3"": 0.003901170351105321}",0.20783311686778286,0.1130428608283266,0.23016905071521457,0.7613521721896306,0.13509260930629594,0.7711313394018205,0.5535190553218478,0.22541193802100837,0.540962288686606,0.44137511512031546,0.23671576790354387,0.49501517121803207,0.8896028357549361,0.07610323724730048,0.887082791504118,0.44822772063462085,0.2883091597829776,0.3920676202860858,0.36352778236947125,0.23181072827568136,0.40673313105042624,0.8468526145665011,0.11661747581756653,0.8484323074700187,0.4833248321970297,0.27352375184620015,0.44169917641959255,5,15,nan,nan,nan,nan,5931.098168945313,23.481776057539392,5037.194885253906,24.215789242421714,nan,nan,5121.37236328125,24.297346429834825,5939.61044921875,23.719903364488392,nan,nan,24,3.9555897162197353,0.32792095320973796,3.9555897162197353,0.0,0.9999999999997454
417,3,17,permuted-mnist-task3-npz,0,0,5,2;0;4;1;3,1,freeze_S,0,0,15,0.2340702210663199,0.23840485478977028,0.004334633723450387,0.4932813177286519,0.4919809276116168,-0.001300390117035144,0.4518412010127214,0.28955183575862453,15,"{""1"": 0.4880797572605115, ""2"": 0.4984828781967924, ""3"": 0.2340702210663199}","{""1"": 0.4859124403987863, ""2"": 0.4980494148244473, ""3"": 0.23840485478977028}","{""1"": -0.0021673168617252214, ""2"": -0.0004334633723450665, ""3"": 0.004334633723450387}",0.21093836719754142,0.11530691309999415,0.2340702210663199,0.7736042223714052,0.12994291350989526,0.7767663632423061,0.5626658551738639,0.22543902143483965,0.5426961421759862,0.4397739194433294,0.2350325380979192,0.4932813177286519,0.8916151204560506,0.07814913141873428,0.8862158647594278,0.4518412010127214,0.28955183575862453,0.3929345470307759,0.3634954020280668,0.22999039505493302,0.40687761884120793,0.8522781544278356,0.11311368268586405,0.8497326975870539,0.48878275239976887,0.27488867618314644,0.44285507874584595,5,15,nan,nan,nan,nan,6041.1685546875,23.719903364488392,5044.540075683593,24.42305179135226,nan,nan,5175.7607421875,24.50311710488676,6036.534594726562,23.95223108275267,nan,nan,24,3.9578660198377813,0.33290544317080234,3.9578660198377813,0.0,0.9999999999997456
418,3,18,permuted-mnist-task3-npz,0,0,5,3;2;1;0;4,1,freeze_S,0,0,15,0.23840485478977028,0.2444733420026008,0.0060684872128305145,0.4919809276116168,0.49068053749458174,-0.0013003901170350884,0.4474543150299059,0.2862054527060055,15,"{""1"": 0.4859124403987863, ""2"": 0.4980494148244473, ""3"": 0.23840485478977028}","{""1"": 0.4837451235370611, ""2"": 0.4976159514521023, ""3"": 0.2444733420026008}","{""1"": -0.002167316861725166, ""2"": -0.000433463372345011, ""3"": 0.0060684872128305145}",0.21552031931198812,0.11794855904295423,0.23840485478977028,0.7732511599180016,0.12766434663064308,0.7806675335934113,0.5577308406060136,0.22579579067016167,0.5422626788036411,0.43913617538544925,0.23282173476532186,0.4919809276116168,0.8865904904153552,0.08128363116881283,0.88296488946684,0.4474543150299059,0.2862054527060055,0.3909839618552232,0.36459755669429555,0.22778631579976316,0.40745557000433463,0.8488107135829043,0.11265894256214652,0.8488657708423638,0.4842131568886085,0.2725913523514769,0.4414102008380292,5,15,nan,nan,nan,nan,5981.139794921875,23.95223108275267,5172.5943603515625,24.626681310109753,nan,nan,5219.3654296875,24.706428008466425,6003.021826171875,24.180894199134755,nan,nan,24,3.9551590445578784,0.323339448638768,3.9551590445578784,0.0,0.9999999999997456
419,3,19,permuted-mnist-task3-npz,0,0,5,2;0;1;3;4,1,freeze_S,0,0,15,0.2444733420026008,0.247074122236671,0.0026007802340702046,0.49068053749458174,0.48872995231902905,-0.0019505851755526604,0.45001087770314874,0.28715652749476955,15,"{""1"": 0.4837451235370611, ""2"": 0.4976159514521023, ""3"": 0.2444733420026008}","{""1"": 0.4807108799306459, ""2"": 0.4967490247074122, ""3"": 0.247074122236671}","{""1"": -0.0030342436064152434, ""2"": -0.0008669267446900775, ""3"": 0.0026007802340702046}",0.22161423550552292,0.12275527823699563,0.2444733420026008,0.777409062653564,0.12677815103614834,0.7815344603381015,0.5557948271480411,0.23272207063933137,0.5370611183355006,0.4382085502205699,0.2320256872919362,0.4906805374945817,0.8882194279237187,0.08132150651813845,0.88296488946684,0.45001087770314874,0.28715652749476955,0.39228435197225836,0.3660104453155543,0.22658044603251978,0.4086114723305881,0.8512826395003337,0.11178108435554904,0.8491547464239272,0.4852721941847795,0.2747953586267867,0.4405432740933391,5,15,nan,nan,nan,nan,6055.0943359375,24.180894199134755,4938.712023925781,24.832938895048994,nan,nan,5083.23955078125,24.911776678950563,6050.01767578125,24.405118489643332,nan,nan,24,3.9663303991728354,0.33073045442882215,3.9663303991728354,0.0,0.9999999999997462
420,3,20,permuted-mnist-task3-npz,0,0,5,2;3;4;0;1,1,freeze_S,0,0,15,0.247074122236671,0.24794104898136107,0.0008669267446900775,0.48872995231902905,0.4869960988296489,-0.001733853489380155,0.44517059939592063,0.2833998385821772,15,"{""1"": 0.4807108799306459, ""2"": 0.4967490247074122, ""3"": 0.247074122236671}","{""1"": 0.47811009969657564, ""2"": 0.49588209796272215, ""3"": 0.24794104898136107}","{""1"": -0.0026007802340702324, ""2"": -0.0008669267446900775, ""3"": 0.0008669267446900775}",0.22383623470263259,0.12702729654026887,0.247074122236671,0.775440494800891,0.12567847606742763,0.7845687039445167,0.5516042600982585,0.23460999510624625,0.5374945817078457,0.43688801337475985,0.23062753377207026,0.48872995231902905,0.8820586127706804,0.08297304024146347,0.8812310359774599,0.44517059939592063,0.2833998385821772,0.39250108365843084,0.3658707538173841,0.22566550442645728,0.408178008958243,0.846519240114084,0.11126906160803882,0.8490102586331455,0.4806484862966998,0.2727788295635789,0.4408322496749025,5,15,nan,nan,nan,nan,5917.224072265625,24.405118489643332,5225.505017089844,25.031536090083303,nan,nan,5159.852209472656,25.112459519137232,5931.877587890625,24.628642330161533,nan,nan,24,3.9502391264465144,0.3680091576472483,3.9502391264465144,0.0,0.9999999999997445
421,3,21,permuted-mnist-task3-npz,0,0,5,2;0;1;4;3,1,freeze_S,0,0,15,0.24794104898136107,0.2553099263112267,0.007368877329865603,0.4869960988296489,0.4861291720849588,-0.0008669267446900775,0.4485787359423898,0.2862186201562164,15,"{""1"": 0.47811009969657564, ""2"": 0.49588209796272215, ""3"": 0.24794104898136107}","{""1"": 0.4763762462071955, ""2"": 0.49588209796272215, ""3"": 0.2553099263112267}","{""1"": -0.001733853489380155, ""2"": 0.0, ""3"": 0.007368877329865603}",0.2262300954022717,0.13210465384356998,0.24794104898136107,0.7829385936148847,0.12293507157613281,0.787602947550932,0.5567084982126131,0.2428814178649937,0.5396618985695709,0.43739945591243323,0.22949719298891588,0.4869960988296489,0.885978191854823,0.08300955651517261,0.8810143042912874,0.4485787359423898,0.2862186201562164,0.39401820546163846,0.3670096690757127,0.22547571583375045,0.40731108221355294,0.851631659108177,0.1095023753766994,0.8498771853778355,0.4846219900324643,0.2772653826119041,0.44256610316428263,5,15,nan,nan,nan,nan,6038.670092773438,24.628642330161533,5091.457348632813,25.23828677334898,nan,nan,5146.982287597656,25.31605086028368,6011.995629882813,24.848414230217266,nan,nan,24,3.9537179369221596,0.3544135782953356,3.9537179369221596,0.0,0.9999999999997451
422,3,22,permuted-mnist-task3-npz,0,0,5,0;4;2;3;1,1,freeze_S,0,0,15,0.2553099263112267,0.2566103164282618,0.001300390117035144,0.4861291720849588,0.4837451235370611,-0.002384048547897699,0.4507515690941169,0.28216879780538257,15,"{""1"": 0.4763762462071955, ""2"": 0.49588209796272215, ""3"": 0.2553099263112267}","{""1"": 0.47074122236671, ""2"": 0.4967490247074122, ""3"": 0.2566103164282618}","{""1"": -0.005635023840485476, ""2"": 0.0008669267446900775, ""3"": 0.001300390117035144}",0.231879671973165,0.1370976699978346,0.2553099263112267,0.7857935849731301,0.12022298474203987,0.7897702644126572,0.5539139129999652,0.24480961152785582,0.5344603381014305,0.4366946089395213,0.22839988410056486,0.4861291720849588,0.8874461780336382,0.0818166725362627,0.8836150845253576,0.4507515690941169,0.28216879780538257,0.39748591244039877,0.3684229632840692,0.22442139740241623,0.4091894234937148,0.8535619803468023,0.10759543823567418,0.8523334778211241,0.48513901706273294,0.27463016723893435,0.44314405432740933,5,15,nan,nan,nan,nan,5934.1893310546875,24.848414230217266,5072.803503417968,25.437216545641107,nan,nan,5183.328527832031,25.51517446873528,6002.60654296875,25.065432540170658,nan,nan,24,3.9491894038377042,0.36777794272898306,3.9491894038377042,0.0,0.9999999999997445
423,3,23,permuted-mnist-task3-npz,0,0,5,2;4;3;1;0,1,freeze_S,0,0,15,0.2566103164282618,0.2613784135240572,0.004768097095795398,0.4837451235370611,0.4833116601647161,-0.000433463372345011,0.4530405227165134,0.28316143139872735,15,"{""1"": 0.47074122236671, ""2"": 0.4967490247074122, ""3"": 0.2566103164282618}","{""1"": 0.4711746857390551, ""2"": 0.49544863459037713, ""3"": 0.2613784135240572}","{""1"": 0.0004334633723450665, ""2"": -0.0013003901170350884, ""3"": 0.004768097095795398}",0.23317930302590728,0.14135004380631677,0.2566103164282618,0.7872558491240735,0.12023531423229877,0.7915041179020372,0.5540765460981663,0.24974864349735224,0.5348938014737755,0.43581508927938895,0.22676847758340907,0.4837451235370611,0.8888556119959021,0.08144534729383926,0.8831816211530126,0.4530405227165134,0.28316143139872735,0.39943649761595146,0.36826982719489515,0.22375723028572708,0.40803352116746133,0.8549890243719594,0.1074009536331173,0.8526224534026875,0.48671919717706424,0.2766108554587343,0.4445889322352261,5,15,nan,nan,nan,nan,6019.760473632813,25.065432540170658,5147.985412597656,25.64083014880715,nan,nan,5252.582263183594,25.716414497193313,6019.804492187501,25.27893206011489,nan,nan,24,3.9582441540473523,0.36417595387009916,3.9582441540473523,0.0,0.9999999999997453
424,3,24,permuted-mnist-task3-npz,0,0,5,1;0;3;2;4,1,freeze_S,0,0,15,0.2613784135240572,0.26441265713047246,0.0030342436064152434,0.4833116601647161,0.4811443433029909,-0.0021673168617252214,0.4547427846128415,0.283157903380455,15,"{""1"": 0.4711746857390551, ""2"": 0.49544863459037713, ""3"": 0.2613784135240572}","{""1"": 0.4681404421326398, ""2"": 0.494148244473342, ""3"": 0.26441265713047246}","{""1"": -0.003034243606415299, ""2"": -0.001300390117035144, ""3"": 0.0030342436064152434}",0.23846643665093495,0.143136939845005,0.2613784135240572,0.7886760571109214,0.11727417112838551,0.7932379713914174,0.5502096204599864,0.24907904836285913,0.5318595578673602,0.43526471366949027,0.2264549785762546,0.4833116601647161,0.8900074982823318,0.08096455515363574,0.8840485478977026,0.4547427846128415,0.283157903380455,0.40073688773298655,0.3696652879966385,0.22276415486921325,0.4093339112844965,0.856230351225195,0.10600176661455342,0.8537783557289409,0.48656506322855647,0.2759668538821011,0.4444444444444444,5,15,nan,nan,nan,nan,5992.70703125,25.27893206011489,5074.468420410156,25.837372683042275,nan,nan,5218.1009521484375,25.913664807122917,5996.555810546875,25.49090109219867,nan,nan,24,3.9548765425393975,0.3823502538576991,3.9548765425393975,0.0,0.9999999999997449
