global_round,task_idx,round_in_task,dataset,client_id,old_task_idx,old_dataset,exp_id,run_seed,global_acc_old_task,personalized_acc_old_task,delta_pers,test_samples
249,3,49,permuted-mnist-task3-npz,4,1,permuted-mnist-task1-npz,C,0,0.09583333333333334,0.09583333333333334,0.0,480
249,3,49,permuted-mnist-task3-npz,4,2,permuted-mnist-task2-npz,C,0,0.17083333333333334,0.17083333333333334,0.0,480
249,3,49,permuted-mnist-task3-npz,4,0,OLD_TASKS_MEAN,C,0,nan,nan,0.0,0
250,3,50,permuted-mnist-task3-npz,1,1,permuted-mnist-task1-npz,C,0,0.04,0.04,0.0,125
250,3,50,permuted-mnist-task3-npz,1,2,permuted-mnist-task2-npz,C,0,0.224,0.224,0.0,125
250,3,50,permuted-mnist-task3-npz,1,0,OLD_TASKS_MEAN,C,0,nan,nan,0.0,0
251,3,51,permuted-mnist-task3-npz,0,1,permuted-mnist-task1-npz,C,0,0.32066869300911854,0.32066869300911854,0.0,658
251,3,51,permuted-mnist-task3-npz,0,2,permuted-mnist-task2-npz,C,0,0.30851063829787234,0.30851063829787234,0.0,658
251,3,51,permuted-mnist-task3-npz,0,0,OLD_TASKS_MEAN,C,0,nan,nan,0.0,0
252,3,52,permuted-mnist-task3-npz,0,1,permuted-mnist-task1-npz,C,0,0.31458966565349544,0.31458966565349544,0.0,658
252,3,52,permuted-mnist-task3-npz,0,2,permuted-mnist-task2-npz,C,0,0.3252279635258359,0.3252279635258359,0.0,658
252,3,52,permuted-mnist-task3-npz,0,0,OLD_TASKS_MEAN,C,0,nan,nan,0.0,0
253,3,53,permuted-mnist-task3-npz,2,1,permuted-mnist-task1-npz,C,0,0.1323529411764706,0.1323529411764706,0.0,408
253,3,53,permuted-mnist-task3-npz,2,2,permuted-mnist-task2-npz,C,0,0.4583333333333333,0.4583333333333333,0.0,408
253,3,53,permuted-mnist-task3-npz,2,0,OLD_TASKS_MEAN,C,0,nan,nan,0.0,0
254,3,54,permuted-mnist-task3-npz,3,1,permuted-mnist-task1-npz,C,0,0.06132075471698113,0.06132075471698113,0.0,636
254,3,54,permuted-mnist-task3-npz,3,2,permuted-mnist-task2-npz,C,0,0.38836477987421386,0.38836477987421386,0.0,636
254,3,54,permuted-mnist-task3-npz,3,0,OLD_TASKS_MEAN,C,0,nan,nan,0.0,0
255,3,55,permuted-mnist-task3-npz,1,1,permuted-mnist-task1-npz,C,0,0.064,0.064,0.0,125
255,3,55,permuted-mnist-task3-npz,1,2,permuted-mnist-task2-npz,C,0,0.424,0.424,0.0,125
255,3,55,permuted-mnist-task3-npz,1,0,OLD_TASKS_MEAN,C,0,nan,nan,0.0,0
256,3,56,permuted-mnist-task3-npz,4,1,permuted-mnist-task1-npz,C,0,0.08958333333333333,0.08958333333333333,0.0,480
256,3,56,permuted-mnist-task3-npz,4,2,permuted-mnist-task2-npz,C,0,0.17291666666666666,0.17291666666666666,0.0,480
256,3,56,permuted-mnist-task3-npz,4,0,OLD_TASKS_MEAN,C,0,nan,nan,0.0,0
257,3,57,permuted-mnist-task3-npz,1,1,permuted-mnist-task1-npz,C,0,0.088,0.088,0.0,125
257,3,57,permuted-mnist-task3-npz,1,2,permuted-mnist-task2-npz,C,0,0.264,0.264,0.0,125
257,3,57,permuted-mnist-task3-npz,1,0,OLD_TASKS_MEAN,C,0,nan,nan,0.0,0
258,3,58,permuted-mnist-task3-npz,2,1,permuted-mnist-task1-npz,C,0,0.1642156862745098,0.1642156862745098,0.0,408
258,3,58,permuted-mnist-task3-npz,2,2,permuted-mnist-task2-npz,C,0,0.4534313725490196,0.4534313725490196,0.0,408
258,3,58,permuted-mnist-task3-npz,2,0,OLD_TASKS_MEAN,C,0,nan,nan,0.0,0
259,3,59,permuted-mnist-task3-npz,1,1,permuted-mnist-task1-npz,C,0,0.128,0.128,0.0,125
259,3,59,permuted-mnist-task3-npz,1,2,permuted-mnist-task2-npz,C,0,0.384,0.384,0.0,125
259,3,59,permuted-mnist-task3-npz,1,0,OLD_TASKS_MEAN,C,0,nan,nan,0.0,0
260,3,60,permuted-mnist-task3-npz,2,1,permuted-mnist-task1-npz,C,0,0.17647058823529413,0.17647058823529413,0.0,408
260,3,60,permuted-mnist-task3-npz,2,2,permuted-mnist-task2-npz,C,0,0.43137254901960786,0.43137254901960786,0.0,408
260,3,60,permuted-mnist-task3-npz,2,0,OLD_TASKS_MEAN,C,0,nan,nan,0.0,0
261,3,61,permuted-mnist-task3-npz,0,1,permuted-mnist-task1-npz,C,0,0.3662613981762918,0.3662613981762918,0.0,658
261,3,61,permuted-mnist-task3-npz,0,2,permuted-mnist-task2-npz,C,0,0.35714285714285715,0.35714285714285715,0.0,658
261,3,61,permuted-mnist-task3-npz,0,0,OLD_TASKS_MEAN,C,0,nan,nan,0.0,0
262,3,62,permuted-mnist-task3-npz,4,1,permuted-mnist-task1-npz,C,0,0.08958333333333333,0.08958333333333333,0.0,480
262,3,62,permuted-mnist-task3-npz,4,2,permuted-mnist-task2-npz,C,0,0.14791666666666667,0.14791666666666667,0.0,480
262,3,62,permuted-mnist-task3-npz,4,0,OLD_TASKS_MEAN,C,0,nan,nan,0.0,0
263,3,63,permuted-mnist-task3-npz,4,1,permuted-mnist-task1-npz,C,0,0.04791666666666667,0.04791666666666667,0.0,480
263,3,63,permuted-mnist-task3-npz,4,2,permuted-mnist-task2-npz,C,0,0.058333333333333334,0.058333333333333334,0.0,480
263,3,63,permuted-mnist-task3-npz,4,0,OLD_TASKS_MEAN,C,0,nan,nan,0.0,0
264,3,64,permuted-mnist-task3-npz,3,1,permuted-mnist-task1-npz,C,0,0.03459119496855346,0.03459119496855346,0.0,636
264,3,64,permuted-mnist-task3-npz,3,2,permuted-mnist-task2-npz,C,0,0.07389937106918239,0.07389937106918239,0.0,636
264,3,64,permuted-mnist-task3-npz,3,0,OLD_TASKS_MEAN,C,0,nan,nan,0.0,0
265,3,65,permuted-mnist-task3-npz,2,1,permuted-mnist-task1-npz,C,0,0.10784313725490197,0.10784313725490197,0.0,408
265,3,65,permuted-mnist-task3-npz,2,2,permuted-mnist-task2-npz,C,0,0.3602941176470588,0.3602941176470588,0.0,408
265,3,65,permuted-mnist-task3-npz,2,0,OLD_TASKS_MEAN,C,0,nan,nan,0.0,0
266,3,66,permuted-mnist-task3-npz,3,1,permuted-mnist-task1-npz,C,0,0.059748427672955975,0.059748427672955975,0.0,636
