global_round,task_idx,round_in_task,phase,scope,client_id,old_task_idx,old_dataset,exp_id,run_seed,lambda_max,opt_drift,batch_offsets,num_clients_used
109,2,9,after_agg,global,-1,1,permuted-mnist-task1-npz,C,0,203.2249542236328,9.931145774793748,1;0;0;4;1,5
110,2,10,before_local,global,-1,1,permuted-mnist-task1-npz,C,0,194.4511474609375,9.931145774793748,2;1;1;5;0,5
110,2,10,before_local,client,2,1,permuted-mnist-task1-npz,C,0,284.80169677734375,9.931145774793748,3,1
110,2,10,after_local,client,2,1,permuted-mnist-task1-npz,C,0,29.525936126708984,10.253722946708415,3,1
110,2,10,after_agg,global,-1,1,permuted-mnist-task1-npz,C,0,122.63258209228516,10.253722946708415,2;1;1;5;0,5
111,2,11,before_local,global,-1,1,permuted-mnist-task1-npz,C,0,126.15417098999023,10.253722946708415,3;0;2;6;5,5
111,2,11,before_local,client,0,1,permuted-mnist-task1-npz,C,0,187.82107543945312,10.253722946708415,1,1
111,2,11,after_local,client,0,1,permuted-mnist-task1-npz,C,0,142.7729949951172,11.037124347558478,1,1
111,2,11,after_agg,global,-1,1,permuted-mnist-task1-npz,C,0,178.45782470703125,11.037124347558478,3;0;2;6;5,5
112,2,12,before_local,global,-1,1,permuted-mnist-task1-npz,C,0,195.45398864746093,11.037124347558478,4;1;3;7;4,5
112,2,12,before_local,client,3,1,permuted-mnist-task1-npz,C,0,205.0254669189453,11.037124347558478,5,1
112,2,12,after_local,client,3,1,permuted-mnist-task1-npz,C,0,46.721004486083984,11.268969448108779,5,1
112,2,12,after_agg,global,-1,1,permuted-mnist-task1-npz,C,0,136.30531845092773,11.268969448108779,4;1;3;7;4,5
113,2,13,before_local,global,-1,1,permuted-mnist-task1-npz,C,0,135.48031349182128,11.268969448108779,5;0;4;0;3,5
113,2,13,before_local,client,3,1,permuted-mnist-task1-npz,C,0,31.60959243774414,11.268969448108779,0,1
113,2,13,after_local,client,3,1,permuted-mnist-task1-npz,C,0,22.59520721435547,11.325770370173986,0,1
113,2,13,after_agg,global,-1,1,permuted-mnist-task1-npz,C,0,159.554776763916,11.325770370173986,5;0;4;0;3,5
114,2,14,before_local,global,-1,1,permuted-mnist-task1-npz,C,0,158.1690414428711,11.325770370173986,6;1;0;1;2,5
114,2,14,before_local,client,2,1,permuted-mnist-task1-npz,C,0,237.2764129638672,11.325770370173986,2,1
114,2,14,after_local,client,2,1,permuted-mnist-task1-npz,C,0,37.783878326416016,11.671151708179003,2,1
114,2,14,after_agg,global,-1,1,permuted-mnist-task1-npz,C,0,131.15585556030274,11.671151708179003,6;1;0;1;2,5
115,2,15,before_local,global,-1,1,permuted-mnist-task1-npz,C,0,136.60161895751952,11.671151708179003,7;0;1;2;1,5
115,2,15,before_local,client,4,1,permuted-mnist-task1-npz,C,0,167.2467041015625,11.671151708179003,5,1
115,2,15,after_local,client,4,1,permuted-mnist-task1-npz,C,0,172.65789794921875,12.132555241015883,5,1
115,2,15,after_agg,global,-1,1,permuted-mnist-task1-npz,C,0,161.41966247558594,12.132555241015883,7;0;1;2;1,5
116,2,16,before_local,global,-1,1,permuted-mnist-task1-npz,C,0,157.43508911132812,12.132555241015883,0;1;2;3;0,5
116,2,16,before_local,client,2,1,permuted-mnist-task1-npz,C,0,160.99142456054688,12.132555241015883,4,1
116,2,16,after_local,client,2,1,permuted-mnist-task1-npz,C,0,35.2400016784668,12.270832776078803,4,1
116,2,16,after_agg,global,-1,1,permuted-mnist-task1-npz,C,0,132.60414962768556,12.270832776078803,0;1;2;3;0,5
117,2,17,before_local,global,-1,1,permuted-mnist-task1-npz,C,0,134.2515613555908,12.270832776078803,1;0;3;4;5,5
117,2,17,before_local,client,3,1,permuted-mnist-task1-npz,C,0,173.19924926757812,12.270832776078803,4,1
117,2,17,after_local,client,3,1,permuted-mnist-task1-npz,C,0,54.91187286376953,12.481082470151089,4,1
117,2,17,after_agg,global,-1,1,permuted-mnist-task1-npz,C,0,265.306958770752,12.481082470151089,1;0;3;4;5,5
118,2,18,before_local,global,-1,1,permuted-mnist-task1-npz,C,0,253.3379768371582,12.481082470151089,2;1;4;5;4,5
118,2,18,before_local,client,0,1,permuted-mnist-task1-npz,C,0,242.83880615234375,12.481082470151089,6,1
118,2,18,after_local,client,0,1,permuted-mnist-task1-npz,C,0,160.06442260742188,13.056818011497636,6,1
118,2,18,after_agg,global,-1,1,permuted-mnist-task1-npz,C,0,202.55791931152345,13.056818011497636,2;1;4;5;4,5
119,2,19,before_local,global,-1,1,permuted-mnist-task1-npz,C,0,198.79084167480468,13.056818011497636,3;0;0;6;3,5
119,2,19,before_local,client,0,1,permuted-mnist-task1-npz,C,0,148.125732421875,13.056818011497636,1,1
119,2,19,after_local,client,0,1,permuted-mnist-task1-npz,C,0,190.0496368408203,13.390079108810061,1,1
119,2,19,after_agg,global,-1,1,permuted-mnist-task1-npz,C,0,284.8873626708984,13.390079108810061,3;0;0;6;3,5
120,2,20,before_local,global,-1,1,permuted-mnist-task1-npz,C,0,295.990380859375,13.390079108810061,4;1;1;7;2,5
120,2,20,before_local,client,3,1,permuted-mnist-task1-npz,C,0,261.6889343261719,13.390079108810061,5,1
120,2,20,after_local,client,3,1,permuted-mnist-task1-npz,C,0,42.20733642578125,13.557984049635952,5,1
120,2,20,after_agg,global,-1,1,permuted-mnist-task1-npz,C,0,147.8818115234375,13.557984049635952,4;1;1;7;2,5
121,2,21,before_local,global,-1,1,permuted-mnist-task1-npz,C,0,150.6580047607422,13.557984049635952,5;0;2;0;1,5
121,2,21,before_local,client,4,1,permuted-mnist-task1-npz,C,0,140.5207061767578,13.557984049635952,5,1
121,2,21,after_local,client,4,1,permuted-mnist-task1-npz,C,0,156.2271728515625,13.914562087859782,5,1
121,2,21,after_agg,global,-1,1,permuted-mnist-task1-npz,C,0,187.3004180908203,13.914562087859782,5;0;2;0;1,5
122,2,22,before_local,global,-1,1,permuted-mnist-task1-npz,C,0,176.1290069580078,13.914562087859782,6;1;3;1;0,5
122,2,22,before_local,client,2,1,permuted-mnist-task1-npz,C,0,225.44827270507812,13.914562087859782,0,1
122,2,22,after_local,client,2,1,permuted-mnist-task1-npz,C,0,83.35556030273438,14.060625468459806,0,1
122,2,22,after_agg,global,-1,1,permuted-mnist-task1-npz,C,0,205.9022964477539,14.060625468459806,6;1;3;1;0,5
123,2,23,before_local,global,-1,1,permuted-mnist-task1-npz,C,0,203.87106018066407,14.060625468459806,7;0;4;2;5,5
123,2,23,before_local,client,3,1,permuted-mnist-task1-npz,C,0,291.888427734375,14.060625468459806,6,1
123,2,23,after_local,client,3,1,permuted-mnist-task1-npz,C,0,109.90400695800781,14.205920619939047,6,1
123,2,23,after_agg,global,-1,1,permuted-mnist-task1-npz,C,0,300.216455078125,14.205920619939047,7;0;4;2;5,5
124,2,24,before_local,global,-1,1,permuted-mnist-task1-npz,C,0,299.0939376831055,14.205920619939047,0;1;0;3;4,5
124,2,24,before_local,client,1,1,permuted-mnist-task1-npz,C,0,324.4938049316406,14.205920619939047,1,1
124,2,24,after_local,client,1,1,permuted-mnist-task1-npz,C,0,50.24876022338867,14.312036561959022,1,1
124,2,24,after_agg,global,-1,1,permuted-mnist-task1-npz,C,0,63.94595642089844,14.312036561959022,0;1;0;3;4,5
125,2,25,before_local,global,-1,1,permuted-mnist-task1-npz,C,0,61.99727020263672,14.312036561959022,1;0;1;4;3,5
125,2,25,before_local,client,3,1,permuted-mnist-task1-npz,C,0,81.31137084960938,14.312036561959022,4,1
125,2,25,after_local,client,3,1,permuted-mnist-task1-npz,C,0,69.34877014160156,14.474589562856128,4,1
125,2,25,after_agg,global,-1,1,permuted-mnist-task1-npz,C,0,167.92204742431642,14.474589562856128,1;0;1;4;3,5
126,2,26,before_local,global,-1,1,permuted-mnist-task1-npz,C,0,170.89817657470704,14.474589562856128,2;1;2;5;2,5
126,2,26,before_local,client,2,1,permuted-mnist-task1-npz,C,0,223.60601806640625,14.474589562856128,4,1
126,2,26,after_local,client,2,1,permuted-mnist-task1-npz,C,0,45.02981948852539,14.545503333476253,4,1
126,2,26,after_agg,global,-1,1,permuted-mnist-task1-npz,C,0,139.52327041625978,14.545503333476253,2;1;2;5;2,5
127,2,27,before_local,global,-1,1,permuted-mnist-task1-npz,C,0,140.3837013244629,14.545503333476253,3;0;3;6;1,5
127,2,27,before_local,client,1,1,permuted-mnist-task1-npz,C,0,62.43631362915039,14.545503333476253,0,1
127,2,27,after_local,client,1,1,permuted-mnist-task1-npz,C,0,92.7486801147461,14.576407547064893,0,1
127,2,27,after_agg,global,-1,1,permuted-mnist-task1-npz,C,0,98.26985168457031,14.576407547064893,3;0;3;6;1,5
128,2,28,before_local,global,-1,1,permuted-mnist-task1-npz,C,0,96.88400421142578,14.576407547064893,4;1;4;7;0,5
128,2,28,before_local,client,0,1,permuted-mnist-task1-npz,C,0,74.8547592163086,14.576407547064893,4,1
128,2,28,after_local,client,0,1,permuted-mnist-task1-npz,C,0,191.53866577148438,14.915667451014471,4,1
128,2,28,after_agg,global,-1,1,permuted-mnist-task1-npz,C,0,224.6339111328125,14.915667451014471,4;1;4;7;0,5
129,2,29,before_local,global,-1,1,permuted-mnist-task1-npz,C,0,220.66253662109375,14.915667451014471,5;0;0;0;5,5
129,2,29,before_local,client,0,1,permuted-mnist-task1-npz,C,0,146.35598754882812,14.915667451014471,7,1
129,2,29,after_local,client,0,1,permuted-mnist-task1-npz,C,0,174.06640625,15.082702649438781,7,1
129,2,29,after_agg,global,-1,1,permuted-mnist-task1-npz,C,0,282.29625244140624,15.082702649438781,5;0;0;0;5,5
130,2,30,before_local,global,-1,1,permuted-mnist-task1-npz,C,0,291.13722534179686,15.082702649438781,6;1;1;1;4,5
130,2,30,before_local,client,4,1,permuted-mnist-task1-npz,C,0,341.40728759765625,15.082702649438781,2,1
130,2,30,after_local,client,4,1,permuted-mnist-task1-npz,C,0,202.61260986328125,15.303337546842,2,1
130,2,30,after_agg,global,-1,1,permuted-mnist-task1-npz,C,0,224.93497619628906,15.303337546842,6;1;1;1;4,5
131,2,31,before_local,global,-1,1,permuted-mnist-task1-npz,C,0,226.78671264648438,15.303337546842,7;0;2;2;3,5
131,2,31,before_local,client,2,1,permuted-mnist-task1-npz,C,0,283.1142883300781,15.303337546842,4,1
131,2,31,after_local,client,2,1,permuted-mnist-task1-npz,C,0,102.14198303222656,15.37732333950523,4,1
131,2,31,after_agg,global,-1,1,permuted-mnist-task1-npz,C,0,223.44408721923827,15.37732333950523,7;0;2;2;3,5
132,2,32,before_local,global,-1,1,permuted-mnist-task1-npz,C,0,227.72669982910156,15.37732333950523,0;1;3;3;2,5
132,2,32,before_local,client,4,1,permuted-mnist-task1-npz,C,0,297.24456787109375,15.37732333950523,4,1
132,2,32,after_local,client,4,1,permuted-mnist-task1-npz,C,0,233.87478637695312,15.550457874146838,4,1
132,2,32,after_agg,global,-1,1,permuted-mnist-task1-npz,C,0,302.9861297607422,15.550457874146838,0;1;3;3;2,5
133,2,33,before_local,global,-1,1,permuted-mnist-task1-npz,C,0,271.50929870605466,15.550457874146838,1;0;4;4;1,5
133,2,33,before_local,client,1,1,permuted-mnist-task1-npz,C,0,267.4897766113281,15.550457874146838,0,1
133,2,33,after_local,client,1,1,permuted-mnist-task1-npz,C,0,107.42864990234375,15.628246835967124,0,1
133,2,33,after_agg,global,-1,1,permuted-mnist-task1-npz,C,0,129.16392211914064,15.628246835967124,1;0;4;4;1,5
134,2,34,before_local,global,-1,1,permuted-mnist-task1-npz,C,0,116.94127044677734,15.628246835967124,2;1;0;5;0,5
134,2,34,before_local,client,0,1,permuted-mnist-task1-npz,C,0,148.0821533203125,15.628246835967124,6,1
134,2,34,after_local,client,0,1,permuted-mnist-task1-npz,C,0,198.00048828125,15.891603450040131,6,1
134,2,34,after_agg,global,-1,1,permuted-mnist-task1-npz,C,0,269.4347412109375,15.891603450040131,2;1;0;5;0,5
135,2,35,before_local,global,-1,1,permuted-mnist-task1-npz,C,0,251.7115447998047,15.891603450040131,3;0;1;6;5,5
135,2,35,before_local,client,1,1,permuted-mnist-task1-npz,C,0,206.51754760742188,15.891603450040131,0,1
135,2,35,after_local,client,1,1,permuted-mnist-task1-npz,C,0,134.78619384765625,15.957350585058103,0,1
135,2,35,after_agg,global,-1,1,permuted-mnist-task1-npz,C,0,178.16233825683594,15.957350585058103,3;0;1;6;5,5
136,2,36,before_local,global,-1,1,permuted-mnist-task1-npz,C,0,181.7088165283203,15.957350585058103,4;1;2;7;4,5
136,2,36,before_local,client,1,1,permuted-mnist-task1-npz,C,0,147.80712890625,15.957350585058103,1,1
136,2,36,after_local,client,1,1,permuted-mnist-task1-npz,C,0,136.68482971191406,15.981471661278775,1,1
136,2,36,after_agg,global,-1,1,permuted-mnist-task1-npz,C,0,190.62179870605468,15.981471661278775,4;1;2;7;4,5
137,2,37,before_local,global,-1,1,permuted-mnist-task1-npz,C,0,178.31374969482422,15.981471661278775,5;0;3;0;3,5
137,2,37,before_local,client,3,1,permuted-mnist-task1-npz,C,0,261.5382385253906,15.981471661278775,0,1
137,2,37,after_local,client,3,1,permuted-mnist-task1-npz,C,0,62.27845764160156,16.08900292578066,0,1
137,2,37,after_agg,global,-1,1,permuted-mnist-task1-npz,C,0,165.21967315673828,16.08900292578066,5;0;3;0;3,5
138,2,38,before_local,global,-1,1,permuted-mnist-task1-npz,C,0,180.91844329833984,16.08900292578066,6;1;4;1;2,5
138,2,38,before_local,client,3,1,permuted-mnist-task1-npz,C,0,60.2511100769043,16.08900292578066,3,1
138,2,38,after_local,client,3,1,permuted-mnist-task1-npz,C,0,68.38198852539062,16.103176318330608,3,1
138,2,38,after_agg,global,-1,1,permuted-mnist-task1-npz,C,0,209.1578628540039,16.103176318330608,6;1;4;1;2,5
139,2,39,before_local,global,-1,1,permuted-mnist-task1-npz,C,0,202.41728134155272,16.103176318330608,7;0;0;2;1,5
139,2,39,before_local,client,3,1,permuted-mnist-task1-npz,C,0,64.34871673583984,16.103176318330608,6,1
139,2,39,after_local,client,3,1,permuted-mnist-task1-npz,C,0,68.34455871582031,16.111984160032886,6,1
139,2,39,after_agg,global,-1,1,permuted-mnist-task1-npz,C,0,213.77063751220703,16.111984160032886,7;0;0;2;1,5
140,2,40,before_local,global,-1,1,permuted-mnist-task1-npz,C,0,221.22542266845704,16.111984160032886,0;1;1;3;0,5
140,2,40,before_local,client,1,1,permuted-mnist-task1-npz,C,0,250.93862915039062,16.111984160032886,1,1
140,2,40,after_local,client,1,1,permuted-mnist-task1-npz,C,0,123.17550659179688,16.14441978163211,1,1
140,2,40,after_agg,global,-1,1,permuted-mnist-task1-npz,C,0,139.46464996337892,16.14441978163211,0;1;1;3;0,5
141,2,41,before_local,global,-1,1,permuted-mnist-task1-npz,C,0,147.49144287109374,16.14441978163211,1;0;2;4;5,5
141,2,41,before_local,client,1,1,permuted-mnist-task1-npz,C,0,119.69098663330078,16.14441978163211,0,1
141,2,41,after_local,client,1,1,permuted-mnist-task1-npz,C,0,148.5953369140625,16.171399098456668,0,1
141,2,41,after_agg,global,-1,1,permuted-mnist-task1-npz,C,0,186.75113830566406,16.171399098456668,1;0;2;4;5,5
142,2,42,before_local,global,-1,1,permuted-mnist-task1-npz,C,0,171.21344909667968,16.171399098456668,2;1;3;5;4,5
142,2,42,before_local,client,2,1,permuted-mnist-task1-npz,C,0,154.0000762939453,16.171399098456668,0,1
142,2,42,after_local,client,2,1,permuted-mnist-task1-npz,C,0,63.47242736816406,16.22193635389924,0,1
142,2,42,after_agg,global,-1,1,permuted-mnist-task1-npz,C,0,207.35149383544922,16.22193635389924,2;1;3;5;4,5
143,2,43,before_local,global,-1,1,permuted-mnist-task1-npz,C,0,217.8429214477539,16.22193635389924,3;0;4;6;3,5
143,2,43,before_local,client,3,1,permuted-mnist-task1-npz,C,0,364.869873046875,16.22193635389924,2,1
143,2,43,after_local,client,3,1,permuted-mnist-task1-npz,C,0,49.69337463378906,16.262776373641323,2,1
143,2,43,after_agg,global,-1,1,permuted-mnist-task1-npz,C,0,163.9994659423828,16.262776373641323,3;0;4;6;3,5
144,2,44,before_local,global,-1,1,permuted-mnist-task1-npz,C,0,161.16153106689453,16.262776373641323,4;1;0;7;2,5
144,2,44,before_local,client,2,1,permuted-mnist-task1-npz,C,0,201.599365234375,16.262776373641323,2,1
144,2,44,after_local,client,2,1,permuted-mnist-task1-npz,C,0,68.02696228027344,16.307495432892097,2,1
144,2,44,after_agg,global,-1,1,permuted-mnist-task1-npz,C,0,170.9931610107422,16.307495432892097,4;1;0;7;2,5
145,2,45,before_local,global,-1,1,permuted-mnist-task1-npz,C,0,173.844873046875,16.307495432892097,5;0;1;0;1,5
145,2,45,before_local,client,0,1,permuted-mnist-task1-npz,C,0,246.04966735839844,16.307495432892097,7,1
145,2,45,after_local,client,0,1,permuted-mnist-task1-npz,C,0,189.83680725097656,16.502078122344958,7,1
145,2,45,after_agg,global,-1,1,permuted-mnist-task1-npz,C,0,303.68291015625,16.502078122344958,5;0;1;0;1,5
146,2,46,before_local,global,-1,1,permuted-mnist-task1-npz,C,0,293.38523559570314,16.502078122344958,6;1;2;1;0,5
146,2,46,before_local,client,3,1,permuted-mnist-task1-npz,C,0,316.13348388671875,16.502078122344958,3,1
146,2,46,after_local,client,3,1,permuted-mnist-task1-npz,C,0,93.24164581298828,16.578661301447557,3,1
146,2,46,after_agg,global,-1,1,permuted-mnist-task1-npz,C,0,300.2285400390625,16.578661301447557,6;1;2;1;0,5
147,2,47,before_local,global,-1,1,permuted-mnist-task1-npz,C,0,257.6346069335938,16.578661301447557,7;0;3;2;5,5
147,2,47,before_local,client,2,1,permuted-mnist-task1-npz,C,0,299.5479431152344,16.578661301447557,0,1
147,2,47,after_local,client,2,1,permuted-mnist-task1-npz,C,0,72.3229751586914,16.619172112698124,0,1
147,2,47,after_agg,global,-1,1,permuted-mnist-task1-npz,C,0,213.27167510986328,16.619172112698124,7;0;3;2;5,5
148,2,48,before_local,global,-1,1,permuted-mnist-task1-npz,C,0,218.64606018066405,16.619172112698124,0;1;4;3;4,5
148,2,48,before_local,client,4,1,permuted-mnist-task1-npz,C,0,298.38775634765625,16.619172112698124,2,1
148,2,48,after_local,client,4,1,permuted-mnist-task1-npz,C,0,263.2523498535156,16.761903035047162,2,1
148,2,48,after_agg,global,-1,1,permuted-mnist-task1-npz,C,0,289.8609619140625,16.761903035047162,0;1;4;3;4,5
149,2,49,before_local,global,-1,1,permuted-mnist-task1-npz,C,0,288.40625,16.761903035047162,1;0;0;4;3,5
149,2,49,before_local,client,4,1,permuted-mnist-task1-npz,C,0,262.1542663574219,16.761903035047162,3,1
149,2,49,after_local,client,4,1,permuted-mnist-task1-npz,C,0,271.2850341796875,16.850700057468735,3,1
149,2,49,after_agg,global,-1,1,permuted-mnist-task1-npz,C,0,283.7122802734375,16.850700057468735,1;0;0;4;3,5
150,2,50,before_local,global,-1,1,permuted-mnist-task1-npz,C,0,293.03180541992185,16.850700057468735,2;1;1;5;2,5
150,2,50,before_local,client,4,1,permuted-mnist-task1-npz,C,0,239.9737091064453,16.850700057468735,4,1
150,2,50,after_local,client,4,1,permuted-mnist-task1-npz,C,0,248.5994110107422,16.891122643041385,4,1
150,2,50,after_agg,global,-1,1,permuted-mnist-task1-npz,C,0,341.6348083496094,16.891122643041385,2;1;1;5;2,5
151,2,51,before_local,global,-1,1,permuted-mnist-task1-npz,C,0,325.1575622558594,16.891122643041385,3;0;2;6;1,5
151,2,51,before_local,client,4,1,permuted-mnist-task1-npz,C,0,290.2229309082031,16.891122643041385,5,1
151,2,51,after_local,client,4,1,permuted-mnist-task1-npz,C,0,300.3704833984375,16.908166473549883,5,1
151,2,51,after_agg,global,-1,1,permuted-mnist-task1-npz,C,0,340.59375915527346,16.908166473549883,3;0;2;6;1,5
152,2,52,before_local,global,-1,1,permuted-mnist-task1-npz,C,0,369.98154296875,16.908166473549883,4;1;3;7;0,5
152,2,52,before_local,client,3,1,permuted-mnist-task1-npz,C,0,475.2596130371094,16.908166473549883,5,1
152,2,52,after_local,client,3,1,permuted-mnist-task1-npz,C,0,94.2723388671875,17.025820395088978,5,1
152,2,52,after_agg,global,-1,1,permuted-mnist-task1-npz,C,0,246.60523986816406,17.025820395088978,4;1;3;7;0,5
153,2,53,before_local,global,-1,1,permuted-mnist-task1-npz,C,0,227.48304443359376,17.025820395088978,5;0;4;0;5,5
153,2,53,before_local,client,1,1,permuted-mnist-task1-npz,C,0,262.7359619140625,17.025820395088978,0,1
153,2,53,after_local,client,1,1,permuted-mnist-task1-npz,C,0,107.01860046386719,17.065974303629496,0,1
153,2,53,after_agg,global,-1,1,permuted-mnist-task1-npz,C,0,111.50312957763671,17.065974303629496,5;0;4;0;5,5
154,2,54,before_local,global,-1,1,permuted-mnist-task1-npz,C,0,109.39482269287109,17.065974303629496,6;1;0;1;4,5
154,2,54,before_local,client,0,1,permuted-mnist-task1-npz,C,0,75.25089263916016,17.065974303629496,2,1
154,2,54,after_local,client,0,1,permuted-mnist-task1-npz,C,0,299.0823669433594,17.281515497958488,2,1
154,2,54,after_agg,global,-1,1,permuted-mnist-task1-npz,C,0,339.6527038574219,17.281515497958488,6;1;0;1;4,5
155,2,55,before_local,global,-1,1,permuted-mnist-task1-npz,C,0,327.02202758789065,17.281515497958488,7;0;1;2;3,5
155,2,55,before_local,client,0,1,permuted-mnist-task1-npz,C,0,295.2115173339844,17.281515497958488,5,1
155,2,55,after_local,client,0,1,permuted-mnist-task1-npz,C,0,286.2148742675781,17.351545875744023,5,1
155,2,55,after_agg,global,-1,1,permuted-mnist-task1-npz,C,0,336.0973388671875,17.351545875744023,7;0;1;2;3,5
156,2,56,before_local,global,-1,1,permuted-mnist-task1-npz,C,0,364.562353515625,17.351545875744023,0;1;2;3;2,5
156,2,56,before_local,client,4,1,permuted-mnist-task1-npz,C,0,347.3211364746094,17.351545875744023,4,1
156,2,56,after_local,client,4,1,permuted-mnist-task1-npz,C,0,244.91534423828125,17.42772976042556,4,1
156,2,56,after_agg,global,-1,1,permuted-mnist-task1-npz,C,0,324.6936950683594,17.42772976042556,0;1;2;3;2,5
157,2,57,before_local,global,-1,1,permuted-mnist-task1-npz,C,0,307.9632995605469,17.42772976042556,1;0;3;4;1,5
157,2,57,before_local,client,1,1,permuted-mnist-task1-npz,C,0,255.96282958984375,17.42772976042556,0,1
157,2,57,after_local,client,1,1,permuted-mnist-task1-npz,C,0,222.73141479492188,17.48586470195338,0,1
157,2,57,after_agg,global,-1,1,permuted-mnist-task1-npz,C,0,242.88776245117188,17.48586470195338,1;0;3;4;1,5
158,2,58,before_local,global,-1,1,permuted-mnist-task1-npz,C,0,227.1488067626953,17.48586470195338,2;1;4;5;0,5
158,2,58,before_local,client,0,1,permuted-mnist-task1-npz,C,0,322.0850830078125,17.48586470195338,6,1
158,2,58,after_local,client,0,1,permuted-mnist-task1-npz,C,0,339.51434326171875,17.576220949258975,6,1
158,2,58,after_agg,global,-1,1,permuted-mnist-task1-npz,C,0,383.7325134277344,17.576220949258975,2;1;4;5;0,5
159,2,59,before_local,global,-1,1,permuted-mnist-task1-npz,C,0,389.2429565429687,17.576220949258975,3;0;0;6;5,5
159,2,59,before_local,client,0,1,permuted-mnist-task1-npz,C,0,279.0726318359375,17.576220949258975,1,1
159,2,59,after_local,client,0,1,permuted-mnist-task1-npz,C,0,313.5694274902344,17.622032888895422,1,1
159,2,59,after_agg,global,-1,1,permuted-mnist-task1-npz,C,0,438.4993041992187,17.622032888895422,3;0;0;6;5,5
