global_round,task_idx,round_in_task,dataset,client_id,old_task_idx,old_dataset,exp_id,run_seed,global_acc_old_task,personalized_acc_old_task,delta_pers,test_samples
205,2,5,cifar100-cl4-task2-npz,4,1,cifar100-cl4-task1-npz,D,0,0.18840579710144928,0.13768115942028986,-0.050724637681159424,138
205,2,5,cifar100-cl4-task2-npz,4,0,OLD_TASKS_MEAN,D,0,nan,nan,-0.050724637681159424,0
205,2,5,cifar100-cl4-task2-npz,3,1,cifar100-cl4-task1-npz,D,0,0.13366336633663367,0.07425742574257425,-0.05940594059405942,202
205,2,5,cifar100-cl4-task2-npz,3,0,OLD_TASKS_MEAN,D,0,nan,nan,-0.05940594059405942,0
205,2,5,cifar100-cl4-task2-npz,2,1,cifar100-cl4-task1-npz,D,0,0.46564885496183206,0.5190839694656488,0.05343511450381677,393
205,2,5,cifar100-cl4-task2-npz,2,0,OLD_TASKS_MEAN,D,0,nan,nan,0.05343511450381677,0
205,2,5,cifar100-cl4-task2-npz,1,1,cifar100-cl4-task1-npz,D,0,0.16194331983805668,0.10121457489878542,-0.06072874493927126,247
205,2,5,cifar100-cl4-task2-npz,1,0,OLD_TASKS_MEAN,D,0,nan,nan,-0.06072874493927126,0
205,2,5,cifar100-cl4-task2-npz,0,1,cifar100-cl4-task1-npz,D,0,0.23140495867768596,0.2024793388429752,-0.02892561983471076,242
205,2,5,cifar100-cl4-task2-npz,0,0,OLD_TASKS_MEAN,D,0,nan,nan,-0.02892561983471076,0
206,2,6,cifar100-cl4-task2-npz,4,1,cifar100-cl4-task1-npz,D,0,0.15942028985507245,0.10144927536231885,-0.0579710144927536,138
206,2,6,cifar100-cl4-task2-npz,4,0,OLD_TASKS_MEAN,D,0,nan,nan,-0.0579710144927536,0
206,2,6,cifar100-cl4-task2-npz,2,1,cifar100-cl4-task1-npz,D,0,0.4351145038167939,0.4732824427480916,0.03816793893129772,393
206,2,6,cifar100-cl4-task2-npz,2,0,OLD_TASKS_MEAN,D,0,nan,nan,0.03816793893129772,0
206,2,6,cifar100-cl4-task2-npz,1,1,cifar100-cl4-task1-npz,D,0,0.15384615384615385,0.048582995951417005,-0.10526315789473685,247
206,2,6,cifar100-cl4-task2-npz,1,0,OLD_TASKS_MEAN,D,0,nan,nan,-0.10526315789473685,0
206,2,6,cifar100-cl4-task2-npz,0,1,cifar100-cl4-task1-npz,D,0,0.2190082644628099,0.11983471074380166,-0.09917355371900825,242
206,2,6,cifar100-cl4-task2-npz,0,0,OLD_TASKS_MEAN,D,0,nan,nan,-0.09917355371900825,0
206,2,6,cifar100-cl4-task2-npz,3,1,cifar100-cl4-task1-npz,D,0,0.10396039603960396,0.04950495049504951,-0.05445544554455445,202
206,2,6,cifar100-cl4-task2-npz,3,0,OLD_TASKS_MEAN,D,0,nan,nan,-0.05445544554455445,0
207,2,7,cifar100-cl4-task2-npz,0,1,cifar100-cl4-task1-npz,D,0,0.2066115702479339,0.09090909090909091,-0.11570247933884298,242
207,2,7,cifar100-cl4-task2-npz,0,0,OLD_TASKS_MEAN,D,0,nan,nan,-0.11570247933884298,0
207,2,7,cifar100-cl4-task2-npz,4,1,cifar100-cl4-task1-npz,D,0,0.13768115942028986,0.08695652173913043,-0.050724637681159424,138
207,2,7,cifar100-cl4-task2-npz,4,0,OLD_TASKS_MEAN,D,0,nan,nan,-0.050724637681159424,0
207,2,7,cifar100-cl4-task2-npz,3,1,cifar100-cl4-task1-npz,D,0,0.06930693069306931,0.039603960396039604,-0.02970297029702971,202
207,2,7,cifar100-cl4-task2-npz,3,0,OLD_TASKS_MEAN,D,0,nan,nan,-0.02970297029702971,0
207,2,7,cifar100-cl4-task2-npz,1,1,cifar100-cl4-task1-npz,D,0,0.1417004048582996,0.048582995951417005,-0.0931174089068826,247
207,2,7,cifar100-cl4-task2-npz,1,0,OLD_TASKS_MEAN,D,0,nan,nan,-0.0931174089068826,0
207,2,7,cifar100-cl4-task2-npz,2,1,cifar100-cl4-task1-npz,D,0,0.3944020356234097,0.4351145038167939,0.0407124681933842,393
207,2,7,cifar100-cl4-task2-npz,2,0,OLD_TASKS_MEAN,D,0,nan,nan,0.0407124681933842,0
208,2,8,cifar100-cl4-task2-npz,4,1,cifar100-cl4-task1-npz,D,0,0.13768115942028986,0.07246376811594203,-0.06521739130434782,138
208,2,8,cifar100-cl4-task2-npz,4,0,OLD_TASKS_MEAN,D,0,nan,nan,-0.06521739130434782,0
208,2,8,cifar100-cl4-task2-npz,2,1,cifar100-cl4-task1-npz,D,0,0.37659033078880405,0.3994910941475827,0.022900763358778664,393
208,2,8,cifar100-cl4-task2-npz,2,0,OLD_TASKS_MEAN,D,0,nan,nan,0.022900763358778664,0
208,2,8,cifar100-cl4-task2-npz,0,1,cifar100-cl4-task1-npz,D,0,0.1859504132231405,0.05371900826446281,-0.1322314049586777,242
208,2,8,cifar100-cl4-task2-npz,0,0,OLD_TASKS_MEAN,D,0,nan,nan,-0.1322314049586777,0
208,2,8,cifar100-cl4-task2-npz,3,1,cifar100-cl4-task1-npz,D,0,0.054455445544554455,0.0297029702970297,-0.024752475247524754,202
208,2,8,cifar100-cl4-task2-npz,3,0,OLD_TASKS_MEAN,D,0,nan,nan,-0.024752475247524754,0
208,2,8,cifar100-cl4-task2-npz,1,1,cifar100-cl4-task1-npz,D,0,0.1214574898785425,0.032388663967611336,-0.08906882591093117,247
208,2,8,cifar100-cl4-task2-npz,1,0,OLD_TASKS_MEAN,D,0,nan,nan,-0.08906882591093117,0
209,2,9,cifar100-cl4-task2-npz,4,1,cifar100-cl4-task1-npz,D,0,0.12318840579710146,0.06521739130434782,-0.05797101449275363,138
209,2,9,cifar100-cl4-task2-npz,4,0,OLD_TASKS_MEAN,D,0,nan,nan,-0.05797101449275363,0
209,2,9,cifar100-cl4-task2-npz,3,1,cifar100-cl4-task1-npz,D,0,0.04455445544554455,0.024752475247524754,-0.0198019801980198,202
209,2,9,cifar100-cl4-task2-npz,3,0,OLD_TASKS_MEAN,D,0,nan,nan,-0.0198019801980198,0
209,2,9,cifar100-cl4-task2-npz,2,1,cifar100-cl4-task1-npz,D,0,0.3384223918575064,0.36895674300254455,0.030534351145038163,393
209,2,9,cifar100-cl4-task2-npz,2,0,OLD_TASKS_MEAN,D,0,nan,nan,0.030534351145038163,0
209,2,9,cifar100-cl4-task2-npz,0,1,cifar100-cl4-task1-npz,D,0,0.17355371900826447,0.05785123966942149,-0.11570247933884298,242
209,2,9,cifar100-cl4-task2-npz,0,0,OLD_TASKS_MEAN,D,0,nan,nan,-0.11570247933884298,0
209,2,9,cifar100-cl4-task2-npz,1,1,cifar100-cl4-task1-npz,D,0,0.10931174089068826,0.008097165991902834,-0.10121457489878544,247
209,2,9,cifar100-cl4-task2-npz,1,0,OLD_TASKS_MEAN,D,0,nan,nan,-0.10121457489878544,0
210,2,10,cifar100-cl4-task2-npz,0,1,cifar100-cl4-task1-npz,D,0,0.1652892561983471,0.045454545454545456,-0.11983471074380166,242
210,2,10,cifar100-cl4-task2-npz,0,0,OLD_TASKS_MEAN,D,0,nan,nan,-0.11983471074380166,0
210,2,10,cifar100-cl4-task2-npz,3,1,cifar100-cl4-task1-npz,D,0,0.04455445544554455,0.024752475247524754,-0.0198019801980198,202
210,2,10,cifar100-cl4-task2-npz,3,0,OLD_TASKS_MEAN,D,0,nan,nan,-0.0198019801980198,0
210,2,10,cifar100-cl4-task2-npz,1,1,cifar100-cl4-task1-npz,D,0,0.09716599190283401,0.004048582995951417,-0.0931174089068826,247
210,2,10,cifar100-cl4-task2-npz,1,0,OLD_TASKS_MEAN,D,0,nan,nan,-0.0931174089068826,0
210,2,10,cifar100-cl4-task2-npz,2,1,cifar100-cl4-task1-npz,D,0,0.3104325699745547,0.33078880407124683,0.020356234096692127,393
210,2,10,cifar100-cl4-task2-npz,2,0,OLD_TASKS_MEAN,D,0,nan,nan,0.020356234096692127,0
210,2,10,cifar100-cl4-task2-npz,4,1,cifar100-cl4-task1-npz,D,0,0.12318840579710146,0.043478260869565216,-0.07971014492753624,138
210,2,10,cifar100-cl4-task2-npz,4,0,OLD_TASKS_MEAN,D,0,nan,nan,-0.07971014492753624,0
211,2,11,cifar100-cl4-task2-npz,1,1,cifar100-cl4-task1-npz,D,0,0.08097165991902834,0.004048582995951417,-0.07692307692307693,247
211,2,11,cifar100-cl4-task2-npz,1,0,OLD_TASKS_MEAN,D,0,nan,nan,-0.07692307692307693,0
211,2,11,cifar100-cl4-task2-npz,3,1,cifar100-cl4-task1-npz,D,0,0.034653465346534656,0.009900990099009901,-0.024752475247524754,202
211,2,11,cifar100-cl4-task2-npz,3,0,OLD_TASKS_MEAN,D,0,nan,nan,-0.024752475247524754,0
211,2,11,cifar100-cl4-task2-npz,2,1,cifar100-cl4-task1-npz,D,0,0.26717557251908397,0.2697201017811705,0.0025445292620865367,393
