global_round,task_idx,round_in_task,dataset,client_id,exp_id,run_seed,probe_status,probe_batch_offset,probe_batch_count,probe_seed,probe_steps,probe_batch_size,grad_alignment,update_alignment,risk_gap_loss_after_P_minus_G,risk_gap_loss_delta_P_minus_G,top_eig_proj_gap_P_minus_G,top_eig_enabled,G_loss_before,G_loss_after,G_loss_delta,G_mean_step_loss,G_U_norm,G_U_P_norm,G_U_S_norm,G_U_P_ratio,G_top_eigval,G_top_eig_proj_abs,G_top_eig_proj_ratio,P_loss_before,P_loss_after,P_loss_delta,P_mean_step_loss,P_U_norm,P_U_P_norm,P_U_S_norm,P_U_P_ratio,P_top_eigval,P_top_eig_proj_abs,P_top_eig_proj_ratio
201,2,1,cifar100-cl4-task2-npz,1,B,0,ok,1,5,2012281,5,64,0.9999999999999998,0.9999999694960032,1.4925003052113084e-05,1.4925003057442154e-05,-0.14520409631518416,1,39.60967254638672,2.8316107273101805,-36.77806181907654,18.09598026275635,2.3164241839429494,0.989815745986884,2.0942984001694187,0.4273033207163385,341.48223876953125,0.22552647034451925,0.09735984848885376,39.60967254638672,2.8316256523132326,-36.77804689407348,18.096008491516113,2.316418369261107,0.9898171327622548,2.0942913133422,0.42730499200693184,332.9764099121094,0.08032237402933509,0.0346752798965341
201,2,1,cifar100-cl4-task2-npz,2,B,0,ok,3,5,2012379,5,64,0.9999999999999997,0.9999998861407261,7.429122924795806e-05,7.429122924662579e-05,-0.071446300906892,1,38.313298034667966,2.4170907497406007,-35.896207284927364,17.855823945999145,2.2109644153876653,0.9267475696144398,2.0073620969631385,0.4191598757375418,292.7350769042969,0.10199827529198557,0.0461329781598045,38.313298034667966,2.4171650409698486,-35.89613299369812,17.85586085319519,2.210961487803917,0.9267466044979262,2.0073593180105234,0.41915999424215084,328.69757080078125,0.030551974385093585,0.013818423761293828
201,2,1,cifar100-cl4-task2-npz,3,B,0,ok,5,5,2012477,5,64,0.9999999999999998,0.9999999499219628,-5.388259887606495e-06,-5.388259886274227e-06,0.001324391234062805,1,38.91485824584961,2.5177923679351806,-36.39706587791443,17.939468002319337,2.2656517620448366,1.0188151571243644,2.0236584648775415,0.4496786197206209,606.057861328125,0.07508939959391255,0.0331425481748115,38.91485824584961,2.517786979675293,-36.397071266174315,17.93950490951538,2.2656442328342736,1.0188151556389142,2.0236500360525924,0.44968011344126524,606.309814453125,0.07641379082797535,0.03372721075288177
201,2,1,cifar100-cl4-task2-npz,0,B,0,ok,1,5,2012187,5,64,0.9999999999999999,0.9999999533023964,-1.9383430481134667e-05,-1.9383430483799202e-05,0.2052965778816147,1,40.15219573974609,1.9487181663513184,-38.20347757339477,17.660143089294433,2.362775179585035,1.0123321548566746,2.134921581114008,0.42845047789694407,374.75164794921875,0.32575819311801335,0.1378711931511138,40.15219573974609,1.9486987829208373,-38.203496956825255,17.6601665019989,2.3627817090990666,1.0123325681563797,2.1349286115238173,0.4284494688008888,442.07373046875,0.5310547709996281,0.22475857733637597
201,2,1,cifar100-cl4-task2-npz,4,B,0,ok,6,5,2012576,5,64,0.9999999999999998,0.999999175673503,-3.2234191894353614e-05,-3.223419189168908e-05,-0.08538797489659675,1,42.22111511230469,3.128370189666748,-39.09274492263794,19.395729541778564,2.395091203578123,0.8524873889983438,2.238241971962837,0.35593107591244233,430.7802734375,0.27030082643257547,0.11285638180202315,42.22111511230469,3.1283379554748536,-39.09277715682983,19.395571422576904,2.395123762072856,0.8524850454278493,2.2382777046130595,0.3559252590311707,443.9822082519531,0.18491285153597872,0.07720401367811594
202,2,2,cifar100-cl4-task2-npz,0,B,0,ok,6,5,2022191,5,64,1.0,0.99999755087272,0.0002276897430419922,0.0002276897430419922,-0.0630971415761477,1,4.043113756179809,3.2585166931152343,-0.7845970630645751,3.874074411392212,0.20829629656120877,0.11949187916724936,0.17061370980725585,0.5736630038045948,9.149601936340332,0.0757044316639125,0.3634463219084212,4.043113756179809,3.2587443828582763,-0.7843693733215331,3.874095344543457,0.2082554321698796,0.1194902726132514,0.17056494299554698,0.5737678550214536,9.648371696472168,0.012607290087764803,0.06053770468315541
202,2,2,cifar100-cl4-task2-npz,3,B,0,ok,3,5,2022483,5,64,1.0,0.9999996280918863,3.0040740965908697e-06,3.0040740965908697e-06,-0.012158840121959807,1,3.892842721939087,3.183050584793091,-0.7097921371459961,3.730539083480835,0.20114854294952028,0.11944231740699628,0.1618464369183374,0.59380155409019,8.21054744720459,0.04353787454576863,0.2164467069906446,3.892842721939087,3.1830535888671876,-0.7097891330718995,3.730542850494385,0.20114782931868155,0.1194421673096839,0.1618456607635278,0.593802914571134,8.266820907592773,0.03137903442380882,0.1560001008674883
202,2,2,cifar100-cl4-task2-npz,1,B,0,ok,2,5,2022290,5,64,0.9999999999999997,0.9999999754507187,-1.3971328735262745e-05,-1.3971328735262745e-05,0.03609886904456305,1,3.9231072902679442,2.981070804595947,-0.9420364856719972,3.7164393424987794,0.2277928445671729,0.12762301346981725,0.18868478070286177,0.5602590973028688,11.068470001220703,0.10657662737878196,0.46786720653063707,3.9231072902679442,2.981056833267212,-0.9420504570007324,3.7164375305175783,0.22779434448908162,0.1276232894043515,0.18868640487015362,0.560256619583935,11.441813468933105,0.142675496423345,0.6263356440706018
202,2,2,cifar100-cl4-task2-npz,4,B,0,ok,2,5,2022582,5,64,1.0,0.9999998627608493,3.862380981267677e-06,3.862380981267677e-06,0.06131213073716911,1,3.9588597774505616,3.397166919708252,-0.5616928577423095,3.8278775215148926,0.1830294276733051,0.0898690894145835,0.15944691330411892,0.4910089626379787,6.773467540740967,0.008957844743994995,0.04894216866521455,3.9588597774505616,3.3971707820892334,-0.5616889953613282,3.827877140045166,0.18302956466933418,0.08986914106815709,0.15944704144861913,0.49100887733643434,6.1959428787231445,0.07026997548116411,0.3839274792559381
202,2,2,cifar100-cl4-task2-npz,2,B,0,ok,1,5,2022389,5,64,1.0,0.9999999844074715,-1.0251998901367188e-05,-1.0251998901367188e-05,-0.06085354672923846,1,3.920925188064575,3.2215194702148438,-0.6994057178497313,3.744117021560669,0.20492470108484456,0.10313330868823503,0.1770809243078715,0.5032741692034074,7.135397911071777,0.0622914120386765,0.3039726609580055,3.920925188064575,3.2215092182159424,-0.6994159698486326,3.7441157341003417,0.2049285260807665,0.10313331602533664,0.17708534644982185,0.5032648113820252,6.8613972663879395,0.0014378653094380342,0.007016434431365826
