exp_dir,exp_code,global_round,old_task_idx,acc_mean,acc_std,num_seeds
A_Full_FedALA,A,315,0,0.8270481144343304,,1
A_Full_FedALA,A,316,0,0.8270481144343304,,1
A_Full_FedALA,A,317,0,0.8274815778066753,,1
A_Full_FedALA,A,318,0,0.8270481144343304,,1
A_Full_FedALA,A,319,0,0.8266146510619853,,1
A_Full_FedALA,A,320,0,0.8266146510619853,,1
A_Full_FedALA,A,321,0,0.8261811876896402,,1
A_Full_FedALA,A,322,0,0.8248807975726051,,1
A_Full_FedALA,A,323,0,0.8248807975726051,,1
A_Full_FedALA,A,324,0,0.8244473342002601,,1
A_Full_FedALA,A,325,0,0.824013870827915,,1
A_Full_FedALA,A,326,0,0.824013870827915,,1
A_Full_FedALA,A,327,0,0.824013870827915,,1
A_Full_FedALA,A,328,0,0.82358040745557,,1
A_Full_FedALA,A,329,0,0.823146944083225,,1
A_Full_FedALA,A,330,0,0.823146944083225,,1
A_Full_FedALA,A,331,0,0.823146944083225,,1
A_Full_FedALA,A,332,0,0.8222800173385348,,1
A_Full_FedALA,A,333,0,0.8218465539661899,,1
A_Full_FedALA,A,334,0,0.8209796272214998,,1
A_Full_FedALA,A,335,0,0.8209796272214998,,1
A_Full_FedALA,A,336,0,0.8205461638491548,,1
A_Full_FedALA,A,337,0,0.8201127004768097,,1
A_Full_FedALA,A,338,0,0.8201127004768097,,1
A_Full_FedALA,A,339,0,0.8196792371044647,,1
A_Full_FedALA,A,340,0,0.8196792371044647,,1
A_Full_FedALA,A,341,0,0.8196792371044647,,1
A_Full_FedALA,A,342,0,0.8196792371044647,,1
A_Full_FedALA,A,343,0,0.8192457737321196,,1
A_Full_FedALA,A,344,0,0.8192457737321196,,1
A_Full_FedALA,A,345,0,0.8196792371044647,,1
A_Full_FedALA,A,346,0,0.8196792371044647,,1
A_Full_FedALA,A,347,0,0.8196792371044647,,1
A_Full_FedALA,A,348,0,0.8196792371044647,,1
A_Full_FedALA,A,349,0,0.8196792371044647,,1
A_Full_FedALA,A,350,0,0.8196792371044647,,1
A_Full_FedALA,A,351,0,0.8196792371044647,,1
A_Full_FedALA,A,352,0,0.8196792371044647,,1
A_Full_FedALA,A,353,0,0.8192457737321196,,1
A_Full_FedALA,A,354,0,0.8188123103597746,,1
A_Full_FedALA,A,355,0,0.8183788469874296,,1
A_Full_FedALA,A,356,0,0.8183788469874296,,1
A_Full_FedALA,A,357,0,0.8179453836150845,,1
A_Full_FedALA,A,358,0,0.8179453836150845,,1
A_Full_FedALA,A,359,0,0.8179453836150845,,1
A_Full_FedALA,A,360,0,0.8170784568703945,,1
A_Full_FedALA,A,361,0,0.8170784568703945,,1
A_Full_FedALA,A,362,0,0.8166449934980494,,1
A_Full_FedALA,A,363,0,0.8166449934980494,,1
A_Full_FedALA,A,364,0,0.8166449934980494,,1
A_Full_FedALA,A,365,0,0.8166449934980494,,1
A_Full_FedALA,A,366,0,0.8157780667533593,,1
A_Full_FedALA,A,367,0,0.8157780667533593,,1
A_Full_FedALA,A,368,0,0.8157780667533593,,1
A_Full_FedALA,A,369,0,0.8157780667533593,,1
A_Full_FedALA,A,370,0,0.8157780667533593,,1
A_Full_FedALA,A,371,0,0.8162115301257044,,1
A_Full_FedALA,A,372,0,0.8162115301257044,,1
A_Full_FedALA,A,373,0,0.8162115301257044,,1
A_Full_FedALA,A,374,0,0.8157780667533593,,1
A_Full_FedALA,A,375,0,0.8149111400086693,,1
A_Full_FedALA,A,376,0,0.8144776766363242,,1
A_Full_FedALA,A,377,0,0.8149111400086693,,1
A_Full_FedALA,A,378,0,0.8149111400086693,,1
A_Full_FedALA,A,379,0,0.8149111400086693,,1
A_Full_FedALA,A,380,0,0.8149111400086693,,1
A_Full_FedALA,A,381,0,0.8149111400086693,,1
A_Full_FedALA,A,382,0,0.8149111400086693,,1
A_Full_FedALA,A,383,0,0.8149111400086693,,1
A_Full_FedALA,A,384,0,0.8149111400086693,,1
A_Full_FedALA,A,385,0,0.8144776766363242,,1
A_Full_FedALA,A,386,0,0.8144776766363242,,1
A_Full_FedALA,A,387,0,0.8144776766363242,,1
A_Full_FedALA,A,388,0,0.8144776766363242,,1
A_Full_FedALA,A,389,0,0.8140442132639792,,1
A_Full_FedALA,A,390,0,0.8136107498916342,,1
A_Full_FedALA,A,391,0,0.812743823146944,,1
A_Full_FedALA,A,392,0,0.812743823146944,,1
A_Full_FedALA,A,393,0,0.8123103597745991,,1
A_Full_FedALA,A,394,0,0.8123103597745991,,1
A_Full_FedALA,A,395,0,0.811876896402254,,1
A_Full_FedALA,A,396,0,0.811876896402254,,1
A_Full_FedALA,A,397,0,0.811876896402254,,1
A_Full_FedALA,A,398,0,0.811876896402254,,1
A_Full_FedALA,A,399,0,0.811876896402254,,1
A_Full_FedALA,A,400,0,0.811443433029909,,1
A_Full_FedALA,A,401,0,0.8966189856957087,,1
A_Full_FedALA,A,402,0,0.7490247074122236,,1
A_Full_FedALA,A,403,0,0.7457737321196359,,1
A_Full_FedALA,A,404,0,0.7139141742522757,,1
A_Full_FedALA,A,405,0,0.7100130039011703,,1
A_Full_FedALA,A,406,0,0.6963589076723017,,1
A_Full_FedALA,A,407,0,0.6924577373211963,,1
A_Full_FedALA,A,408,0,0.6868227134807109,,1
A_Full_FedALA,A,409,0,0.694408322496749,,1
A_Full_FedALA,A,410,0,0.7028608582574772,,1
A_Full_FedALA,A,411,0,0.7000433463372345,,1
A_Full_FedALA,A,412,0,0.6902904204594712,,1
A_Full_FedALA,A,413,0,0.6783701777199826,,1
A_Full_FedALA,A,414,0,0.6933246640658864,,1
A_Full_FedALA,A,415,0,0.6840052015604681,,1
A_Full_FedALA,A,416,0,0.6835717381881231,,1
A_Full_FedALA,A,417,0,0.6941915908105765,,1
A_Full_FedALA,A,418,0,0.6978760294755093,,1
A_Full_FedALA,A,419,0,0.6948417858690941,,1
A_Full_FedALA,A,420,0,0.6918075422626788,,1
A_Full_FedALA,A,421,0,0.6922410056350239,,1
A_Full_FedALA,A,422,0,0.6937581274382315,,1
A_Full_FedALA,A,423,0,0.6948417858690941,,1
A_Full_FedALA,A,424,0,0.6959254442999566,,1
A_Full_FedALA,A,425,0,0.6907238838318162,,1
A_Full_FedALA,A,426,0,0.6922410056350239,,1
A_Full_FedALA,A,427,0,0.6928912006935415,,1
A_Full_FedALA,A,428,0,0.692674469007369,,1
A_Full_FedALA,A,429,0,0.6928912006935414,,1
A_Full_FedALA,A,430,0,0.6928912006935414,,1
A_Full_FedALA,A,431,0,0.6915908105765063,,1
A_Full_FedALA,A,432,0,0.6922410056350239,,1
A_Full_FedALA,A,433,0,0.6913740788903338,,1
A_Full_FedALA,A,434,0,0.6915908105765063,,1
A_Full_FedALA,A,435,0,0.6915908105765063,,1
A_Full_FedALA,A,436,0,0.6922410056350239,,1
A_Full_FedALA,A,437,0,0.6907238838318162,,1
A_Full_FedALA,A,438,0,0.6907238838318162,,1
A_Full_FedALA,A,439,0,0.688556566970091,,1
A_Full_FedALA,A,440,0,0.6887732986562636,,1
A_Full_FedALA,A,441,0,0.6883398352839185,,1
A_Full_FedALA,A,442,0,0.6883398352839185,,1
A_Full_FedALA,A,443,0,0.6876896402254009,,1
A_Full_FedALA,A,444,0,0.6872561768530558,,1
A_Full_FedALA,A,445,0,0.687256176853056,,1
A_Full_FedALA,A,446,0,0.6872561768530558,,1
A_Full_FedALA,A,447,0,0.6870394451668833,,1
A_Full_FedALA,A,448,0,0.6863892501083658,,1
A_Full_FedALA,A,449,0,0.6868227134807109,,1
A_Full_FedALA,A,450,0,0.6866059817945384,,1
A_Full_FedALA,A,451,0,0.6872561768530558,,1
A_Full_FedALA,A,452,0,0.6868227134807109,,1
A_Full_FedALA,A,453,0,0.6863892501083658,,1
A_Full_FedALA,A,454,0,0.6868227134807109,,1
A_Full_FedALA,A,455,0,0.6866059817945384,,1
A_Full_FedALA,A,456,0,0.6868227134807109,,1
A_Full_FedALA,A,457,0,0.6859557867360209,,1
A_Full_FedALA,A,458,0,0.6861725184221933,,1
A_Full_FedALA,A,459,0,0.6859557867360209,,1
A_Full_FedALA,A,460,0,0.6855223233636758,,1
A_Full_FedALA,A,461,0,0.6855223233636758,,1
A_Full_FedALA,A,462,0,0.6855223233636758,,1
A_Full_FedALA,A,463,0,0.6857390550498483,,1
A_Full_FedALA,A,464,0,0.6855223233636758,,1
A_Full_FedALA,A,465,0,0.6855223233636758,,1
A_Full_FedALA,A,466,0,0.6855223233636758,,1
A_Full_FedALA,A,467,0,0.6853055916775033,,1
A_Full_FedALA,A,468,0,0.6848721283051582,,1
A_Full_FedALA,A,469,0,0.6846553966189857,,1
A_Full_FedALA,A,470,0,0.6846553966189857,,1
A_Full_FedALA,A,471,0,0.6848721283051582,,1
A_Full_FedALA,A,472,0,0.6848721283051582,,1
A_Full_FedALA,A,473,0,0.6846553966189857,,1
A_Full_FedALA,A,474,0,0.6848721283051582,,1
A_Full_FedALA,A,475,0,0.6844386649328131,,1
A_Full_FedALA,A,476,0,0.6848721283051582,,1
A_Full_FedALA,A,477,0,0.6846553966189857,,1
A_Full_FedALA,A,478,0,0.6844386649328131,,1
A_Full_FedALA,A,479,0,0.6844386649328131,,1
A_Full_FedALA,A,480,0,0.6842219332466406,,1
A_Full_FedALA,A,481,0,0.6835717381881231,,1
A_Full_FedALA,A,482,0,0.683138274815778,,1
A_Full_FedALA,A,483,0,0.6831382748157782,,1
A_Full_FedALA,A,484,0,0.6831382748157782,,1
A_Full_FedALA,A,485,0,0.6831382748157782,,1
A_Full_FedALA,A,486,0,0.6831382748157782,,1
A_Full_FedALA,A,487,0,0.6831382748157782,,1
A_Full_FedALA,A,488,0,0.6831382748157782,,1
A_Full_FedALA,A,489,0,0.6829215431296056,,1
A_Full_FedALA,A,490,0,0.6827048114434331,,1
A_Full_FedALA,A,491,0,0.6824880797572606,,1
A_Full_FedALA,A,492,0,0.6829215431296056,,1
A_Full_FedALA,A,493,0,0.6833550065019506,,1
A_Full_FedALA,A,494,0,0.6840052015604682,,1
A_Full_FedALA,A,495,0,0.6842219332466406,,1
A_Full_FedALA,A,496,0,0.6844386649328131,,1
A_Full_FedALA,A,497,0,0.6844386649328131,,1
A_Full_FedALA,A,498,0,0.6846553966189857,,1
A_Full_FedALA,A,499,0,0.6846553966189857,,1
A_Full_FedALA,A,500,0,0.6844386649328131,,1
A_Full_FedALA,A,501,0,0.6846553966189857,,1
A_Full_FedALA,A,502,0,0.6850888599913307,,1
A_Full_FedALA,A,503,0,0.6853055916775033,,1
A_Full_FedALA,A,504,0,0.6850888599913307,,1
A_Full_FedALA,A,505,0,0.6850888599913307,,1
A_Full_FedALA,A,506,0,0.6848721283051582,,1
A_Full_FedALA,A,507,0,0.6848721283051582,,1
A_Full_FedALA,A,508,0,0.6848721283051582,,1
A_Full_FedALA,A,509,0,0.6850888599913307,,1
A_Full_FedALA,A,510,0,0.6850888599913307,,1
A_Full_FedALA,A,511,0,0.6850888599913307,,1
A_Full_FedALA,A,512,0,0.6846553966189857,,1
A_Full_FedALA,A,513,0,0.6846553966189857,,1
A_Full_FedALA,A,514,0,0.6842219332466406,,1
A_Full_FedALA,A,515,0,0.6844386649328131,,1
A_Full_FedALA,A,516,0,0.6842219332466406,,1
A_Full_FedALA,A,517,0,0.6842219332466406,,1
A_Full_FedALA,A,518,0,0.6840052015604682,,1
A_Full_FedALA,A,519,0,0.6840052015604682,,1
A_Full_FedALA,A,520,0,0.6835717381881231,,1
A_Full_FedALA,A,521,0,0.6833550065019506,,1
A_Full_FedALA,A,522,0,0.6833550065019505,,1
A_Full_FedALA,A,523,0,0.6831382748157782,,1
A_Full_FedALA,A,524,0,0.6831382748157782,,1
A_Full_FedALA,A,525,0,0.6833550065019506,,1
A_Full_FedALA,A,526,0,0.6833550065019506,,1
A_Full_FedALA,A,527,0,0.683138274815778,,1
A_Full_FedALA,A,528,0,0.683138274815778,,1
A_Full_FedALA,A,529,0,0.6829215431296056,,1
A_Full_FedALA,A,530,0,0.6827048114434331,,1
A_Full_FedALA,A,531,0,0.682271348071088,,1
A_Full_FedALA,A,532,0,0.682271348071088,,1
A_Full_FedALA,A,533,0,0.681837884698743,,1
A_Full_FedALA,A,534,0,0.6816211530125704,,1
A_Full_FedALA,A,535,0,0.6816211530125704,,1
A_Full_FedALA,A,536,0,0.6816211530125704,,1
A_Full_FedALA,A,537,0,0.6814044213263979,,1
A_Full_FedALA,A,538,0,0.6814044213263979,,1
A_Full_FedALA,A,539,0,0.6814044213263979,,1
A_Full_FedALA,A,540,0,0.6814044213263979,,1
A_Full_FedALA,A,541,0,0.6807542262678803,,1
A_Full_FedALA,A,542,0,0.6807542262678803,,1
A_Full_FedALA,A,543,0,0.6807542262678803,,1
A_Full_FedALA,A,544,0,0.6807542262678803,,1
A_Full_FedALA,A,545,0,0.6803207628955353,,1
A_Full_FedALA,A,546,0,0.6801040312093628,,1
A_Full_FedALA,A,547,0,0.6801040312093628,,1
A_Full_FedALA,A,548,0,0.6803207628955353,,1
A_Full_FedALA,A,549,0,0.6803207628955353,,1
A_Full_FedALA,A,550,0,0.6803207628955353,,1
A_Full_FedALA,A,551,0,0.6803207628955353,,1
A_Full_FedALA,A,552,0,0.6798872995231904,,1
A_Full_FedALA,A,553,0,0.6798872995231904,,1
A_Full_FedALA,A,554,0,0.6798872995231904,,1
A_Full_FedALA,A,555,0,0.6798872995231904,,1
A_Full_FedALA,A,556,0,0.6796705678370178,,1
A_Full_FedALA,A,557,0,0.6798872995231903,,1
A_Full_FedALA,A,558,0,0.6798872995231903,,1
A_Full_FedALA,A,559,0,0.6796705678370177,,1
A_Full_FedALA,A,560,0,0.6796705678370178,,1
A_Full_FedALA,A,561,0,0.6798872995231904,,1
A_Full_FedALA,A,562,0,0.6796705678370178,,1
A_Full_FedALA,A,563,0,0.6796705678370178,,1
A_Full_FedALA,A,564,0,0.6796705678370178,,1
A_Full_FedALA,A,565,0,0.6796705678370178,,1
A_Full_FedALA,A,566,0,0.6794538361508453,,1
A_Full_FedALA,A,567,0,0.6794538361508453,,1
A_Full_FedALA,A,568,0,0.6794538361508453,,1
A_Full_FedALA,A,569,0,0.6794538361508453,,1
A_Full_FedALA,A,570,0,0.6792371044646728,,1
A_Full_FedALA,A,571,0,0.6792371044646728,,1
A_Full_FedALA,A,572,0,0.6790203727785002,,1
A_Full_FedALA,A,573,0,0.6790203727785002,,1
A_Full_FedALA,A,574,0,0.6790203727785002,,1
A_Full_FedALA,A,575,0,0.6790203727785002,,1
A_Full_FedALA,A,576,0,0.6790203727785002,,1
A_Full_FedALA,A,577,0,0.6790203727785002,,1
A_Full_FedALA,A,578,0,0.6788036410923277,,1
A_Full_FedALA,A,579,0,0.6790203727785002,,1
A_Full_FedALA,A,580,0,0.6790203727785002,,1
A_Full_FedALA,A,581,0,0.6790203727785002,,1
A_Full_FedALA,A,582,0,0.6790203727785002,,1
A_Full_FedALA,A,583,0,0.6790203727785002,,1
A_Full_FedALA,A,584,0,0.6790203727785002,,1
A_Full_FedALA,A,585,0,0.6790203727785002,,1
A_Full_FedALA,A,586,0,0.6785869094061552,,1
A_Full_FedALA,A,587,0,0.6785869094061552,,1
A_Full_FedALA,A,588,0,0.6785869094061552,,1
A_Full_FedALA,A,589,0,0.6783701777199826,,1
A_Full_FedALA,A,590,0,0.6783701777199826,,1
A_Full_FedALA,A,591,0,0.6783701777199826,,1
A_Full_FedALA,A,592,0,0.6783701777199826,,1
A_Full_FedALA,A,593,0,0.6785869094061552,,1
A_Full_FedALA,A,594,0,0.6785869094061552,,1
A_Full_FedALA,A,595,0,0.6785869094061552,,1
A_Full_FedALA,A,596,0,0.6788036410923277,,1
A_Full_FedALA,A,597,0,0.6788036410923277,,1
A_Full_FedALA,A,598,0,0.6788036410923277,,1
A_Full_FedALA,A,599,0,0.6788036410923277,,1
A_Full_FedALA,A,600,0,0.6788036410923277,,1
A_Full_FedALA,A,601,0,0.7745990463805809,,1
A_Full_FedALA,A,602,0,0.7331310504262389,,1
A_Full_FedALA,A,603,0,0.6897847131917353,,1
A_Full_FedALA,A,604,0,0.7091460771564803,,1
A_Full_FedALA,A,605,0,0.7001878341280161,,1
A_Full_FedALA,A,606,0,0.7038000288975582,,1
A_Full_FedALA,A,607,0,0.7000433463372345,,1
A_Full_FedALA,A,608,0,0.7007657852911429,,1
A_Full_FedALA,A,609,0,0.7064008091316284,,1
A_Full_FedALA,A,610,0,0.6993209073833261,,1
A_Full_FedALA,A,611,0,0.6897847131917353,,1
A_Full_FedALA,A,612,0,0.6879063719115734,,1
A_Full_FedALA,A,613,0,0.6827048114434331,,1
A_Full_FedALA,A,614,0,0.6660887155035399,,1
A_Full_FedALA,A,615,0,0.6751914463227857,,1
A_Full_FedALA,A,616,0,0.6659442277127582,,1
A_Full_FedALA,A,617,0,0.6673891056205751,,1
A_Full_FedALA,A,618,0,0.6701343736454269,,1
A_Full_FedALA,A,619,0,0.6715792515532438,,1
A_Full_FedALA,A,620,0,0.6702788614362086,,1
A_Full_FedALA,A,621,0,0.675046958532004,,1
A_Full_FedALA,A,622,0,0.6747579829504406,,1
A_Full_FedALA,A,623,0,0.6684005201560468,,1
A_Full_FedALA,A,624,0,0.6737465684149689,,1
A_Full_FedALA,A,625,0,0.6734575928334056,,1
A_Full_FedALA,A,626,0,0.6689784713191735,,1
A_Full_FedALA,A,627,0,0.672301690507152,,1
A_Full_FedALA,A,628,0,0.6730241294610605,,1
A_Full_FedALA,A,629,0,0.6764918364398209,,1
A_Full_FedALA,A,630,0,0.6766363242306026,,1
A_Full_FedALA,A,631,0,0.6779367143476377,,1
A_Full_FedALA,A,632,0,0.6772142753937292,,1
A_Full_FedALA,A,633,0,0.6783701777199828,,1
A_Full_FedALA,A,634,0,0.677792226556856,,1
A_Full_FedALA,A,635,0,0.6776477387660743,,1
A_Full_FedALA,A,636,0,0.6763473486490392,,1
A_Full_FedALA,A,637,0,0.6769252998121659,,1
A_Full_FedALA,A,638,0,0.6772142753937292,,1
A_Full_FedALA,A,639,0,0.6792371044646727,,1
A_Full_FedALA,A,640,0,0.6788036410923276,,1
A_Full_FedALA,A,641,0,0.6793815922554544,,1
A_Full_FedALA,A,642,0,0.6806819823724896,,1
A_Full_FedALA,A,643,0,0.6802485190001445,,1
A_Full_FedALA,A,644,0,0.6812599335356163,,1
A_Full_FedALA,A,645,0,0.6808264701632712,,1
A_Full_FedALA,A,646,0,0.6811154457448346,,1
A_Full_FedALA,A,647,0,0.6812599335356162,,1
A_Full_FedALA,A,648,0,0.6821268602803063,,1
A_Full_FedALA,A,649,0,0.6815489091171796,,1
A_Full_FedALA,A,650,0,0.6815489091171796,,1
A_Full_FedALA,A,651,0,0.681837884698743,,1
A_Full_FedALA,A,652,0,0.6825603236526514,,1
A_Full_FedALA,A,653,0,0.683138274815778,,1
A_Full_FedALA,A,654,0,0.6832827626065597,,1
A_Full_FedALA,A,655,0,0.6835717381881231,,1
A_Full_FedALA,A,656,0,0.6834272503973414,,1
A_Full_FedALA,A,657,0,0.6832827626065597,,1
A_Full_FedALA,A,658,0,0.6829937870249964,,1
A_Full_FedALA,A,659,0,0.6832827626065597,,1
A_Full_FedALA,A,660,0,0.683138274815778,,1
A_Full_FedALA,A,661,0,0.6835717381881231,,1
A_Full_FedALA,A,662,0,0.6834272503973414,,1
A_Full_FedALA,A,663,0,0.6834272503973414,,1
A_Full_FedALA,A,664,0,0.6834272503973414,,1
A_Full_FedALA,A,665,0,0.6840052015604682,,1
A_Full_FedALA,A,666,0,0.6837162259789048,,1
A_Full_FedALA,A,667,0,0.6842941771420316,,1
A_Full_FedALA,A,668,0,0.6844386649328132,,1
A_Full_FedALA,A,669,0,0.6848721283051583,,1
A_Full_FedALA,A,670,0,0.68501661609594,,1
A_Full_FedALA,A,671,0,0.68501661609594,,1
A_Full_FedALA,A,672,0,0.6851611038867217,,1
A_Full_FedALA,A,673,0,0.6847276405143766,,1
A_Full_FedALA,A,674,0,0.6847276405143766,,1
A_Full_FedALA,A,675,0,0.6848721283051583,,1
A_Full_FedALA,A,676,0,0.6847276405143766,,1
A_Full_FedALA,A,677,0,0.6845831527235949,,1
A_Full_FedALA,A,678,0,0.6853055916775034,,1
A_Full_FedALA,A,679,0,0.6851611038867217,,1
A_Full_FedALA,A,680,0,0.6847276405143766,,1
A_Full_FedALA,A,681,0,0.6847276405143766,,1
A_Full_FedALA,A,682,0,0.6845831527235949,,1
A_Full_FedALA,A,683,0,0.6845831527235949,,1
A_Full_FedALA,A,684,0,0.6842941771420316,,1
A_Full_FedALA,A,685,0,0.6845831527235949,,1
A_Full_FedALA,A,686,0,0.6842941771420316,,1
A_Full_FedALA,A,687,0,0.6844386649328132,,1
A_Full_FedALA,A,688,0,0.6842941771420316,,1
A_Full_FedALA,A,689,0,0.6840052015604682,,1
A_Full_FedALA,A,690,0,0.6840052015604682,,1
A_Full_FedALA,A,691,0,0.6840052015604682,,1
A_Full_FedALA,A,692,0,0.6837162259789048,,1
A_Full_FedALA,A,693,0,0.6837162259789048,,1
A_Full_FedALA,A,694,0,0.6835717381881231,,1
A_Full_FedALA,A,695,0,0.6837162259789048,,1
A_Full_FedALA,A,696,0,0.6835717381881231,,1
A_Full_FedALA,A,697,0,0.6835717381881231,,1
