global_round,task_idx,round_in_task,dataset,is_task_switch_round,is_switch_window_round,num_selected_clients,selected_client_ids,personalization_enabled,freeze_mask,probe_enabled_flag,probe_rows_logged,local_eval_rows_logged,acc_current_before,acc_current_after,delta_agg_current,acc_old_mean_before,acc_old_mean_after,delta_agg_old_mean,delta_pers_old_mean,delta_pers_old_std,pers_rows_logged,acc_before_json,acc_after_json,delta_agg_json,local_eval_global_acc_current_mean,local_eval_global_acc_current_std,local_eval_global_acc_current_wmean,local_eval_personalized_acc_current_mean,local_eval_personalized_acc_current_std,local_eval_personalized_acc_current_wmean,local_eval_delta_acc_current_mean,local_eval_delta_acc_current_std,local_eval_delta_acc_current_wmean,local_eval_global_acc_old_mean,local_eval_global_acc_old_std,local_eval_global_acc_old_wmean,local_eval_personalized_acc_old_mean,local_eval_personalized_acc_old_std,local_eval_personalized_acc_old_wmean,local_eval_delta_acc_old_mean,local_eval_delta_acc_old_std,local_eval_delta_acc_old_wmean,local_eval_global_acc_seen_mean,local_eval_global_acc_seen_std,local_eval_global_acc_seen_wmean,local_eval_personalized_acc_seen_mean,local_eval_personalized_acc_seen_std,local_eval_personalized_acc_seen_wmean,local_eval_delta_acc_seen_mean,local_eval_delta_acc_seen_std,local_eval_delta_acc_seen_wmean,local_eval_num_clients,local_eval_num_task_evals,probe_grad_alignment_mean,probe_update_alignment_mean,probe_top_eig_proj_gap_mean,probe_risk_gap_loss_after_mean,before_local_lambda_max_global_old_mean,before_local_opt_drift_global_old_mean,before_local_lambda_max_client_old_mean,before_local_opt_drift_client_old_mean,after_local_lambda_max_global_old_mean,after_local_opt_drift_global_old_mean,after_local_lambda_max_client_old_mean,after_local_opt_drift_client_old_mean,after_agg_lambda_max_global_old_mean,after_agg_opt_drift_global_old_mean,after_agg_lambda_max_client_old_mean,after_agg_opt_drift_client_old_mean,theory_rows_logged,update_norm_mean,update_norm_std,update_P_norm_mean,update_S_norm_mean,update_P_ratio_mean
543,3,143,permuted-mnist-task3-npz,0,0,5,2;1;3;0;4,1,freeze_P,0,0,15,0.9076723016905072,0.9076723016905072,0.0,0.5554833116601647,0.5552665799739922,-0.0002167316861725055,0.0,0.0,15,"{""1"": 0.49241439098396184, ""2"": 0.6185522323363676, ""3"": 0.9076723016905072}","{""1"": 0.4919809276116168, ""2"": 0.6185522323363676, ""3"": 0.9076723016905072}","{""1"": -0.000433463372345011, ""2"": 0.0, ""3"": 0.0}",0.9064507750591204,0.009202407090864987,0.9076723016905072,0.9064507750591204,0.009202407090864987,0.9076723016905072,0.0,0.0,0.0,0.5427776023376031,0.19832777957112432,0.5554833116601647,0.5427776023376031,0.19832777957112432,0.5554833116601647,0.0,0.0,0.0,0.6640019932447755,0.2358845892241802,0.6728796416702789,0.6640019932447755,0.2358845892241802,0.6728796416702789,0.0,0.0,0.0,5,15,nan,nan,nan,nan,1717.1837646484373,10.72515466098858,1768.955792236328,10.72515466098858,nan,nan,1233.1830154418944,10.73128630967175,1749.4162658691407,10.72941775036156,nan,nan,24,0.16499995216801425,0.03482102019765161,0.0,0.16499995216801425,0.0
544,3,144,permuted-mnist-task3-npz,0,0,5,3;0;2;1;4,1,freeze_P,0,0,15,0.9076723016905072,0.9076723016905072,0.0,0.5552665799739922,0.5548331166016471,-0.0004334633723450665,0.0,0.0,15,"{""1"": 0.4919809276116168, ""2"": 0.6185522323363676, ""3"": 0.9076723016905072}","{""1"": 0.49154746423927176, ""2"": 0.6181187689640225, ""3"": 0.9076723016905072}","{""1"": -0.0004334633723450665, ""2"": -0.0004334633723450665, ""3"": 0.0}",0.9064507750591204,0.009202407090864988,0.9076723016905072,0.9064507750591204,0.009202407090864988,0.9076723016905072,0.0,0.0,0.0,0.5427082349680138,0.19823714032607873,0.5552665799739922,0.5427082349680138,0.19823714032607873,0.5552665799739922,0.0,0.0,0.0,0.663955748331716,0.23585756216190862,0.6727351538794972,0.663955748331716,0.23585756216190862,0.6727351538794972,0.0,0.0,0.0,5,15,nan,nan,nan,nan,1798.733575439453,10.72941775036156,1885.8255187988282,10.72941775036156,nan,nan,1178.9600036621093,10.735502104231674,1804.228204345703,10.733645897627342,nan,nan,24,0.16431845316995725,0.034472350784175314,0.0,0.16431845316995725,0.0
545,3,145,permuted-mnist-task3-npz,0,0,5,3;2;4;1;0,1,freeze_P,0,0,15,0.9076723016905072,0.9076723016905072,0.0,0.5548331166016471,0.5546163849154746,-0.0002167316861725055,0.0,0.0,15,"{""1"": 0.49154746423927176, ""2"": 0.6181187689640225, ""3"": 0.9076723016905072}","{""1"": 0.49111400086692675, ""2"": 0.6181187689640225, ""3"": 0.9076723016905072}","{""1"": -0.000433463372345011, ""2"": 0.0, ""3"": 0.0}",0.9064507750591204,0.009202407090864988,0.9076723016905072,0.9064507750591204,0.009202407090864988,0.9076723016905072,0.0,0.0,0.0,0.5423426689302778,0.19785872383095776,0.5548331166016471,0.5423426689302778,0.19785872383095776,0.5548331166016471,0.0,0.0,0.0,0.6637120376398918,0.23577105805853132,0.6724461782979338,0.6637120376398918,0.23577105805853132,0.6724461782979338,0.0,0.0,0.0,5,15,nan,nan,nan,nan,1906.2189819335936,10.733645897627342,1871.7530944824218,10.733645897627342,nan,nan,1328.2050231933595,10.739680223089092,1911.6913513183595,10.737841966469132,nan,nan,24,0.163620185927631,0.03419270627531615,0.0,0.163620185927631,0.0
546,3,146,permuted-mnist-task3-npz,0,0,5,4;3;2;0;1,1,freeze_P,0,0,15,0.9076723016905072,0.9076723016905072,0.0,0.5546163849154746,0.5541829215431296,-0.000433463372345011,0.0,0.0,15,"{""1"": 0.49111400086692675, ""2"": 0.6181187689640225, ""3"": 0.9076723016905072}","{""1"": 0.4906805374945817, ""2"": 0.6176853055916776, ""3"": 0.9076723016905072}","{""1"": -0.0004334633723450665, ""2"": -0.00043346337234495547, ""3"": 0.0}",0.9064507750591204,0.009202407090864987,0.9076723016905072,0.9064507750591204,0.009202407090864987,0.9076723016905072,0.0,0.0,0.0,0.5421854362258753,0.19777671564271548,0.5546163849154746,0.5421854362258753,0.19777671564271548,0.5546163849154746,0.0,0.0,0.0,0.6636072158369569,0.23577915809830577,0.6723016905071522,0.6636072158369569,0.23577915809830577,0.6723016905071522,0.0,0.0,0.0,5,15,nan,nan,nan,nan,1815.438250732422,10.737841966469132,1831.0630676269532,10.737841966469132,nan,nan,1232.808885192871,10.743822221358403,1821.3275695800783,10.742006429187416,nan,nan,24,0.16291512213666884,0.0339190784313045,0.0,0.16291512213666884,0.0
547,3,147,permuted-mnist-task3-npz,0,0,5,4;3;1;2;0,1,freeze_P,0,0,15,0.9076723016905072,0.9076723016905072,0.0,0.5541829215431296,0.5539661898569571,-0.0002167316861725055,0.0,0.0,15,"{""1"": 0.4906805374945817, ""2"": 0.6176853055916776, ""3"": 0.9076723016905072}","{""1"": 0.49024707412223667, ""2"": 0.6176853055916776, ""3"": 0.9076723016905072}","{""1"": -0.000433463372345011, ""2"": 0.0, ""3"": 0.0}",0.9064507750591204,0.009202407090864987,0.9076723016905072,0.9064507750591204,0.009202407090864987,0.9076723016905072,0.0,0.0,0.0,0.5418198701881396,0.19748409753575386,0.5541829215431296,0.5418198701881396,0.19748409753575386,0.5541829215431296,0.0,0.0,0.0,0.6633635051451331,0.23574120913029598,0.6720127149255888,0.6633635051451331,0.23574120913029598,0.6720127149255888,0.0,0.0,0.0,5,15,nan,nan,nan,nan,1768.4169555664062,10.742006429187416,1723.4400207519532,10.742006429187416,nan,nan,1305.4331100463867,10.747950868453682,1774.6446105957032,10.746141006419752,nan,nan,24,0.16224326837686862,0.03358599370258061,0.0,0.16224326837686862,0.0
548,3,148,permuted-mnist-task3-npz,0,0,5,4;3;1;2;0,1,freeze_P,0,0,15,0.9076723016905072,0.9076723016905072,0.0,0.5539661898569571,0.5539661898569571,-2.7755575615628914e-17,0.0,0.0,15,"{""1"": 0.49024707412223667, ""2"": 0.6176853055916776, ""3"": 0.9076723016905072}","{""1"": 0.48981361074989166, ""2"": 0.6181187689640225, ""3"": 0.9076723016905072}","{""1"": -0.000433463372345011, ""2"": 0.00043346337234495547, ""3"": 0.0}",0.9064507750591204,0.009202407090864987,0.9076723016905072,0.9064507750591204,0.009202407090864987,0.9076723016905072,0.0,0.0,0.0,0.541667894504249,0.19762552352247056,0.5539661898569571,0.541667894504249,0.19762552352247056,0.5539661898569571,0.0,0.0,0.0,0.6632621880225393,0.2358724321100993,0.6718682271348071,0.6632621880225393,0.2358724321100993,0.6718682271348071,0.0,0.0,0.0,5,15,nan,nan,nan,nan,1921.8425537109374,10.746141006419752,1788.0187072753906,10.746141006419752,nan,nan,1224.3897216796875,10.752038108731714,1930.0866271972654,10.750249760701879,nan,nan,24,0.16156182401985628,0.033285873823334894,0.0,0.16156182401985628,0.0
549,3,149,permuted-mnist-task3-npz,0,0,5,2;3;0;4;1,1,freeze_P,0,0,15,0.9076723016905072,0.9081057650628522,0.0004334633723450665,0.5539661898569571,0.553532726484612,-0.00043346337234503873,0.0,0.0,15,"{""1"": 0.48981361074989166, ""2"": 0.6181187689640225, ""3"": 0.9076723016905072}","{""1"": 0.4889466840052016, ""2"": 0.6181187689640225, ""3"": 0.9081057650628522}","{""1"": -0.0008669267446900775, ""2"": 0.0, ""3"": 0.0004334633723450665}",0.9064507750591204,0.009202407090864987,0.9076723016905072,0.9064507750591204,0.009202407090864987,0.9076723016905072,0.0,0.0,0.0,0.5422595611709156,0.19779668868037897,0.5539661898569571,0.5422595611709156,0.19779668868037897,0.5539661898569571,0.0,0.0,0.0,0.6636566324669839,0.23576488140920365,0.6718682271348071,0.6636566324669839,0.23576488140920365,0.6718682271348071,0.0,0.0,0.0,5,15,nan,nan,nan,nan,1793.9149841308595,10.750249760701879,1863.2454223632812,10.750249760701879,nan,nan,1227.8064132690429,10.756103737639586,1799.103649902344,10.754327619430354,nan,nan,24,0.16091655402691402,0.033037877275719024,0.0,0.16091655402691402,0.0
550,3,150,permuted-mnist-task3-npz,0,0,5,0;2;1;3;4,1,freeze_P,0,0,15,0.9081057650628522,0.9085392284351972,0.00043346337234495547,0.553532726484612,0.5533159947984396,-0.00021673168617247773,0.0,0.0,15,"{""1"": 0.4889466840052016, ""2"": 0.6181187689640225, ""3"": 0.9081057650628522}","{""1"": 0.4889466840052016, ""2"": 0.6176853055916776, ""3"": 0.9085392284351972}","{""1"": 0.0, ""2"": -0.00043346337234495547, ""3"": 0.00043346337234495547}",0.9067547264269015,0.009099195239609848,0.9081057650628522,0.9067547264269015,0.009099195239609848,0.9081057650628522,0.0,0.0,0.0,0.5419450957621106,0.19763858393741612,0.553532726484612,0.5419450957621106,0.19763858393741612,0.553532726484612,0.0,0.0,0.0,0.6635483059837077,0.23588758586296293,0.6717237393440254,0.6635483059837077,0.23588758586296293,0.6717237393440254,0.0,0.0,0.0,5,15,nan,nan,nan,nan,1814.786083984375,10.754327619430354,1892.883721923828,10.754327619430354,nan,nan,1265.4905044555665,10.760140347983981,1819.0805908203124,10.75838081294511,nan,nan,24,0.16018912159944546,0.03272300343535798,0.0,0.16018912159944546,0.0
551,3,151,permuted-mnist-task3-npz,0,0,5,3;2;0;1;4,1,freeze_P,0,0,15,0.9085392284351972,0.9085392284351972,0.0,0.5533159947984396,0.553099263112267,-0.000216731686172561,0.0,0.0,15,"{""1"": 0.4889466840052016, ""2"": 0.6176853055916776, ""3"": 0.9085392284351972}","{""1"": 0.4880797572605115, ""2"": 0.6181187689640225, ""3"": 0.9085392284351972}","{""1"": -0.0008669267446900775, ""2"": 0.00043346337234495547, ""3"": 0.0}",0.907244922505333,0.009913624723900184,0.9085392284351972,0.907244922505333,0.009913624723900184,0.9085392284351972,0.0,0.0,0.0,0.5411398387415985,0.19703645797519417,0.5533159947984395,0.5411398387415985,0.19703645797519417,0.5533159947984395,0.0,0.0,0.0,0.6631748666628435,0.23600868609468675,0.6717237393440254,0.6631748666628435,0.23600868609468675,0.6717237393440254,0.0,0.0,0.0,5,15,nan,nan,nan,nan,1851.2667114257813,10.75838081294511,1887.7267272949218,10.75838081294511,nan,nan,1356.692694091797,10.76415094346379,1859.3118713378908,10.762400333371641,nan,nan,24,0.15960452051027746,0.03254510585034816,0.0,0.15960452051027746,0.0
552,3,152,permuted-mnist-task3-npz,0,0,5,1;4;0;2;3,1,freeze_P,0,0,15,0.9085392284351972,0.9085392284351972,0.0,0.553099263112267,0.5528825314260946,-0.0002167316861725055,0.0,0.0,15,"{""1"": 0.4880797572605115, ""2"": 0.6181187689640225, ""3"": 0.9085392284351972}","{""1"": 0.4872128305158214, ""2"": 0.6185522323363676, ""3"": 0.9085392284351972}","{""1"": -0.0008669267446900775, ""2"": 0.0004334633723450665, ""3"": 0.0}",0.907244922505333,0.009913624723900186,0.9085392284351972,0.907244922505333,0.009913624723900186,0.9085392284351972,0.0,0.0,0.0,0.5416306303533055,0.1974848593222564,0.553099263112267,0.5416306303533055,0.1974848593222564,0.553099263112267,0.0,0.0,0.0,0.6635020610706479,0.23608945552394695,0.6715792515532437,0.6635020610706479,0.23608945552394695,0.6715792515532437,0.0,0.0,0.0,5,15,nan,nan,nan,nan,1919.3377563476563,10.762400333371641,1821.3772521972655,10.762400333371641,nan,nan,1258.036865234375,10.768121976992214,1929.3640197753907,10.766393156038657,nan,nan,24,0.15895508258573668,0.03225984871597752,0.0,0.15895508258573668,0.0
553,3,153,permuted-mnist-task3-npz,0,0,5,1;4;0;3;2,1,freeze_P,0,0,15,0.9085392284351972,0.9085392284351972,0.0,0.5528825314260946,0.552665799739922,-0.00021673168617253324,0.0,0.0,15,"{""1"": 0.4872128305158214, ""2"": 0.6185522323363676, ""3"": 0.9085392284351972}","{""1"": 0.48677936714347636, ""2"": 0.6185522323363676, ""3"": 0.9085392284351972}","{""1"": -0.0004334633723450665, ""2"": 0.0, ""3"": 0.0}",0.907244922505333,0.009913624723900186,0.9085392284351972,0.907244922505333,0.009913624723900186,0.9085392284351972,0.0,0.0,0.0,0.541473397648903,0.19750479661694512,0.5528825314260944,0.541473397648903,0.19750479661694512,0.5528825314260944,0.0,0.0,0.0,0.6633972392677129,0.23615468677620324,0.671434763762462,0.6633972392677129,0.23615468677620324,0.671434763762462,0.0,0.0,0.0,5,15,nan,nan,nan,nan,1899.1079406738281,10.766393156038657,1888.174755859375,10.766393156038657,nan,nan,1253.1240509033203,10.772082965952439,1905.1727661132813,10.770361860748086,nan,nan,24,0.1583549241751731,0.03209825994584092,0.0,0.1583549241751731,0.0
554,3,154,permuted-mnist-task3-npz,0,0,5,1;2;3;0;4,1,freeze_P,0,0,15,0.9085392284351972,0.9085392284351972,0.0,0.552665799739922,0.5524490680537495,-0.00021673168617253324,0.0,0.0,15,"{""1"": 0.48677936714347636, ""2"": 0.6185522323363676, ""3"": 0.9085392284351972}","{""1"": 0.48677936714347636, ""2"": 0.6181187689640225, ""3"": 0.9085392284351972}","{""1"": 0.0, ""2"": -0.0004334633723450665, ""3"": 0.0}",0.907244922505333,0.009913624723900184,0.9085392284351972,0.907244922505333,0.009913624723900184,0.9085392284351972,0.0,0.0,0.0,0.5413161649445005,0.19743196682677733,0.552665799739922,0.5413161649445005,0.19743196682677733,0.552665799739922,0.0,0.0,0.0,0.663292417464778,0.2361682169405872,0.6712902759716803,0.663292417464778,0.2361682169405872,0.6712902759716803,0.0,0.0,0.0,5,15,nan,nan,nan,nan,1798.6677185058593,10.770361860748086,1973.8550231933593,10.770361860748086,nan,nan,1219.3405853271483,10.776002050515068,1804.779901123047,10.774297948436098,nan,nan,24,0.15775496269758027,0.031883607553447636,0.0,0.15775496269758027,0.0
555,3,155,permuted-mnist-task3-npz,0,0,5,2;4;3;1;0,1,freeze_P,0,0,15,0.9085392284351972,0.9085392284351972,0.0,0.5524490680537495,0.552665799739922,0.00021673168617253324,0.0,0.0,15,"{""1"": 0.48677936714347636, ""2"": 0.6181187689640225, ""3"": 0.9085392284351972}","{""1"": 0.4872128305158214, ""2"": 0.6181187689640225, ""3"": 0.9085392284351972}","{""1"": 0.0004334633723450665, ""2"": 0.0, ""3"": 0.0}",0.907244922505333,0.009913624723900186,0.9085392284351972,0.907244922505333,0.009913624723900186,0.9085392284351972,0.0,0.0,0.0,0.5411641892606098,0.19757304267336512,0.5524490680537495,0.5411641892606098,0.19757304267336512,0.5524490680537495,0.0,0.0,0.0,0.6631911003421843,0.23629917231217137,0.6711457881808988,0.6631911003421843,0.23629917231217137,0.6711457881808988,0.0,0.0,0.0,5,15,nan,nan,nan,nan,1862.6460510253908,10.774297948436098,1793.2226318359376,10.774297948436097,nan,nan,1345.0386947631837,10.779897705105153,1867.6339904785157,10.778207011099756,nan,nan,24,0.1570846443950242,0.03156820831921681,0.0,0.1570846443950242,0.0
