global_round,task_idx,round_in_task,dataset,is_task_switch_round,is_switch_window_round,num_selected_clients,selected_client_ids,personalization_enabled,freeze_mask,probe_enabled_flag,probe_rows_logged,local_eval_rows_logged,acc_current_before,acc_current_after,delta_agg_current,acc_old_mean_before,acc_old_mean_after,delta_agg_old_mean,delta_pers_old_mean,delta_pers_old_std,pers_rows_logged,acc_before_json,acc_after_json,delta_agg_json,local_eval_global_acc_current_mean,local_eval_global_acc_current_std,local_eval_global_acc_current_wmean,local_eval_personalized_acc_current_mean,local_eval_personalized_acc_current_std,local_eval_personalized_acc_current_wmean,local_eval_delta_acc_current_mean,local_eval_delta_acc_current_std,local_eval_delta_acc_current_wmean,local_eval_global_acc_old_mean,local_eval_global_acc_old_std,local_eval_global_acc_old_wmean,local_eval_personalized_acc_old_mean,local_eval_personalized_acc_old_std,local_eval_personalized_acc_old_wmean,local_eval_delta_acc_old_mean,local_eval_delta_acc_old_std,local_eval_delta_acc_old_wmean,local_eval_global_acc_seen_mean,local_eval_global_acc_seen_std,local_eval_global_acc_seen_wmean,local_eval_personalized_acc_seen_mean,local_eval_personalized_acc_seen_std,local_eval_personalized_acc_seen_wmean,local_eval_delta_acc_seen_mean,local_eval_delta_acc_seen_std,local_eval_delta_acc_seen_wmean,local_eval_num_clients,local_eval_num_task_evals,probe_grad_alignment_mean,probe_update_alignment_mean,probe_top_eig_proj_gap_mean,probe_risk_gap_loss_after_mean,before_local_lambda_max_global_old_mean,before_local_opt_drift_global_old_mean,before_local_lambda_max_client_old_mean,before_local_opt_drift_client_old_mean,after_local_lambda_max_global_old_mean,after_local_opt_drift_global_old_mean,after_local_lambda_max_client_old_mean,after_local_opt_drift_client_old_mean,after_agg_lambda_max_global_old_mean,after_agg_opt_drift_global_old_mean,after_agg_lambda_max_client_old_mean,after_agg_opt_drift_client_old_mean,theory_rows_logged,update_norm_mean,update_norm_std,update_P_norm_mean,update_S_norm_mean,update_P_ratio_mean
18,1,18,permuted-mnist-task1-npz,0,0,5,3;0;4;2;1,1,none,1,0,5,0.9627221499783268,0.9640225400953619,0.0013003901170350884,nan,nan,nan,nan,nan,0,"{""1"": 0.9627221499783268}","{""1"": 0.9640225400953619}","{""1"": 0.0013003901170350884}",0.9503465697238349,0.03220390790585598,0.9627221499783268,0.9841871079865104,0.011176977445082857,0.9869960988296489,0.033840538262675614,0.026379871184726397,0.02427394885132208,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9503465697238349,0.03220390790585598,0.9627221499783268,0.9841871079865104,0.011176977445082857,0.9869960988296489,0.033840538262675614,0.026379871184726397,0.02427394885132208,5,5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.8719245077717019,0.10317002361779232,0.8272339661641361,0.24169348339618352,0.9472196991966033
19,1,19,permuted-mnist-task1-npz,0,0,5,0;1;2;3;4,1,none,1,0,5,0.9640225400953619,0.964456003467707,0.0004334633723450665,nan,nan,nan,nan,nan,0,"{""1"": 0.9640225400953619}","{""1"": 0.964456003467707}","{""1"": 0.0004334633723450665}",0.952871590274006,0.02986149293421318,0.9640225400953619,0.9852116773887396,0.010844910938944944,0.988296488946684,0.03234008711473348,0.02423742464782447,0.024273948851322065,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.952871590274006,0.02986149293421318,0.9640225400953619,0.9852116773887396,0.010844910938944944,0.988296488946684,0.03234008711473348,0.02423742464782447,0.024273948851322065,5,5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.853582386203424,0.11457814749826806,0.8270767314818105,0.18906398462778812,0.9687788385327261
20,1,20,permuted-mnist-task1-npz,0,0,5,4;2;3;0;1,1,none,1,0,5,0.964456003467707,0.9640225400953619,-0.0004334633723450665,nan,nan,nan,nan,nan,0,"{""1"": 0.964456003467707}","{""1"": 0.9640225400953619}","{""1"": -0.0004334633723450665}",0.953167897877738,0.02964513560492447,0.964456003467707,0.985324392687625,0.010807433756638597,0.988296488946684,0.032156494809887005,0.022832295649860015,0.023840485478977016,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.953167897877738,0.02964513560492447,0.964456003467707,0.985324392687625,0.010807433756638597,0.988296488946684,0.032156494809887005,0.022832295649860015,0.023840485478977016,5,5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.8457662171354432,0.11913972909482409,0.8264137210227673,0.16215735559155778,0.9779003434360269
21,1,21,permuted-mnist-task1-npz,0,0,5,3;2;4;1;0,1,none,1,0,5,0.9640225400953619,0.9635890767230169,-0.0004334633723450665,nan,nan,nan,nan,nan,0,"{""1"": 0.9640225400953619}","{""1"": 0.9635890767230169}","{""1"": -0.0004334633723450665}",0.9539842644725492,0.026620649115667125,0.9640225400953619,0.9854371079865105,0.010891451763115933,0.988296488946684,0.0314528435139612,0.019841821897201378,0.024273948851322093,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9539842644725492,0.026620649115667125,0.9640225400953619,0.9854371079865105,0.010891451763115933,0.988296488946684,0.0314528435139612,0.019841821897201378,0.024273948851322093,5,5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.841075185566379,0.11787274444964535,0.8242498847616991,0.1478148746744906,0.9810674430803324
22,1,22,permuted-mnist-task1-npz,0,0,5,0;2;3;1;4,1,none,1,0,5,0.9635890767230169,0.9618552232336367,-0.001733853489380155,nan,nan,nan,nan,nan,0,"{""1"": 0.9635890767230169}","{""1"": 0.9618552232336367}","{""1"": -0.001733853489380155}",0.9536697990637443,0.026361848818791875,0.9635890767230169,0.9874537746531772,0.008509350893537958,0.9891634156913741,0.03378397558943289,0.021979756534849685,0.025574338968357185,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9536697990637443,0.026361848818791875,0.9635890767230169,0.9874537746531772,0.008509350893537958,0.9891634156913741,0.03378397558943289,0.021979756534849685,0.025574338968357185,5,5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.8363084676311455,0.11425257176359162,0.8218684923236758,0.13582311057470023,0.983692252554681
23,1,23,permuted-mnist-task1-npz,0,0,5,4;2;0;3;1,1,none,1,0,5,0.9618552232336367,0.9627221499783268,0.000866926744690133,nan,nan,nan,nan,nan,0,"{""1"": 0.9618552232336367}","{""1"": 0.9627221499783268}","{""1"": 0.000866926744690133}",0.9524329655105719,0.02566373173453378,0.9618552232336367,0.9870371079865106,0.008547805329524491,0.988729952319029,0.03460414247593859,0.021709179587766952,0.026874729085392287,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9524329655105719,0.02566373173453378,0.9618552232336367,0.9870371079865106,0.008547805329524491,0.988729952319029,0.03460414247593859,0.021709179587766952,0.026874729085392287,5,5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.8311039955873518,0.10957976496624341,0.8189701058863736,0.1245569065193894,0.9861215546182498
24,1,24,permuted-mnist-task1-npz,0,0,5,3;1;0;4;2,1,none,1,0,5,0.9627221499783268,0.964456003467707,0.001733853489380155,nan,nan,nan,nan,nan,0,"{""1"": 0.9627221499783268}","{""1"": 0.964456003467707}","{""1"": 0.001733853489380155}",0.9533293142146461,0.025903871520011452,0.9627221499783268,0.9878312554327231,0.008824427108008619,0.9895968790637191,0.03450194121807697,0.022087195235858854,0.02687472908539232,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9533293142146461,0.025903871520011452,0.9627221499783268,0.9878312554327231,0.008824427108008619,0.9895968790637191,0.03450194121807697,0.022087195235858854,0.02687472908539232,5,5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.8249879238635955,0.10358927666924089,0.8162248807813193,0.1077390319662428,0.9896364055117669
25,1,25,permuted-mnist-task1-npz,0,0,5,3;1;2;0;4,1,none,1,0,5,0.964456003467707,0.9640225400953619,-0.0004334633723450665,nan,nan,nan,nan,nan,0,"{""1"": 0.964456003467707}","{""1"": 0.9640225400953619}","{""1"": -0.0004334633723450665}",0.9547313643964209,0.026274086281077556,0.964456003467707,0.9878312554327231,0.008824427108008619,0.9895968790637191,0.033099891036302134,0.022554398699291815,0.025140875596012167,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9547313643964209,0.026274086281077556,0.964456003467707,0.9878312554327231,0.008824427108008619,0.9895968790637191,0.033099891036302134,0.022554398699291815,0.025140875596012167,5,5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.8225228498179542,0.10286923038733496,0.8141779284330743,0.10318636932115781,0.9902139331426634
26,1,26,permuted-mnist-task1-npz,0,0,5,1;4;0;2;3,1,none,1,0,5,0.9640225400953619,0.9640225400953619,0.0,nan,nan,nan,nan,nan,0,"{""1"": 0.9640225400953619}","{""1"": 0.9640225400953619}","{""1"": 0.0}",0.9544168989876158,0.026096764887821457,0.9640225400953619,0.9878312554327231,0.008824427108008619,0.9895968790637191,0.03341435644510715,0.022496196165751565,0.02557433896835719,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9544168989876158,0.026096764887821457,0.9640225400953619,0.9878312554327231,0.008824427108008619,0.9895968790637191,0.03341435644510715,0.022496196165751565,0.02557433896835719,5,5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.8187403846728735,0.09953850060197082,0.8124219762720261,0.09077434869014991,0.9923620994907413
27,1,27,permuted-mnist-task1-npz,0,0,5,0;3;4;2;1,1,none,1,0,5,0.9640225400953619,0.9635890767230169,-0.0004334633723450665,nan,nan,nan,nan,nan,0,"{""1"": 0.9640225400953619}","{""1"": 0.9635890767230169}","{""1"": -0.0004334633723450665}",0.9547788743678925,0.02594744254167694,0.9640225400953619,0.9878312554327231,0.008824427108008619,0.9895968790637191,0.03305238106483059,0.021959701586830162,0.025574338968357185,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9547788743678925,0.02594744254167694,0.9640225400953619,0.9878312554327231,0.008824427108008619,0.9895968790637191,0.03305238106483059,0.021959701586830162,0.025574338968357185,5,5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.8173822770581622,0.09902678411905788,0.8113141389467391,0.08786977358853928,0.9926900243777599
