global_round,task_idx,round_in_task,dataset,client_id,exp_id,run_seed,probe_status,probe_batch_offset,probe_batch_count,probe_seed,probe_steps,probe_batch_size,grad_alignment,update_alignment,risk_gap_loss_after_P_minus_G,risk_gap_loss_delta_P_minus_G,top_eig_proj_gap_P_minus_G,top_eig_enabled,G_loss_before,G_loss_after,G_loss_delta,G_mean_step_loss,G_U_norm,G_U_P_norm,G_U_S_norm,G_U_P_ratio,G_top_eigval,G_top_eig_proj_abs,G_top_eig_proj_ratio,P_loss_before,P_loss_after,P_loss_delta,P_mean_step_loss,P_U_norm,P_U_P_norm,P_U_S_norm,P_U_P_ratio,P_top_eigval,P_top_eig_proj_abs,P_top_eig_proj_ratio
201,2,1,permuted-mnist-task2-npz,1,B,0,ok,1,5,2012281,5,64,0.9999999999999996,0.9999999864445873,-1.5330314635964015e-05,-1.5330314637296283e-05,0.009631150334433625,1,11.009445953369141,2.7795435428619384,-8.229902410507203,5.146872186660767,1.6620548326770268,0.5732599046560974,1.5600638924540051,0.34491034434310347,783.1192016601562,0.8505897468502045,0.51177119539385,11.009445953369141,2.7795282125473024,-8.22991774082184,5.146873164176941,1.6620548725402537,0.5732598264972211,1.5600639636435345,0.34491028904522053,782.6589965820312,0.8602208971846381,0.5175659340888827
201,2,1,permuted-mnist-task2-npz,2,B,0,ok,13,5,2012379,5,64,0.9999999999999996,0.9999999851150491,4.270076751722307e-05,4.2700767517445115e-05,-1.7364512865825077e-05,1,11.062801361083984,1.1453933835029602,-9.917407977581025,4.0121660232543945,1.828584594383769,0.6417987454167848,1.7122546508037566,0.35098116181642625,681.314208984375,1.237694806346132,0.6768611222163348,11.062801361083984,1.1454360842704774,-9.917365276813507,4.012173414230347,1.8285950856837812,0.6417986986637326,1.7122658723984467,0.35097912254499397,681.3143920898438,1.2376774418332661,0.6768477430224392
201,2,1,permuted-mnist-task2-npz,3,B,0,ok,22,5,2012477,5,64,0.9999999999999991,0.9999998823933133,0.00011831521987915039,0.00011831521987915039,0.2982295080343249,1,3.985592746734619,2.004669964313507,-1.980922782421112,2.463515651226044,1.6821931565548365,0.5139400541398763,1.6017613544815676,0.3055178605007107,1043.2330322265625,1.358095451721713,0.8073384993223903,3.985592746734619,2.0047882795333862,-1.9808044672012328,2.4635196030139923,1.6821927999440547,0.5139400831338429,1.6017609706607276,0.3055179425037544,1004.690673828125,1.6563249597560379,0.9846252671191236
201,2,1,permuted-mnist-task2-npz,0,B,0,ok,27,5,2012187,5,64,0.9999999999999991,0.9999998188658428,0.00017209053039524136,0.00017209053039568545,8.160180757499358e-06,1,8.040277671813964,3.0908116817474367,-4.949465990066527,5.925638675689697,1.2196819189941241,0.34845013700087185,1.1688483586613203,0.28568935193198086,742.5797729492188,0.4333090514810965,0.3552649338442593,8.040277671813964,3.090983772277832,-4.949293899536132,5.925663948059082,1.2197016296705787,0.34845057982215016,1.1688687945371257,0.28568509817927784,742.5797119140625,0.433317211661854,0.3552658949716853
201,2,1,permuted-mnist-task2-npz,4,B,0,ok,16,5,2012576,5,64,0.9999999999999996,0.9999992571122086,-0.0002532482147217241,-0.00025324821472150205,8.24973923412367e-06,1,4.08328161239624,1.5037419080734253,-2.5795397043228148,3.6086774826049806,0.5410411390931941,0.17511626261316213,0.5119177753894263,0.32366533699515,911.3839111328125,0.025479915937083406,0.047094318659541445,4.08328161239624,1.5034886598587036,-2.5797929525375363,3.6086888313293457,0.5410812146143871,0.175116528684271,0.5119600396419152,0.32364185625765596,911.3839111328125,0.02548816567631753,0.04710607403479855
202,2,2,permuted-mnist-task2-npz,0,B,0,ok,11,5,2022191,5,64,0.9999999999999997,0.9999997943076201,2.9802322387695312e-06,2.9802322387695312e-06,-0.0011738465743838244,1,1.6435674667358398,1.1638694047927856,-0.4796980619430542,1.4572440147399903,0.20605621044954325,0.06486903838069857,0.19557906259206254,0.3148123428983868,25.877443313598633,0.11743774462786946,0.5699317865386507,1.6435674667358398,1.1638723850250243,-0.47969508171081543,1.4572461605072022,0.20605616917150904,0.06486893047903669,0.19557905489122157,0.3148118823112197,25.88876724243164,0.11626389805348564,0.5642352082368238
202,2,2,permuted-mnist-task2-npz,3,B,0,ok,23,5,2022483,5,64,0.9999999999999998,0.9999999941623646,1.043081283569336e-06,1.043081283569336e-06,-0.0008333029169735884,1,1.430154299736023,0.17590824514627457,-1.2542460545897485,0.7703779637813568,0.3877720302471694,0.14088766002734573,0.3612724936859028,0.3633259983634698,51.46586608886719,0.3193094303352525,0.8234476721664904,1.430154299736023,0.17590928822755814,-1.254245011508465,0.770377641916275,0.3877708324120979,0.14088764515396432,0.361271213788951,0.36332708233164546,51.46829605102539,0.3184761274182789,0.8213013059273618
202,2,2,permuted-mnist-task2-npz,1,B,0,ok,0,5,2022290,5,64,0.9999999999999999,0.9999999159690771,-1.058578491208717e-05,-1.0585784911976148e-05,-0.0019336175758433993,1,1.9583815574645995,0.885210645198822,-1.0731709122657775,1.5462544679641723,0.30538596374277227,0.12198905242869895,0.2799629581545565,0.39945860946985545,31.202136993408203,0.16905562637349683,0.5535811597548297,1.9583815574645995,0.8852000594139099,-1.0731814980506895,1.5462477684020997,0.3053892081798405,0.12198863157744665,0.2799666805864083,0.39945298756336334,31.184602737426758,0.16712200879765343,0.5472435570967232
202,2,2,permuted-mnist-task2-npz,4,B,0,ok,12,5,2022582,5,64,0.9999999999999998,0.999999991364407,7.367134094327099e-06,7.367134094327099e-06,-0.0020038471044938333,1,2.382522964477539,1.376583170890808,-1.005939793586731,1.9859507083892822,0.3045505945901405,0.12204596276614468,0.2790266074009662,0.40074117382693514,39.41728973388672,0.1711989658606794,0.562137152493043,2.382522964477539,1.3765905380249024,-1.0059324264526366,1.985950779914856,0.3045489844534132,0.12204601522868566,0.2790248270287158,0.40074346479048684,39.42227554321289,0.16919511875618556,0.5555603936584618
202,2,2,permuted-mnist-task2-npz,2,B,0,ok,10,5,2022389,5,64,0.9999999999999999,0.9999999781362066,5.3107738494651e-06,5.310773849354078e-06,-0.0008394268067863642,1,2.173659420013428,0.5459796547889709,-1.6276797652244568,1.4892738699913024,0.39367280691958806,0.16083865842747241,0.3593176935014446,0.40855922888246865,39.26678466796875,0.22950445999521732,0.5829837952745535,2.173659420013428,0.5459849655628204,-1.6276744544506074,1.4892733335494994,0.3936690305350678,0.16083869534136358,0.3593135395212768,0.40856324187438875,39.254886627197266,0.22866503318843096,0.5808570804137306
