global_round,task_idx,round_in_task,dataset,is_task_switch_round,is_switch_window_round,num_selected_clients,selected_client_ids,personalization_enabled,freeze_mask,probe_enabled_flag,probe_rows_logged,local_eval_rows_logged,acc_current_before,acc_current_after,delta_agg_current,acc_old_mean_before,acc_old_mean_after,delta_agg_old_mean,delta_pers_old_mean,delta_pers_old_std,pers_rows_logged,acc_before_json,acc_after_json,delta_agg_json,local_eval_global_acc_current_mean,local_eval_global_acc_current_std,local_eval_global_acc_current_wmean,local_eval_personalized_acc_current_mean,local_eval_personalized_acc_current_std,local_eval_personalized_acc_current_wmean,local_eval_delta_acc_current_mean,local_eval_delta_acc_current_std,local_eval_delta_acc_current_wmean,local_eval_global_acc_old_mean,local_eval_global_acc_old_std,local_eval_global_acc_old_wmean,local_eval_personalized_acc_old_mean,local_eval_personalized_acc_old_std,local_eval_personalized_acc_old_wmean,local_eval_delta_acc_old_mean,local_eval_delta_acc_old_std,local_eval_delta_acc_old_wmean,local_eval_global_acc_seen_mean,local_eval_global_acc_seen_std,local_eval_global_acc_seen_wmean,local_eval_personalized_acc_seen_mean,local_eval_personalized_acc_seen_std,local_eval_personalized_acc_seen_wmean,local_eval_delta_acc_seen_mean,local_eval_delta_acc_seen_std,local_eval_delta_acc_seen_wmean,local_eval_num_clients,local_eval_num_task_evals,probe_grad_alignment_mean,probe_update_alignment_mean,probe_top_eig_proj_gap_mean,probe_risk_gap_loss_after_mean,before_local_lambda_max_global_old_mean,before_local_opt_drift_global_old_mean,before_local_lambda_max_client_old_mean,before_local_opt_drift_client_old_mean,after_local_lambda_max_global_old_mean,after_local_opt_drift_global_old_mean,after_local_lambda_max_client_old_mean,after_local_opt_drift_client_old_mean,after_agg_lambda_max_global_old_mean,after_agg_opt_drift_global_old_mean,after_agg_lambda_max_client_old_mean,after_agg_opt_drift_client_old_mean,theory_rows_logged,update_norm_mean,update_norm_std,update_P_norm_mean,update_S_norm_mean,update_P_ratio_mean
11,1,11,permuted-mnist-task1-npz,0,0,5,2;3;4;1;0,0,none,1,0,5,0.9609882964889467,0.9622886866059818,0.0013003901170350884,nan,nan,nan,nan,nan,0,"{""1"": 0.9609882964889467}","{""1"": 0.9622886866059818}","{""1"": 0.0013003901170350884}",0.9506608337353407,0.028327646450240444,0.9609882964889467,0.9506608337353407,0.028327646450240444,0.9609882964889467,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9506608337353407,0.028327646450240444,0.9609882964889467,0.9506608337353407,0.028327646450240444,0.9609882964889467,0.0,0.0,0.0,5,5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.6156019891815736,0.1783486911652919,0.2931442351799009,0.533645454513732,0.48517527863165155
12,1,12,permuted-mnist-task1-npz,0,0,5,3;0;1;4;2,0,none,1,0,5,0.9622886866059818,0.9622886866059818,0.0,nan,nan,nan,nan,nan,0,"{""1"": 0.9622886866059818}","{""1"": 0.9622886866059818}","{""1"": 0.0}",0.952139065734684,0.027509772379779786,0.9622886866059818,0.952139065734684,0.027509772379779786,0.9622886866059818,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.952139065734684,0.027509772379779786,0.9622886866059818,0.952139065734684,0.027509772379779786,0.9622886866059818,0.0,0.0,0.0,5,5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.5887050615097729,0.16791934765982003,0.28194972062144885,0.5097908814378085,0.48698790195059427
13,1,13,permuted-mnist-task1-npz,0,0,5,1;3;0;4;2,0,none,1,0,5,0.9622886866059818,0.9627221499783268,0.0004334633723450665,nan,nan,nan,nan,nan,0,"{""1"": 0.9622886866059818}","{""1"": 0.9627221499783268}","{""1"": 0.0004334633723450665}",0.9518898056532932,0.02856783817718406,0.9622886866059818,0.9518898056532932,0.02856783817718406,0.9622886866059818,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9518898056532932,0.02856783817718406,0.9622886866059818,0.9518898056532932,0.02856783817718406,0.9622886866059818,0.0,0.0,0.0,5,5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.5741964259295359,0.17099755017575727,0.27787476897681496,0.49670500960590347,0.48904465370789235
14,1,14,permuted-mnist-task1-npz,0,0,5,2;3;0;1;4,0,none,1,0,5,0.9627221499783268,0.9631556133506719,0.0004334633723450665,nan,nan,nan,nan,nan,0,"{""1"": 0.9627221499783268}","{""1"": 0.9631556133506719}","{""1"": 0.0004334633723450665}",0.9525767604833983,0.0284710028456579,0.9627221499783268,0.9525767604833983,0.0284710028456579,0.9627221499783268,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9525767604833983,0.0284710028456579,0.9627221499783268,0.9525767604833983,0.0284710028456579,0.9627221499783268,0.0,0.0,0.0,5,5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.5443022283070649,0.16477147705631232,0.2632543575514192,0.4706976060606237,0.4844258112512267
15,1,15,permuted-mnist-task1-npz,0,0,5,2;1;4;0;3,0,none,1,0,5,0.9631556133506719,0.9627221499783268,-0.0004334633723450665,nan,nan,nan,nan,nan,0,"{""1"": 0.9631556133506719}","{""1"": 0.9627221499783268}","{""1"": -0.0004334633723450665}",0.9547144665333015,0.024644455826371665,0.9631556133506719,0.9547144665333015,0.024644455826371665,0.9631556133506719,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9547144665333015,0.024644455826371665,0.9631556133506719,0.9547144665333015,0.024644455826371665,0.9631556133506719,0.0,0.0,0.0,5,5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.5203979958422356,0.16332686891839573,0.25123856848745263,0.45122804826355695,0.48121303313096336
16,1,16,permuted-mnist-task1-npz,0,0,5,4;2;0;1;3,0,none,1,0,5,0.9627221499783268,0.9618552232336367,-0.000866926744690133,nan,nan,nan,nan,nan,0,"{""1"": 0.9627221499783268}","{""1"": 0.9618552232336367}","{""1"": -0.000866926744690133}",0.9559032536740106,0.019403618291613443,0.9627221499783268,0.9559032536740106,0.019403618291613443,0.9627221499783268,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9559032536740106,0.019403618291613443,0.9627221499783268,0.9559032536740106,0.019403618291613443,0.9627221499783268,0.0,0.0,0.0,5,5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.5273272066983579,0.1602811628953215,0.24390330556430037,0.46176486612417894,0.4702081187665005
17,1,17,permuted-mnist-task1-npz,0,0,5,4;2;3;0;1,0,none,1,0,5,0.9618552232336367,0.9648894668400521,0.0030342436064153544,nan,nan,nan,nan,nan,0,"{""1"": 0.9618552232336367}","{""1"": 0.9648894668400521}","{""1"": 0.0030342436064153544}",0.9549438895991958,0.020105253118335963,0.9618552232336367,0.9549438895991958,0.020105253118335963,0.9618552232336367,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9549438895991958,0.020105253118335963,0.9618552232336367,0.9549438895991958,0.020105253118335963,0.9618552232336367,0.0,0.0,0.0,5,5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.49231358350211724,0.1447659222835138,0.23096396642359865,0.4300642733158176,0.4683271295371102
18,1,18,permuted-mnist-task1-npz,0,0,5,3;0;4;2;1,0,none,1,0,5,0.9648894668400521,0.9657563935847421,0.000866926744690022,nan,nan,nan,nan,nan,0,"{""1"": 0.9648894668400521}","{""1"": 0.9657563935847421}","{""1"": 0.000866926744690022}",0.9583437200251439,0.01978510913861767,0.9648894668400521,0.9583437200251439,0.01978510913861767,0.9648894668400521,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9583437200251439,0.01978510913861767,0.9648894668400521,0.9583437200251439,0.01978510913861767,0.9648894668400521,0.0,0.0,0.0,5,5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.45391613324799496,0.1328156223510592,0.21737770945975948,0.39455483720554124,0.4741428831617903
19,1,19,permuted-mnist-task1-npz,0,0,5,0;1;2;3;4,0,none,1,0,5,0.9657563935847421,0.9735587342869527,0.007802340702210642,nan,nan,nan,nan,nan,0,"{""1"": 0.9657563935847421}","{""1"": 0.9735587342869527}","{""1"": 0.007802340702210642}",0.9605886186911536,0.016804104390250964,0.9657563935847421,0.9605886186911536,0.016804104390250964,0.9657563935847421,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9605886186911536,0.016804104390250964,0.9657563935847421,0.9605886186911536,0.016804104390250964,0.9657563935847421,0.0,0.0,0.0,5,5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.45298219449572874,0.1302020845641912,0.2104269334445421,0.39802803817506416,0.4644156745765494
20,1,20,permuted-mnist-task1-npz,0,0,5,4;2;3;0;1,0,none,1,0,5,0.9735587342869527,0.9696575639358475,-0.0039011703511052653,nan,nan,nan,nan,nan,0,"{""1"": 0.9735587342869527}","{""1"": 0.9696575639358475}","{""1"": -0.0039011703511052653}",0.9669700765332226,0.020829669948218436,0.9735587342869527,0.9669700765332226,0.020829669948218436,0.9735587342869527,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9669700765332226,0.020829669948218436,0.9735587342869527,0.9669700765332226,0.020829669948218436,0.9735587342869527,0.0,0.0,0.0,5,5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.41882906307671314,0.14460521402535037,0.19752185417664583,0.36674174235746715,0.4628453007497656
